"","condition","genes"
"35260","I (D26, moderate)","TRABD2A"
"35261","I (D26, moderate)","KCNJ2-AS1"
"35262","I (D26, moderate)","B4GALNT3"
"35263","I (D26, moderate)","MSTO1"
"35264","I (D26, moderate)","CNIH4"
"35265","I (D26, moderate)","ZNF416"
"35266","I (D26, moderate)","SUMO1P1"
"35267","I (D26, moderate)","TMEM263"
"35268","I (D26, moderate)","RLTPR"
"35269","I (D26, moderate)","C10orf131"
"35270","I (D26, moderate)","LOC101929415"
"35271","I (D26, moderate)","OLFML2B"
"35272","I (D26, moderate)","PFKFB3"
"35273","I (D26, moderate)","ANKEF1"
"35274","I (D26, moderate)","ZNF141"
"35275","I (D26, moderate)","GINS1"
"35276","I (D26, moderate)","UBAP1L"
"35277","I (D26, moderate)","AKAP12"
"35278","I (D26, moderate)","MGC16025"
"35279","I (D26, moderate)","HYKK"
"35280","I (D26, moderate)","PEX10"
"35281","I (D26, moderate)","TLR8-AS1"
"35282","I (D26, moderate)","ZNF788"
"35283","I (D26, moderate)","DOLK"
"35284","I (D26, moderate)","CITED4"
"35285","I (D26, moderate)","PIWIL2"
"35286","I (D26, moderate)","AURKA"
"35287","I (D26, moderate)","DCAF4"
"35288","I (D26, moderate)","FAM20C"
"35289","I (D26, moderate)","EREG"
"35290","I (D26, moderate)","BOK"
"35291","I (D26, moderate)","GRIK4"
"35292","I (D26, moderate)","ALDH5A1"
"35293","I (D26, moderate)","MYBPC1"
"35294","I (D26, moderate)","HEG1"
"35295","I (D26, moderate)","DLG3"
"35296","I (D26, moderate)","RETN"
"35297","I (D26, moderate)","SULT2B1"
"35298","I (D26, moderate)","ATP6V0E2-AS1"
"35299","I (D26, moderate)","HKDC1"
"35300","I (D26, moderate)","SH3PXD2A"
"35301","I (D26, moderate)","CREB5"
"35302","I (D26, moderate)","TMEM177"
"35303","I (D26, moderate)","HAVCR1P1"
"35304","I (D26, moderate)","FGF9"
"35305","I (D26, moderate)","ATP6V0E2"
"35306","I (D26, moderate)","SPTLC2"
"35307","I (D26, moderate)","ZNF614"
"35308","I (D26, moderate)","DGAT2"
"35309","I (D26, moderate)","C1orf106"
"35310","I (D26, moderate)","CDHR3"
"35311","I (D26, moderate)","HECW2"
"35312","I (D26, moderate)","LIN7A"
"35313","I (D26, moderate)","DYNC1I1"
"35314","I (D26, moderate)","RAI1"
"35315","I (D26, moderate)","UCHL1"
"35316","I (D26, moderate)","IMPA2"
"35317","I (D26, moderate)","LHFPL1"
"35318","I (D26, moderate)","CNR1"
"35319","I (D26, moderate)","FITM2"
"35320","I (D26, moderate)","HORMAD2-AS1"
"35321","I (D26, moderate)","OLFM2"
"35322","I (D26, moderate)","MIR4639"
"35323","I (D26, moderate)","MGC57346"
"35324","I (D26, moderate)","PGS1"
"35325","I (D26, moderate)","ANOS1"
"35326","I (D26, moderate)","CYP1B1-AS1"
"35327","I (D26, moderate)","RNF122"
"35328","I (D26, moderate)","SLC22A20"
"35329","I (D26, moderate)","ZNF845"
"35330","I (D26, moderate)","SPINK8"
"35331","I (D26, moderate)","C10orf35"
"35332","I (D26, moderate)","ZNF781"
"35333","I (D26, moderate)","ARMC9"
"35334","I (D26, moderate)","PTGES3L"
"35335","I (D26, moderate)","KLF3-AS1"
"35336","I (D26, moderate)","SLC16A10"
"35337","I (D26, moderate)","ZNF275"
"35338","I (D26, moderate)","NTNG2"
"35339","I (D26, moderate)","SLC27A2"
"35340","I (D26, moderate)","LOC101927156"
"35341","I (D26, moderate)","ARL4C"
"35342","I (D26, moderate)","C14orf132"
"35343","I (D26, moderate)","NNMT"
"35344","I (D26, moderate)","NDUFA6-AS1"
"35345","I (D26, moderate)","IGSF9B"
"35346","I (D26, moderate)","CLRN1"
"35347","I (D26, moderate)","PDE9A"
"35348","I (D26, moderate)","MRC2"
"35349","I (D26, moderate)","SNORD16"
"35350","I (D26, moderate)","CCDC150"
"35351","I (D26, moderate)","CPEB1-AS1"
"35352","I (D26, moderate)","FHL3"
"35353","I (D26, moderate)","GTF2H2C"
"35354","I (D26, moderate)","EPAS1"
"35355","I (D26, moderate)","SERINC2"
"35356","I (D26, moderate)","ZFP2"
"35357","I (D26, moderate)","SPDYA"
"35358","I (D26, moderate)","GSPT2"
"35359","I (D26, moderate)","ANTXRL"
"35360","I (D26, moderate)","HOOK1"
"35361","I (D26, moderate)","C7orf34"
"35362","I (D26, moderate)","CYP2E1"
"35363","I (D26, moderate)","BCAT1"
"35364","I (D26, moderate)","NSG1"
"35365","I (D26, moderate)","FIGNL2"
"35366","I (D26, moderate)","LOC284798"
"35367","I (D26, moderate)","JPH3"
"35368","I (D26, moderate)","XKR3"
"35369","I (D26, moderate)","ZSCAN18"
"35370","I (D26, moderate)","SLC8A1"
"35371","I (D26, moderate)","ATP6V0C"
"35372","I (D26, moderate)","FAM118B"
"35373","I (D26, moderate)","GUSBP9"
"35374","I (D26, moderate)","GPR84"
"35375","I (D26, moderate)","LOC101929698"
"35376","I (D26, moderate)","AJAP1"
"35377","I (D26, moderate)","MYLIP"
"35378","I (D26, moderate)","TBC1D19"
"35379","I (D26, moderate)","LRFN3"
"35380","I (D26, moderate)","LINC01270"
"35381","I (D26, moderate)","RSPH14"
"35382","I (D26, moderate)","GM2A"
"35383","I (D26, moderate)","DNAJC25"
"35384","I (D26, moderate)","TUBA4A"
"35385","I (D26, moderate)","MMP9"
"35386","I (D26, moderate)","AUTS2"
"35387","I (D26, moderate)","CHMP7"
"35388","I (D26, moderate)","STK3"
"35389","I (D26, moderate)","TMIE"
"35390","I (D26, moderate)","SLC22A14"
"35391","I (D26, moderate)","ZNF813"
"35392","I (D26, moderate)","B4GALT5"
"35393","I (D26, moderate)","CYB561"
"35394","I (D26, moderate)","PLK1"
"35395","I (D26, moderate)","ADGRG1"
"35396","I (D26, moderate)","FBLN7"
"35397","I (D26, moderate)","INSL3"
"35398","I (D26, moderate)","SDC4"
"35399","I (D26, moderate)","LOC100499484"
"35400","I (D26, moderate)","B3GNT7"
"35401","I (D26, moderate)","DTX3"
"35402","I (D26, moderate)","SLC24A3"
"35403","I (D26, moderate)","ZNF610"
"35404","I (D26, moderate)","SNORA10"
"35405","I (D26, moderate)","GPSM1"
"35406","I (D26, moderate)","RXFP2"
"35407","I (D26, moderate)","NOL3"
"35408","I (D26, moderate)","C1orf21"
"35409","I (D26, moderate)","TCTN2"
"35410","I (D26, moderate)","PTGS1"
"35411","I (D26, moderate)","ADGRB3"
"35412","I (D26, moderate)","ZWINT"
"35413","I (D26, moderate)","CPA5"
"35414","I (D26, moderate)","BCAS4"
"35415","I (D26, moderate)","LOC100996286"
"35416","I (D26, moderate)","CLEC12B"
"35417","I (D26, moderate)","SEPT10"
"35418","I (D26, moderate)","SNORD74"
"35419","I (D26, moderate)","CCDC17"
"35420","I (D26, moderate)","GYLTL1B"
"35421","I (D26, moderate)","PRKG2"
"35422","I (D26, moderate)","AMPH"
"35423","I (D26, moderate)","OSBPL7"
"35424","I (D26, moderate)","SLC12A7"
"35425","I (D26, moderate)","C3orf62"
"35426","I (D26, moderate)","COL9A2"
"35427","I (D26, moderate)","PLXNA1"
"35428","I (D26, moderate)","GAS6-AS1"
"35429","I (D26, moderate)","BLVRB"
"35430","I (D26, moderate)","LOC100129046"
"35431","I (D26, moderate)","AXIN2"
"35432","I (D26, moderate)","EFCAB12"
"35433","I (D26, moderate)","PRL"
"35434","I (D26, moderate)","FCHO2"
"35435","I (D26, moderate)","NSFL1C"
"35436","I (D26, moderate)","YPEL5"
"35437","I (D26, moderate)","CABP4"
"35438","I (D26, moderate)","STAB2"
"35439","I (D26, moderate)","AGMAT"
"35440","I (D26, moderate)","ITPKC"
"35441","I (D26, moderate)","SEPP1"
"35442","I (D26, moderate)","UNQ6494"
"35443","I (D26, moderate)","ATP8A2"
"35444","I (D26, moderate)","ZNF675"
"35445","I (D26, moderate)","CKS2"
"35446","I (D26, moderate)","RAI2"
"35447","I (D26, moderate)","TK1"
"35448","I (D26, moderate)","ANKRD34B"
"35449","I (D26, moderate)","CDK5R1"
"35450","I (D26, moderate)","C1orf100"
"35451","I (D26, moderate)","ZNF83"
"35452","I (D26, moderate)","AHR"
"35453","I (D26, moderate)","PRDM5"
"35454","I (D26, moderate)","HIP1R"
"35455","I (D26, moderate)","LINC01550"
"35456","I (D26, moderate)","SLITRK4"
"35457","I (D26, moderate)","SCNN1D"
"35458","I (D26, moderate)","CSNK1A1L"
"35459","I (D26, moderate)","MEGF9"
"35460","I (D26, moderate)","TRIM17"
"35461","I (D26, moderate)","CA11"
"35462","I (D26, moderate)","LPCAT2"
"35463","I (D26, moderate)","RNF144B"
"35464","I (D26, moderate)","MORN3"
"35465","I (D26, moderate)","OPRL1"
"35466","I (D26, moderate)","RUNX3"
"35467","I (D26, moderate)","DYRK2"
"35468","I (D26, moderate)","ZNF607"
"35469","I (D26, moderate)","P3H4"
"35470","I (D26, moderate)","ZNF550"
"35471","I (D26, moderate)","MPP6"
"35472","I (D26, moderate)","ZNF653"
"35473","I (D26, moderate)","WDFY3-AS2"
"35474","I (D26, moderate)","PLXNA3"
"35475","I (D26, moderate)","NKD1"
"35476","I (D26, moderate)","THNSL1"
"35477","I (D26, moderate)","HK3"
"35478","I (D26, moderate)","THCAT158"
"35479","I (D26, moderate)","LINC00540"
"35480","I (D26, moderate)","TSPAN16"
"35481","I (D26, moderate)","KCNMA1"
"35482","I (D26, moderate)","LINC01506"
"35483","I (D26, moderate)","CDKN2D"
"35484","I (D26, moderate)","RBM20"
"35485","I (D26, moderate)","ZNF420"
"35486","I (D26, moderate)","CLP1"
"35487","I (D26, moderate)","PDZD3"
"35488","I (D26, moderate)","ADGRA3"
"35489","I (D26, moderate)","LOC101927365"
"35490","I (D26, moderate)","SEZ6L"
"35491","I (D26, moderate)","MTUS1"
"35492","I (D26, moderate)","WASF3"
"35493","I (D26, moderate)","GPRIN1"
"35494","I (D26, moderate)","CD9"
"35495","I (D26, moderate)","LOC100506985"
"35496","I (D26, moderate)","ITPR3"
"35497","I (D26, moderate)","ARMC12"
"35498","I (D26, moderate)","ZFR2"
"35499","I (D26, moderate)","NOTCH4"
"35500","I (D26, moderate)","LOC100129534"
"35501","I (D26, moderate)","PITPNA-AS1"
"35502","I (D26, moderate)","GPM6A"
"35503","I (D26, moderate)","IL13RA1"
"35504","I (D26, moderate)","HBE1"
"35505","I (D26, moderate)","CTDSPL"
"35506","I (D26, moderate)","ZNF253"
"35507","I (D26, moderate)","ANKRD31"
"35508","I (D26, moderate)","FSTL1"
"35509","I (D26, moderate)","ST3GAL6"
"35510","I (D26, moderate)","DOK3"
"35511","I (D26, moderate)","ARNTL2"
"35512","I (D26, moderate)","RASSF7"
"35513","I (D26, moderate)","GOLGA2P7"
"35514","I (D26, moderate)","ESAM"
"35515","I (D26, moderate)","IQCK"
"35516","I (D26, moderate)","ALDH1A3"
"35517","I (D26, moderate)","AQP3"
"35518","I (D26, moderate)","LINC01305"
"35519","I (D26, moderate)","MUC19"
"35520","I (D26, moderate)","FOXQ1"
"35521","I (D26, moderate)","LDOC1L"
"35522","I (D26, moderate)","DPYD-AS2"
"35523","I (D26, moderate)","EIF1"
"35524","I (D26, moderate)","EPHA4"
"35525","I (D26, moderate)","ANKRD36"
"35526","I (D26, moderate)","SYTL2"
"35527","I (D26, moderate)","SESN2"
"35528","I (D26, moderate)","COL5A1"
"35529","I (D26, moderate)","ZNF571-AS1"
"35530","I (D26, moderate)","CAPN8"
"35531","I (D26, moderate)","RLN3"
"35532","I (D26, moderate)","RHPN1"
"35533","I (D26, moderate)","TMEM55A"
"35534","I (D26, moderate)","KRT2"
"35535","I (D26, moderate)","ADAMTSL5"
"35536","I (D26, moderate)","ZNF135"
"35537","I (D26, moderate)","KCNG1"
"35538","I (D26, moderate)","SPIRE2"
"35539","I (D26, moderate)","MGLL"
"35540","I (D26, moderate)","GPR141"
"35541","I (D26, moderate)","KLHL41"
"35542","I (D26, moderate)","TNFRSF25"
"35543","I (D26, moderate)","DDX60L"
"35544","I (D26, moderate)","SPTLC3"
"35545","I (D26, moderate)","MIR6876"
"35546","I (D26, moderate)","S1PR5"
"35547","I (D26, moderate)","EFNA1"
"35548","I (D26, moderate)","BCL7A"
"35549","I (D26, moderate)","CRHR1-IT1"
"35550","I (D26, moderate)","MAP1LC3B2"
"35551","I (D26, moderate)","LOC101927131"
"35552","I (D26, moderate)","SAMD10"
"35553","I (D26, moderate)","LOC101928048"
"35554","I (D26, moderate)","RGL3"
"35555","I (D26, moderate)","ANK3"
"35556","I (D26, moderate)","CENPE"
"35557","I (D26, moderate)","GOLGA7B"
"35558","I (D26, moderate)","FAR2"
"35559","I (D26, moderate)","LINC01237"
"35560","I (D26, moderate)","COLGALT2"
"35561","I (D26, moderate)","FAM213A"
"35562","I (D26, moderate)","ZBTB20-AS4"
"35563","I (D26, moderate)","JAZF1-AS1"
"35564","I (D26, moderate)","LOC100129216"
"35565","I (D26, moderate)","DNAI2"
"35566","I (D26, moderate)","DOCK1"
"35567","I (D26, moderate)","AGAP1"
"35568","I (D26, moderate)","MIR1255A"
"35569","I (D26, moderate)","SMPDL3A"
"35570","I (D26, moderate)","MYO16-AS1"
"35571","I (D26, moderate)","NQO2"
"35572","I (D26, moderate)","TFPI"
"35573","I (D26, moderate)","PFKFB4"
"35574","I (D26, moderate)","TAS2R40"
"35575","I (D26, moderate)","GCSAM"
"35576","I (D26, moderate)","CBS"
"35577","I (D26, moderate)","CRHBP"
"35578","I (D26, moderate)","GPR63"
"35579","I (D26, moderate)","CENPF"
"35580","I (D26, moderate)","NCALD"
"35581","I (D26, moderate)","B3GNT3"
"35582","I (D26, moderate)","SPDYE6"
"35583","I (D26, moderate)","ADGB"
"35584","I (D26, moderate)","ANO5"
"35585","I (D26, moderate)","ANKRD36B"
"35586","I (D26, moderate)","SEMA4G"
"35587","I (D26, moderate)","PRKCQ-AS1"
"35588","I (D26, moderate)","EHF"
"35589","I (D26, moderate)","FLVCR1-AS1"
"35590","I (D26, moderate)","LINC01336"
"35591","I (D26, moderate)","KLF14"
"35592","I (D26, moderate)","LINC01012"
"35593","I (D26, moderate)","NKAIN2"
"35594","I (D26, moderate)","MST1P2"
"35595","I (D26, moderate)","FAM72B"
"35596","I (D26, moderate)","ALOX12B"
"35597","I (D26, moderate)","SDK1"
"35598","I (D26, moderate)","PDZD4"
"35599","I (D26, moderate)","ACSL6"
"35600","I (D26, moderate)","PDGFRB"
"35601","I (D26, moderate)","C20orf197"
"35602","I (D26, moderate)","PLXNA4"
"35603","I (D26, moderate)","FAM86EP"
"35604","I (D26, moderate)","GOLGA6C"
"35605","I (D26, moderate)","PEAR1"
"35606","I (D26, moderate)","ZDBF2"
"35607","I (D26, moderate)","ST8SIA5"
"35608","I (D26, moderate)","ZNF521"
"35609","I (D26, moderate)","LOC101928650"
"35610","I (D26, moderate)","JMY"
"35611","I (D26, moderate)","INPP4B"
"35612","I (D26, moderate)","OSBP2"
"35613","I (D26, moderate)","C6orf25"
"35614","I (D26, moderate)","TFEC"
"35615","I (D26, moderate)","GABRR2"
"35616","I (D26, moderate)","LINC01422"
"35617","I (D26, moderate)","PKMYT1"
"35618","I (D26, moderate)","GRPEL1"
"35619","I (D26, moderate)","KLHL33"
"35620","I (D26, moderate)","NUDT11"
"35621","I (D26, moderate)","ZNF703"
"35622","I (D26, moderate)","RCVRN"
"35623","I (D26, moderate)","MPP2"
"35624","I (D26, moderate)","LINC00862"
"35625","I (D26, moderate)","LINC01271"
"35626","I (D26, moderate)","MIR3662"
"35627","I (D26, moderate)","ADAM23"
"35628","I (D26, moderate)","SLC4A1"
"35629","I (D26, moderate)","FAM84B"
"35630","I (D26, moderate)","ZNF304"
"35631","I (D26, moderate)","OXGR1"
"35632","I (D26, moderate)","RPL34-AS1"
"35633","I (D26, moderate)","MIR103A2"
"35634","I (D26, moderate)","GLRX"
"35635","I (D26, moderate)","MMRN1"
"35636","I (D26, moderate)","CATIP"
"35637","I (D26, moderate)","PRSS1"
"35638","I (D26, moderate)","MIR4458HG"
"35639","I (D26, moderate)","SFTPB"
"35640","I (D26, moderate)","TAC3"
"35641","I (D26, moderate)","GLT1D1"
"35642","I (D26, moderate)","NPHP1"
"35643","I (D26, moderate)","EGF"
"35644","I (D26, moderate)","NEURL1"
"35645","I (D26, moderate)","LL22NC03-75H12.2"
"35646","I (D26, moderate)","ZNF665"
"35647","I (D26, moderate)","TLE2"
"35648","I (D26, moderate)","TTC26"
"35649","I (D26, moderate)","SMIM10L2A"
"35650","I (D26, moderate)","SERPINA9"
"35651","I (D26, moderate)","CCDC173"
"35652","I (D26, moderate)","ZNF618"
"35653","I (D26, moderate)","MRM1"
"35654","I (D26, moderate)","AQP9"
"35655","I (D26, moderate)","CLEC1B"
"35656","I (D26, moderate)","OLMALINC"
"35657","I (D26, moderate)","ZNF485"
"35658","I (D26, moderate)","LINC00612"
"35659","I (D26, moderate)","PDGFC"
"35660","I (D26, moderate)","ITGA2B"
"35661","I (D26, moderate)","ETV5"
"35662","I (D26, moderate)","CARNS1"
"35663","I (D26, moderate)","ZNF382"
"35664","I (D26, moderate)","PRR15L"
"35665","I (D26, moderate)","CLRN1-AS1"
"35666","I (D26, moderate)","MYBL1"
"35667","I (D26, moderate)","TRIP13"
"35668","I (D26, moderate)","CMTM2"
"35669","I (D26, moderate)","ZNF438"
"35670","I (D26, moderate)","LINC00950"
"35671","I (D26, moderate)","ACSS3"
"35672","I (D26, moderate)","GATA2-AS1"
"35673","I (D26, moderate)","GPNMB"
"35674","I (D26, moderate)","LOC400685"
"35675","I (D26, moderate)","PRSS23"
"35676","I (D26, moderate)","ZNF551"
"35677","I (D26, moderate)","PLCD3"
"35678","I (D26, moderate)","LOC728485"
"35679","I (D26, moderate)","APBB2"
"35680","I (D26, moderate)","B4GALT1-AS1"
"35681","I (D26, moderate)","USP44"
"35682","I (D26, moderate)","WDFY3"
"35683","I (D26, moderate)","SLC52A1"
"35684","I (D26, moderate)","CYP4F3"
"35685","I (D26, moderate)","MYO6"
"35686","I (D26, moderate)","ZBTB16"
"35687","I (D26, moderate)","FAM229B"
"35688","I (D26, moderate)","UBE2C"
"35689","I (D26, moderate)","CNIH2"
"35690","I (D26, moderate)","CORIN"
"35691","I (D26, moderate)","ITLN2"
"35692","I (D26, moderate)","LOC101928370"
"35693","I (D26, moderate)","LOC100130899"
"35694","I (D26, moderate)","TGM5"
"35695","I (D26, moderate)","MIR29B2"
"35696","I (D26, moderate)","FOXO3"
"35697","I (D26, moderate)","PLXNB3"
"35698","I (D26, moderate)","ASPRV1"
"35699","I (D26, moderate)","SIRT4"
"35700","I (D26, moderate)","PLXDC1"
"35701","I (D26, moderate)","TMEM117"
"35702","I (D26, moderate)","FOLR3"
"35703","I (D26, moderate)","LDLRAD2"
"35704","I (D26, moderate)","FDX1L"
"35705","I (D26, moderate)","NUDT9P1"
"35706","I (D26, moderate)","XK"
"35707","I (D26, moderate)","C17orf100"
"35708","I (D26, moderate)","RAB36"
"35709","I (D26, moderate)","HSP90AB4P"
"35710","I (D26, moderate)","XPNPEP2"
"35711","I (D26, moderate)","GLIS2"
"35712","I (D26, moderate)","OR6N1"
"35713","I (D26, moderate)","GPC5"
"35714","I (D26, moderate)","AK4"
"35715","I (D26, moderate)","C1orf61"
"35716","I (D26, moderate)","PCAT18"
"35717","I (D26, moderate)","LOC100272216"
"35718","I (D26, moderate)","LSMEM1"
"35719","I (D26, moderate)","IDH1"
"35720","I (D26, moderate)","EML5"
"35721","I (D26, moderate)","H1F0"
"35722","I (D26, moderate)","FBXL16"
"35723","I (D26, moderate)","FLJ41278"
"35724","I (D26, moderate)","TRPC5"
"35725","I (D26, moderate)","MUC6"
"35726","I (D26, moderate)","PRKAR2B"
"35727","I (D26, moderate)","C11orf85"
"35728","I (D26, moderate)","APCDD1"
"35729","I (D26, moderate)","MMP27"
"35730","I (D26, moderate)","VSIG1"
"35731","I (D26, moderate)","CDHR1"
"35732","I (D26, moderate)","TGM4"
"35733","I (D26, moderate)","EAF1"
"35734","I (D26, moderate)","STOX1"
"35735","I (D26, moderate)","MIR8085"
"35736","I (D26, moderate)","ZNF354C"
"35737","I (D26, moderate)","TTC3P1"
"35738","I (D26, moderate)","SLC31A2"
"35739","I (D26, moderate)","SPRY2"
"35740","I (D26, moderate)","VIPR2"
"35741","I (D26, moderate)","PCED1B"
"35742","I (D26, moderate)","KLF5"
"35743","I (D26, moderate)","NOS1AP"
"35744","I (D26, moderate)","HEATR9"
"35745","I (D26, moderate)","DDIT3"
"35746","I (D26, moderate)","FUT10"
"35747","I (D26, moderate)","NAB2"
"35748","I (D26, moderate)","FAM45B"
"35749","I (D26, moderate)","IL17RE"
"35750","I (D26, moderate)","ASTN2"
"35751","I (D26, moderate)","ZNF737"
"35752","I (D26, moderate)","CTNNAL1"
"35753","I (D26, moderate)","MUC12"
"35754","I (D26, moderate)","CLDN7"
"35755","I (D26, moderate)","TRIM71"
"35756","I (D26, moderate)","SPINT1"
"35757","I (D26, moderate)","NLGN2"
"35758","I (D26, moderate)","CLEC12A"
"35759","I (D26, moderate)","FAM167B"
"35760","I (D26, moderate)","LRIT3"
"35761","I (D26, moderate)","NAPSA"
"35762","I (D26, moderate)","PLAT"
"35763","I (D26, moderate)","KIAA1462"
"35764","I (D26, moderate)","LTBP1"
"35765","I (D26, moderate)","CA6"
"35766","I (D26, moderate)","LINC01191"
"35767","I (D26, moderate)","RNF217-AS1"
"35768","I (D26, moderate)","CHST10"
"35769","I (D26, moderate)","ARL10"
"35770","I (D26, moderate)","PXT1"
"35771","I (D26, moderate)","ZNF662"
"35772","I (D26, moderate)","FAM66B"
"35773","I (D26, moderate)","ARHGEF4"
"35774","I (D26, moderate)","MEG3"
"35775","I (D26, moderate)","SIRPB1"
"35776","I (D26, moderate)","DOCK9-AS2"
"35777","I (D26, moderate)","LINC01410"
"35778","I (D26, moderate)","CHRFAM7A"
"35779","I (D26, moderate)","IL21-AS1"
"35780","I (D26, moderate)","LOC399715"
"35781","I (D26, moderate)","PRR5"
"35782","I (D26, moderate)","METTL7A"
"35783","I (D26, moderate)","EDAR"
"35784","I (D26, moderate)","UPK3BL"
"35785","I (D26, moderate)","PFN4"
"35786","I (D26, moderate)","KIAA1211"
"35787","I (D26, moderate)","PRRT1"
"35788","I (D26, moderate)","CCDC102A"
"35789","I (D26, moderate)","TJP3"
"35790","I (D26, moderate)","LY6G5C"
"35791","I (D26, moderate)","SNORA44"
"35792","I (D26, moderate)","RASGRF2"
"35793","I (D26, moderate)","LOC101929680"
"35794","I (D26, moderate)","ZNF204P"
"35795","I (D26, moderate)","MCM4"
"35796","I (D26, moderate)","RNF5P1"
"35797","I (D26, moderate)","LOC101927651"
"35798","I (D26, moderate)","LOC101929705"
"35799","I (D26, moderate)","ENPP5"
"35800","I (D26, moderate)","ERGIC1"
"35801","I (D26, moderate)","LANCL1-AS1"
"35802","I (D26, moderate)","MIR181A1HG"
"35803","I (D26, moderate)","FAM86JP"
"35804","I (D26, moderate)","LOC143666"
"35805","I (D26, moderate)","LINC00479"
"35806","I (D26, moderate)","LOC101928988"
"35807","I (D26, moderate)","LINC01093"
"35808","I (D26, moderate)","MIR223"
"35809","I (D26, moderate)","SNORD36C"
"35810","I (D26, moderate)","LYPD4"
"35811","I (D26, moderate)","LINC01225"
