cond1	cond2	shared	not_shared_cond1	not_shared_cond2	total_genes_cond1	total_genes_cond2	genes_names	percentage_shared_cond1	percentage_shared_cond2	pvalue	qvalue	vaccine	covid_other	microbe_type	target_pathogen_disease	disease_vac	type	regimen	day_total	day_month	month	week	dose	infection
PANDEMRIX (D3)	BNT (V3, D1)	1	2	61	3	62	CXCL9	33.33	1.61	0.00148809523809524	0.00148809523809524	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
PANDEMRIX (D3)	BNT-I (D1)	0	3	67	3	67	NA	0	0	1.82681768359518e-5	1.82681768359518e-5	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
PANDEMRIX (D3)	BNT-I (D10, mild)	1	2	276	3	277	CCL5	33.33	0.36	7.7357468863619e-5	7.7357468863619e-5	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
PANDEMRIX (D3)	BNT-I (D10, severe)	2	1	267	3	269	CCL5,CXCL8	66.67	0.74	0.0111111111111111	0.0111111111111111	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
PANDEMRIX (D3)	BNT-I (D26, mild)	0	3	160	3	160	NA	0	0	1.41131109389312e-6	1.41131109389312e-6	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
PANDEMRIX (D3)	BNT-I (D26, severe)	0	3	35	3	35	NA	0	0	1.185395922238e-4	1.185395922238e-4	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
PANDEMRIX (D3)	BNT-I (D3)	0	3	50	3	50	NA	0	0	4.26876120549816e-5	4.26876120549816e-5	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
PANDEMRIX (D3)	BNT-I (D4)	0	3	6	3	6	NA	0	0	0.0119047619047619	0.0119047619047619	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
PANDEMRIX (D3)	BNT-I-BNT (D51, mild)	0	3	35	3	35	NA	0	0	1.185395922238e-4	1.185395922238e-4	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
PANDEMRIX (D3)	BNT-I-BNT (D51, severe)	0	3	7	3	7	NA	0	0	0.00833333333333333	0.00833333333333333	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
PANDEMRIX (D3)	BNT-MO (V3, D1)	1	2	90	3	91	CXCL9	33.33	1.1	7.0126227208976e-4	7.0126227208976e-4	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
PANDEMRIX (D3)	ChAd (V1, D3)	2	1	71	3	73	CXCL8,CXCL9	66.67	2.74	0.0405405405405405	0.0405405405405405	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
PANDEMRIX (D3)	ChAd (V1, D6)	0	3	40	3	40	NA	0	0	8.10307106393323e-5	8.10307106393323e-5	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
PANDEMRIX (D3)	ChAd (V1, D7)	0	3	18	3	18	NA	0	0	7.5187969924812e-4	7.5187969924812e-4	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
PANDEMRIX (D3)	ChAd (V2, D1)	0	3	59	3	59	NA	0	0	2.64410364886303e-5	2.64410364886303e-5	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
PANDEMRIX (D3)	ChAd (V2, D3)	0	3	5	3	5	NA	0	0	0.0178571428571428	0.0178571428571428	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
PANDEMRIX (D3)	ChAd (V2, D7)	0	3	1	3	1	NA	0	0	0.25	0.25	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
PANDEMRIX (D3)	ChAd-BNT (V2, D3)	1	2	80	3	81	CXCL9	33.33	1.23	8.8157508081104e-4	8.8157508081104e-4	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
PANDEMRIX (D3)	ChAd-BNT (V2, D7)	1	2	55	3	56	CXCL8	33.33	1.79	0.00181488203266788	0.00181488203266788	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
PANDEMRIX (D3)	ChAd-BNT (V3, D1)	1	2	105	3	106	CXCL9	33.33	0.94	5.1921079958463e-4	5.1921079958463e-4	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
PANDEMRIX (D3)	ZF2001 (V3, D07)	1	2	82	3	83	CXCL8	33.33	1.2	8.4033613445378e-4	8.4033613445378e-4	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
PANDEMRIX (D3)	ZF2001 (V3, D14)	1	2	12	3	13	CXCL8	33.33	7.69	0.0285714285714286	0.0285714285714286	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
PANDEMRIX (D3)	ZF2001 (V3, D28)	1	2	8	3	9	CXCL8	33.33	11.11	0.0545454545454546	0.0545454545454546	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
PANDEMRIX (D30)	BBIBP (V3, D14)	0	3	4	3	4	NA	0	0	0.0285714285714286	0.0285714285714286	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	30	30	1	1	1	0
PANDEMRIX (D30)	BBIBP (V3, D28)	1	2	0	3	1	CXCL8	33.33	100	1	1	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	30	30	1	1	1	0
PANDEMRIX (D30)	BNT (V1, D6)	0	3	2	3	2	NA	0	0	0.1	0.1	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	30	30	1	1	1	0
PANDEMRIX (D30)	BNT (V2, D1)	1	2	47	3	48	CXCL9	33.33	2.08	0.00244897959183673	0.00244897959183673	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	30	30	1	1	1	0
PANDEMRIX (D30)	BNT (V3, D1)	1	2	61	3	62	CXCL9	33.33	1.61	0.00148809523809524	0.00148809523809524	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	30	30	1	1	1	0
PANDEMRIX (D30)	BNT-I (D1)	0	3	67	3	67	NA	0	0	1.82681768359518e-5	1.82681768359518e-5	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	30	30	1	1	1	0
PANDEMRIX (D30)	BNT-I (D10, mild)	1	2	276	3	277	CCL5	33.33	0.36	7.7357468863619e-5	7.7357468863619e-5	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	30	30	1	1	1	0
PANDEMRIX (D30)	BNT-I (D10, severe)	2	1	267	3	269	CCL5,CXCL8	66.67	0.74	0.0111111111111111	0.0111111111111111	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	30	30	1	1	1	0
PANDEMRIX (D30)	BNT-I (D26, mild)	0	3	160	3	160	NA	0	0	1.41131109389312e-6	1.41131109389312e-6	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	30	30	1	1	1	0
PANDEMRIX (D30)	BNT-I (D26, severe)	0	3	35	3	35	NA	0	0	1.185395922238e-4	1.185395922238e-4	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	30	30	1	1	1	0
PANDEMRIX (D30)	BNT-I (D3)	0	3	50	3	50	NA	0	0	4.26876120549816e-5	4.26876120549816e-5	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	30	30	1	1	1	0
PANDEMRIX (D30)	BNT-I (D4)	0	3	6	3	6	NA	0	0	0.0119047619047619	0.0119047619047619	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	30	30	1	1	1	0
PANDEMRIX (D30)	BNT-I-BNT (D51, mild)	0	3	35	3	35	NA	0	0	1.185395922238e-4	1.185395922238e-4	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	30	30	1	1	1	0
PANDEMRIX (D30)	BNT-I-BNT (D51, severe)	0	3	7	3	7	NA	0	0	0.00833333333333333	0.00833333333333333	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	30	30	1	1	1	0
PANDEMRIX (D30)	BNT-MO (V3, D1)	1	2	90	3	91	CXCL9	33.33	1.1	7.0126227208976e-4	7.0126227208976e-4	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	30	30	1	1	1	0
PANDEMRIX (D30)	ChAd (V1, D3)	2	1	71	3	73	CXCL8,CXCL9	66.67	2.74	0.0405405405405405	0.0405405405405405	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	30	30	1	1	1	0
PANDEMRIX (D30)	ChAd (V1, D6)	0	3	40	3	40	NA	0	0	8.10307106393323e-5	8.10307106393323e-5	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	30	30	1	1	1	0
PANDEMRIX (D30)	ChAd (V1, D7)	0	3	18	3	18	NA	0	0	7.5187969924812e-4	7.5187969924812e-4	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	30	30	1	1	1	0
PANDEMRIX (D30)	ChAd (V2, D1)	0	3	59	3	59	NA	0	0	2.64410364886303e-5	2.64410364886303e-5	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	30	30	1	1	1	0
PANDEMRIX (D30)	ChAd (V2, D3)	0	3	5	3	5	NA	0	0	0.0178571428571428	0.0178571428571428	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	30	30	1	1	1	0
PANDEMRIX (D30)	ChAd (V2, D7)	0	3	1	3	1	NA	0	0	0.25	0.25	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	30	30	1	1	1	0
PANDEMRIX (D30)	ChAd-BNT (V2, D3)	1	2	80	3	81	CXCL9	33.33	1.23	8.8157508081104e-4	8.8157508081104e-4	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	30	30	1	1	1	0
PANDEMRIX (D30)	ChAd-BNT (V2, D7)	1	2	55	3	56	CXCL8	33.33	1.79	0.00181488203266788	0.00181488203266788	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	30	30	1	1	1	0
PANDEMRIX (D30)	ChAd-BNT (V3, D1)	1	2	105	3	106	CXCL9	33.33	0.94	5.1921079958463e-4	5.1921079958463e-4	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	30	30	1	1	1	0
PANDEMRIX (D30)	ZF2001 (V3, D07)	1	2	82	3	83	CXCL8	33.33	1.2	8.4033613445378e-4	8.4033613445378e-4	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	30	30	1	1	1	0
PANDEMRIX (D30)	ZF2001 (V3, D14)	1	2	12	3	13	CXCL8	33.33	7.69	0.0285714285714286	0.0285714285714286	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	30	30	1	1	1	0
PANDEMRIX (D30)	ZF2001 (V3, D28)	1	2	8	3	9	CXCL8	33.33	11.11	0.0545454545454546	0.0545454545454546	PANDEMRIX	OTHER	VIRUS	INFLUENZA	V	IN	HO	30	30	1	1	1	0
FLUZONE (D7)	BBIBP (V3, D14)	0	8	4	8	4	NA	0	0	0.00202020202020202	0.00202020202020202	FLUZONE	OTHER	VIRUS	INFLUENZA	V	IN	HO	7	7	1	1	1	0
FLUZONE (D7)	BBIBP (V3, D28)	1	7	0	8	1	CXCL8	12.5	100	1	1	FLUZONE	OTHER	VIRUS	INFLUENZA	V	IN	HO	7	7	1	1	1	0
FLUZONE (D7)	BNT (V1, D6)	0	8	2	8	2	NA	0	0	0.0222222222222222	0.0222222222222222	FLUZONE	OTHER	VIRUS	INFLUENZA	V	IN	HO	7	7	1	1	1	0
FLUZONE (D7)	BNT (V2, D1)	1	7	47	8	48	CCL2	12.5	2.08	3.94229029079195e-8	3.94229029079195e-8	FLUZONE	OTHER	VIRUS	INFLUENZA	V	IN	HO	7	7	1	1	1	0
FLUZONE (D7)	BNT (V3, D1)	2	6	60	8	62	CCL2,CEACAM8	25	3.23	2.55816761523522e-7	2.55816761523522e-7	FLUZONE	OTHER	VIRUS	INFLUENZA	V	IN	HO	7	7	1	1	1	0
FLUZONE (D7)	BNT-I (D1)	1	7	66	8	67	FCAR	12.5	1.49	4.44548403570446e-9	4.44548403570446e-9	FLUZONE	OTHER	VIRUS	INFLUENZA	V	IN	HO	7	7	1	1	1	0
FLUZONE (D7)	BNT-I (D10, mild)	1	7	276	8	277	CEACAM8	12.5	0.36	2.91509887004603e-13	2.91509887004603e-13	FLUZONE	OTHER	VIRUS	INFLUENZA	V	IN	HO	7	7	1	1	1	0
FLUZONE (D7)	BNT-I (D10, severe)	4	4	265	8	269	CXCL8,FCAR,CEACAM8,TNFRSF17	50	1.49	3.09203695355204e-7	3.09203695355204e-7	FLUZONE	OTHER	VIRUS	INFLUENZA	V	IN	HO	7	7	1	1	1	0
FLUZONE (D7)	BNT-I (D26, mild)	2	6	158	8	160	CCL2,CEACAM8	25	1.25	1.0556650717016301e-9	1.0556650717016301e-9	FLUZONE	OTHER	VIRUS	INFLUENZA	V	IN	HO	7	7	1	1	1	0
FLUZONE (D7)	BNT-I (D26, severe)	0	8	35	8	35	NA	0	0	6.896146848978441e-9	6.896146848978441e-9	FLUZONE	OTHER	VIRUS	INFLUENZA	V	IN	HO	7	7	1	1	1	0
FLUZONE (D7)	BNT-I (D3)	1	7	49	8	50	FCAR	12.5	2	3.02588070565172e-8	3.02588070565172e-8	FLUZONE	OTHER	VIRUS	INFLUENZA	V	IN	HO	7	7	1	1	1	0
FLUZONE (D7)	BNT-I (D4)	0	8	6	8	6	NA	0	0	3.3300033300033e-4	3.3300033300033e-4	FLUZONE	OTHER	VIRUS	INFLUENZA	V	IN	HO	7	7	1	1	1	0
FLUZONE (D7)	BNT-I-BNT (D51, mild)	1	7	34	8	35	CEACAM8	12.5	2.86	2.96534314506073e-7	2.96534314506073e-7	FLUZONE	OTHER	VIRUS	INFLUENZA	V	IN	HO	7	7	1	1	1	0
FLUZONE (D7)	BNT-I-BNT (D51, severe)	0	8	7	8	7	NA	0	0	1.5540015540015e-4	1.5540015540015e-4	FLUZONE	OTHER	VIRUS	INFLUENZA	V	IN	HO	7	7	1	1	1	0
FLUZONE (D7)	BNT-MO (V3, D1)	1	7	90	8	91	CCL2	12.5	1.1	5.78268113876838e-10	5.78268113876838e-10	FLUZONE	OTHER	VIRUS	INFLUENZA	V	IN	HO	7	7	1	1	1	0
FLUZONE (D7)	ChAd (V1, D3)	2	6	71	8	73	CCL2,CXCL8	25	2.74	1.00732945503099e-7	1.00732945503099e-7	FLUZONE	OTHER	VIRUS	INFLUENZA	V	IN	HO	7	7	1	1	1	0
FLUZONE (D7)	ChAd (V1, D6)	1	7	39	8	40	TNFRSF17	12.5	2.5	1.27203201183041e-7	1.27203201183041e-7	FLUZONE	OTHER	VIRUS	INFLUENZA	V	IN	HO	7	7	1	1	1	0
FLUZONE (D7)	ChAd (V1, D7)	1	7	17	8	18	TNFRSF17	12.5	5.56	1.66423965050967e-5	1.66423965050967e-5	FLUZONE	OTHER	VIRUS	INFLUENZA	V	IN	HO	7	7	1	1	1	0
FLUZONE (D7)	ChAd (V2, D1)	1	7	58	8	59	CCL2	12.5	1.69	1.02723529481859e-8	1.02723529481859e-8	FLUZONE	OTHER	VIRUS	INFLUENZA	V	IN	HO	7	7	1	1	1	0
FLUZONE (D7)	ChAd (V2, D3)	0	8	5	8	5	NA	0	0	7.7700077700077e-4	7.7700077700077e-4	FLUZONE	OTHER	VIRUS	INFLUENZA	V	IN	HO	7	7	1	1	1	0
FLUZONE (D7)	ChAd (V2, D7)	0	8	1	8	1	NA	0	0	0.111111111111111	0.111111111111111	FLUZONE	OTHER	VIRUS	INFLUENZA	V	IN	HO	7	7	1	1	1	0
FLUZONE (D7)	ChAd-BNT (V2, D3)	3	5	78	8	81	CCL2,CCL7,CXCR4	37.5	3.7	1.60798008355868e-6	1.60798008355868e-6	FLUZONE	OTHER	VIRUS	INFLUENZA	V	IN	HO	7	7	1	1	1	0
FLUZONE (D7)	ChAd-BNT (V2, D7)	5	3	51	8	56	CCL2,CCL7,IL12B,CXCL8,TNFRSF17	62.5	8.93	0.00172259989541358	0.00172259989541358	FLUZONE	OTHER	VIRUS	INFLUENZA	V	IN	HO	7	7	1	1	1	0
FLUZONE (D7)	ChAd-BNT (V3, D1)	1	7	105	8	106	CCL2	12.5	0.94	2.07144955797946e-10	2.07144955797946e-10	FLUZONE	OTHER	VIRUS	INFLUENZA	V	IN	HO	7	7	1	1	1	0
FLUZONE (D7)	ZF2001 (V3, D07)	2	6	81	8	83	CXCR4,CXCL8	25	2.41	4.8183898280707e-8	4.8183898280707e-8	FLUZONE	OTHER	VIRUS	INFLUENZA	V	IN	HO	7	7	1	1	1	0
FLUZONE (D7)	ZF2001 (V3, D14)	1	7	12	8	13	CXCL8	12.5	7.69	1.031991744066e-4	1.031991744066e-4	FLUZONE	OTHER	VIRUS	INFLUENZA	V	IN	HO	7	7	1	1	1	0
FLUZONE (D7)	ZF2001 (V3, D28)	1	7	8	8	9	CXCL8	12.5	11.11	0.0013986013986014	0.0013986013986014	FLUZONE	OTHER	VIRUS	INFLUENZA	V	IN	HO	7	7	1	1	1	0
FLUENZ (D6-7)	BBIBP (V3, D14)	0	4	4	4	4	NA	0	0	0.0285714285714286	0.0285714285714286	FLUENZ	OTHER	VIRUS	INFLUENZA	V	LA	HO	6	6	1	1	1	0
FLUENZ (D6-7)	BBIBP (V3, D28)	1	3	0	4	1	CXCL8	25	100	1	1	FLUENZ	OTHER	VIRUS	INFLUENZA	V	LA	HO	6	6	1	1	1	0
FLUENZ (D6-7)	BNT (V1, D6)	0	4	2	4	2	NA	0	0	0.0666666666666666	0.0666666666666666	FLUENZ	OTHER	VIRUS	INFLUENZA	V	LA	HO	6	6	1	1	1	0
FLUENZ (D6-7)	BNT (V2, D1)	0	4	48	4	48	NA	0	0	3.69378520639025e-6	3.69378520639025e-6	FLUENZ	OTHER	VIRUS	INFLUENZA	V	LA	HO	6	6	1	1	1	0
FLUENZ (D6-7)	BNT (V3, D1)	0	4	62	4	62	NA	0	0	1.38750138750139e-6	1.38750138750139e-6	FLUENZ	OTHER	VIRUS	INFLUENZA	V	LA	HO	6	6	1	1	1	0
FLUENZ (D6-7)	BNT-I (D1)	0	4	67	4	67	NA	0	0	1.02919306118038e-6	1.02919306118038e-6	FLUENZ	OTHER	VIRUS	INFLUENZA	V	LA	HO	6	6	1	1	1	0
FLUENZ (D6-7)	BNT-I (D10, mild)	1	3	276	4	277	MS4A1	25	0.36	1.1051066980517e-6	1.1051066980517e-6	FLUENZ	OTHER	VIRUS	INFLUENZA	V	LA	HO	6	6	1	1	1	0
FLUENZ (D6-7)	BNT-I (D10, severe)	1	3	268	4	269	CXCL8	25	0.37	1.20589441188529e-6	1.20589441188529e-6	FLUENZ	OTHER	VIRUS	INFLUENZA	V	LA	HO	6	6	1	1	1	0
FLUENZ (D6-7)	BNT-I (D26, mild)	1	3	159	4	160	MS4A1	25	0.62	5.64524437557247e-6	5.64524437557247e-6	FLUENZ	OTHER	VIRUS	INFLUENZA	V	LA	HO	6	6	1	1	1	0
FLUENZ (D6-7)	BNT-I (D26, severe)	0	4	35	4	35	NA	0	0	1.2157906894749e-5	1.2157906894749e-5	FLUENZ	OTHER	VIRUS	INFLUENZA	V	LA	HO	6	6	1	1	1	0
FLUENZ (D6-7)	BNT-I (D3)	0	4	50	4	50	NA	0	0	3.16204533740605e-6	3.16204533740605e-6	FLUENZ	OTHER	VIRUS	INFLUENZA	V	LA	HO	6	6	1	1	1	0
FLUENZ (D6-7)	BNT-I (D4)	0	4	6	4	6	NA	0	0	0.00476190476190476	0.00476190476190476	FLUENZ	OTHER	VIRUS	INFLUENZA	V	LA	HO	6	6	1	1	1	0
FLUENZ (D6-7)	BNT-I-BNT (D51, mild)	1	3	34	4	35	MS4A1	25	2.86	4.7415836889521e-4	4.7415836889521e-4	FLUENZ	OTHER	VIRUS	INFLUENZA	V	LA	HO	6	6	1	1	1	0
FLUENZ (D6-7)	BNT-I-BNT (D51, severe)	0	4	7	4	7	NA	0	0	0.00303030303030303	0.00303030303030303	FLUENZ	OTHER	VIRUS	INFLUENZA	V	LA	HO	6	6	1	1	1	0
FLUENZ (D6-7)	BNT-MO (V3, D1)	0	4	91	4	91	NA	0	0	3.14115239457899e-7	3.14115239457899e-7	FLUENZ	OTHER	VIRUS	INFLUENZA	V	LA	HO	6	6	1	1	1	0
FLUENZ (D6-7)	ChAd (V1, D3)	1	3	72	4	73	CXCL8	25	1.37	5.68990042674254e-5	5.68990042674254e-5	FLUENZ	OTHER	VIRUS	INFLUENZA	V	LA	HO	6	6	1	1	1	0
FLUENZ (D6-7)	ChAd (V1, D6)	0	4	40	4	40	NA	0	0	7.36642823993929e-6	7.36642823993929e-6	FLUENZ	OTHER	VIRUS	INFLUENZA	V	LA	HO	6	6	1	1	1	0
FLUENZ (D6-7)	ChAd (V1, D7)	0	4	18	4	18	NA	0	0	1.3670539986329e-4	1.3670539986329e-4	FLUENZ	OTHER	VIRUS	INFLUENZA	V	LA	HO	6	6	1	1	1	0
FLUENZ (D6-7)	ChAd (V2, D1)	0	4	59	4	59	NA	0	0	1.67879596753209e-6	1.67879596753209e-6	FLUENZ	OTHER	VIRUS	INFLUENZA	V	LA	HO	6	6	1	1	1	0
FLUENZ (D6-7)	ChAd (V2, D3)	0	4	5	4	5	NA	0	0	0.00793650793650794	0.00793650793650794	FLUENZ	OTHER	VIRUS	INFLUENZA	V	LA	HO	6	6	1	1	1	0
FLUENZ (D6-7)	ChAd (V2, D7)	0	4	1	4	1	NA	0	0	0.2	0.2	FLUENZ	OTHER	VIRUS	INFLUENZA	V	LA	HO	6	6	1	1	1	0
FLUENZ (D6-7)	ChAd-BNT (V2, D3)	0	4	81	4	81	NA	0	0	4.93879597093025e-7	4.93879597093025e-7	FLUENZ	OTHER	VIRUS	INFLUENZA	V	LA	HO	6	6	1	1	1	0
FLUENZ (D6-7)	ChAd-BNT (V2, D7)	1	3	55	4	56	CXCL8	25	1.79	1.2304284967239e-4	1.2304284967239e-4	FLUENZ	OTHER	VIRUS	INFLUENZA	V	LA	HO	6	6	1	1	1	0
FLUENZ (D6-7)	ChAd-BNT (V3, D1)	0	4	106	4	106	NA	0	0	1.73214612038242e-7	1.73214612038242e-7	FLUENZ	OTHER	VIRUS	INFLUENZA	V	LA	HO	6	6	1	1	1	0
FLUENZ (D6-7)	ZF2001 (V3, D07)	2	2	81	4	83	IL2,CXCL8	50	2.41	0.00168067226890757	0.00168067226890757	FLUENZ	OTHER	VIRUS	INFLUENZA	V	LA	HO	6	6	1	1	1	0
FLUENZ (D6-7)	ZF2001 (V3, D14)	1	3	12	4	13	CXCL8	25	7.69	0.00714285714285715	0.00714285714285715	FLUENZ	OTHER	VIRUS	INFLUENZA	V	LA	HO	6	6	1	1	1	0
FLUENZ (D6-7)	ZF2001 (V3, D28)	1	3	8	4	9	CXCL8	25	11.11	0.0181818181818182	0.0181818181818182	FLUENZ	OTHER	VIRUS	INFLUENZA	V	LA	HO	6	6	1	1	1	0
WETVAX (D2-4)	BBIBP (V3, D14)	0	20	4	20	4	NA	0	0	9.41087897609637e-5	9.41087897609637e-5	WETVAX	OTHER	VIRUS	SMALLPOX	V	LA	HO	3	3	1	1	1	0
WETVAX (D2-4)	BBIBP (V3, D28)	0	20	1	20	1	NA	0	0	0.0476190476190476	0.0476190476190476	WETVAX	OTHER	VIRUS	SMALLPOX	V	LA	HO	3	3	1	1	1	0
WETVAX (D2-4)	BNT (V1, D6)	0	20	2	20	2	NA	0	0	0.00432900432900433	0.00432900432900433	WETVAX	OTHER	VIRUS	SMALLPOX	V	LA	HO	3	3	1	1	1	0
WETVAX (D2-4)	BNT (V2, D1)	7	13	41	20	48	FCGR1A,GBP2,GCH1,IFIT1,IRF1,MX1,STAT1	35	14.58	1.18058750956049e-8	1.18058750956049e-8	WETVAX	OTHER	VIRUS	SMALLPOX	V	LA	HO	3	3	1	1	1	0
WETVAX (D2-4)	BNT (V3, D1)	8	12	54	20	62	ANXA3,FCGR1A,GBP2,GCH1,IFIT1,IRF1,MX1,STAT1	40	12.9	5.7405037721184e-9	5.7405037721184e-9	WETVAX	OTHER	VIRUS	SMALLPOX	V	LA	HO	3	3	1	1	1	0
WETVAX (D2-4)	BNT-I (D1)	0	20	67	20	67	NA	0	0	4.20971802880294e-20	4.20971802880294e-20	WETVAX	OTHER	VIRUS	SMALLPOX	V	LA	HO	3	3	1	1	1	0
WETVAX (D2-4)	BNT-I (D10, mild)	11	9	266	20	277	CCL5,ADM,ANXA3,BCL6,CEBPB,FCGR1A,GBP2,GCH1,IFIT1,IL15,MX1	55	3.97	5.40618335899444e-12	5.40618335899444e-12	WETVAX	OTHER	VIRUS	SMALLPOX	V	LA	HO	3	3	1	1	1	0
WETVAX (D2-4)	BNT-I (D10, severe)	13	7	256	20	269	CCL5,ADM,ANXA3,BCL6,CEBPB,FCGR1A,FCGR2B,FCGR3A,GBP2,IFIT1,IL15,MX1,STAT1	65	4.83	3.4577003640886703e-9	3.4577003640886703e-9	WETVAX	OTHER	VIRUS	SMALLPOX	V	LA	HO	3	3	1	1	1	0
WETVAX (D2-4)	BNT-I (D26, mild)	3	17	157	20	160	ADM,ANXA3,BCL6	15	1.88	5.45762536838065e-21	5.45762536838065e-21	WETVAX	OTHER	VIRUS	SMALLPOX	V	LA	HO	3	3	1	1	1	0
WETVAX (D2-4)	BNT-I (D26, severe)	0	20	35	20	35	NA	0	0	1.98005180978782e-15	1.98005180978782e-15	WETVAX	OTHER	VIRUS	SMALLPOX	V	LA	HO	3	3	1	1	1	0
WETVAX (D2-4)	BNT-I (D3)	7	13	43	20	50	ADM,ANXA3,BCL6,FCGR1A,FPR1,GBP2,IRF1	35	14	7.405118787565851e-9	7.405118787565851e-9	WETVAX	OTHER	VIRUS	SMALLPOX	V	LA	HO	3	3	1	1	1	0
WETVAX (D2-4)	BNT-I (D4)	0	20	6	20	6	NA	0	0	4.34348260435218e-6	4.34348260435218e-6	WETVAX	OTHER	VIRUS	SMALLPOX	V	LA	HO	3	3	1	1	1	0
WETVAX (D2-4)	BNT-I-BNT (D51, mild)	0	20	35	20	35	NA	0	0	1.98005180978782e-15	1.98005180978782e-15	WETVAX	OTHER	VIRUS	SMALLPOX	V	LA	HO	3	3	1	1	1	0
WETVAX (D2-4)	BNT-I-BNT (D51, severe)	0	20	7	20	7	NA	0	0	1.12608808260982e-6	1.12608808260982e-6	WETVAX	OTHER	VIRUS	SMALLPOX	V	LA	HO	3	3	1	1	1	0
WETVAX (D2-4)	BNT-MO (V3, D1)	7	13	84	20	91	FCGR1A,GBP2,GCH1,IFIT1,IRF1,MX1,STAT1	35	7.69	6.3368802251234895e-12	6.3368802251234895e-12	WETVAX	OTHER	VIRUS	SMALLPOX	V	LA	HO	3	3	1	1	1	0
WETVAX (D2-4)	ChAd (V1, D3)	7	13	66	20	73	CEBPB,CXCR1,FCGR1A,IFIT1,IL15,MX1,STAT1	35	9.59	8.90659023524347e-11	8.90659023524347e-11	WETVAX	OTHER	VIRUS	SMALLPOX	V	LA	HO	3	3	1	1	1	0
