"source","target","value","vaccine","covid_other","microbe_type","target_pathogen_disease","disease_vac","type","regimen","day_total","day_month","month","week","dose","infection","annotation","id"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","FGR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","HUMORAL ADAPTIVE IMMUNE SYSTEM"
"B CELLS","FGR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","B CELLS"
"INNATE IMMUNE SYSTEM","GSN",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"ADAPTIVE IMMUNE SYSTEM","NBN",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","NBN",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","HUMORAL ADAPTIVE IMMUNE SYSTEM"
"ADAPTIVE IMMUNE SYSTEM","LAT2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","LAT2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","LAT2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","HUMORAL ADAPTIVE IMMUNE SYSTEM"
"MAST CELL","LAT2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","MAST CELL"
"INNATE IMMUNE SYSTEM","CLNK",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"MAST CELL","CLNK",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","MAST CELL"
"ADAPTIVE IMMUNE SYSTEM","FUT7",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","FUT7",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","CELLULAR ADAPTIVE IMMUNE SYSTEM"
"T CELLS","FUT7",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","T CELLS"
"ADAPTIVE IMMUNE SYSTEM","PRKCD",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","PRKCD",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","PRKCD",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","HUMORAL ADAPTIVE IMMUNE SYSTEM"
"NEUTROPHIL","PRKCD",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","NEUTROPHIL"
"B CELLS","PRKCD",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","B CELLS"
"IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE","PRKCD",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE"
"ADAPTIVE IMMUNE SYSTEM","ADAR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","ADAR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"ADAPTIVE IMMUNE SYSTEM","BCL10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","BCL10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","BCL10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","CELLULAR ADAPTIVE IMMUNE SYSTEM"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","BCL10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","HUMORAL ADAPTIVE IMMUNE SYSTEM"
"T CELLS","BCL10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","T CELLS"
"B CELLS","BCL10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","B CELLS"
"ARPP","BCL10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ARPP"
"IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE","BCL10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE"
"ADAPTIVE IMMUNE SYSTEM","SPI1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","SPI1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","SPI1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","HUMORAL ADAPTIVE IMMUNE SYSTEM"
"B CELLS","SPI1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","B CELLS"
"DENDRITIC CELLS","SPI1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","DENDRITIC CELLS"
"ADAPTIVE IMMUNE SYSTEM","LYN",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","LYN",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","LYN",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","CELLULAR ADAPTIVE IMMUNE SYSTEM"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","LYN",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","HUMORAL ADAPTIVE IMMUNE SYSTEM"
"MAST CELL","LYN",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","MAST CELL"
"ADAPTIVE IMMUNE SYSTEM","CD1E",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","CD1E",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"ARPP","CD1E",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ARPP"
"ADAPTIVE IMMUNE SYSTEM","CLEC4E",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","CLEC4E",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","CLEC4E",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","CELLULAR ADAPTIVE IMMUNE SYSTEM"
"ADAPTIVE IMMUNE SYSTEM","XRCC4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","XRCC4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","HUMORAL ADAPTIVE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","AZU1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"NEUTROPHIL","AZU1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","NEUTROPHIL"
"MONOCYTES","AZU1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","MONOCYTES"
"MACROPHAGES","AZU1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","MACROPHAGES"
"ADAPTIVE IMMUNE SYSTEM","CD19",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","CD19",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","HUMORAL ADAPTIVE IMMUNE SYSTEM"
"B CELLS","CD19",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","B CELLS"
"IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE","CD19",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE"
"INNATE IMMUNE SYSTEM","RNASE3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","CD55",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"COMPLEMENT IMMUNE SYSTEM","CD55",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","COMPLEMENT IMMUNE SYSTEM"
"ADAPTIVE IMMUNE SYSTEM","MCOLN2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","MCOLN2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"NEUTROPHIL","MCOLN2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","NEUTROPHIL"
"MACROPHAGES","MCOLN2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","MACROPHAGES"
"INNATE IMMUNE SYSTEM","APOBEC3D",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"ADAPTIVE IMMUNE SYSTEM","GLI3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","GLI3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","CELLULAR ADAPTIVE IMMUNE SYSTEM"
"T CELLS","GLI3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","T CELLS"
"ADAPTIVE IMMUNE SYSTEM","CLEC7A",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","CLEC7A",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","CLEC7A",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","CELLULAR ADAPTIVE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","SLC15A4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"MAST CELL","SLC15A4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","MAST CELL"
"INNATE IMMUNE SYSTEM","DYSF",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"MACROPHAGES","DYSF",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","MACROPHAGES"
"INNATE IMMUNE SYSTEM","UNC93B1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"ADAPTIVE IMMUNE SYSTEM","BAK1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","BAK1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","BAK1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","HUMORAL ADAPTIVE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","IL10RB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"ANTIVIRAL AND INTERFERON","IL10RB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ANTIVIRAL AND INTERFERON"
"INNATE IMMUNE SYSTEM","ZBTB46",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"DENDRITIC CELLS","ZBTB46",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","DENDRITIC CELLS"
"OTHER","IRAK1BP1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","OTHER"
"INNATE IMMUNE SYSTEM","CTSG",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"NEUTROPHIL","CTSG",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","NEUTROPHIL"
"MONOCYTES","CTSG",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","MONOCYTES"
"ADAPTIVE IMMUNE SYSTEM","HHLA2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","HHLA2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","CELLULAR ADAPTIVE IMMUNE SYSTEM"
"ADAPTIVE IMMUNE SYSTEM","CTLA4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","CTLA4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","CELLULAR ADAPTIVE IMMUNE SYSTEM"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","CTLA4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","HUMORAL ADAPTIVE IMMUNE SYSTEM"
"T CELLS","CTLA4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","T CELLS"
"B CELLS","CTLA4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","B CELLS"
"INNATE IMMUNE SYSTEM","NCF2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"OTHER","CXCR3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","OTHER"
"ADAPTIVE IMMUNE SYSTEM","HLX",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","HLX",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","CELLULAR ADAPTIVE IMMUNE SYSTEM"
"ADAPTIVE IMMUNE SYSTEM","HDAC4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","HDAC4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","HDAC4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","HUMORAL ADAPTIVE IMMUNE SYSTEM"
"B CELLS","HDAC4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","B CELLS"
"ANTIVIRAL AND INTERFERON","HDAC4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ANTIVIRAL AND INTERFERON"
"OTHER","DBH",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","OTHER"
"ADAPTIVE IMMUNE SYSTEM","NTRK1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","NTRK1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","HUMORAL ADAPTIVE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","DCST1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","CNN2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"MACROPHAGES","CNN2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","MACROPHAGES"
"INNATE IMMUNE SYSTEM","CACTIN",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"ADAPTIVE IMMUNE SYSTEM","CACNB4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","CACNB4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","CELLULAR ADAPTIVE IMMUNE SYSTEM"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","CACNB4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","HUMORAL ADAPTIVE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","CASP4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","LY86",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","NAIP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"ADAPTIVE IMMUNE SYSTEM","RNF19B",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","RNF19B",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"NK CELL","RNF19B",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","NK CELL"
"INNATE IMMUNE SYSTEM","IRGM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"ARPP","IRGM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ARPP"
"INNATE IMMUNE SYSTEM","CD177",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"NEUTROPHIL","CD177",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","NEUTROPHIL"
"ADAPTIVE IMMUNE SYSTEM","SPNS2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","SPNS2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","CELLULAR ADAPTIVE IMMUNE SYSTEM"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","SPNS2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","HUMORAL ADAPTIVE IMMUNE SYSTEM"
"T CELLS","SPNS2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","T CELLS"
"B CELLS","SPNS2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","B CELLS"
"INNATE IMMUNE SYSTEM","SPIRE1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"ADAPTIVE IMMUNE SYSTEM","RIPK3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","RIPK3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","CELLULAR ADAPTIVE IMMUNE SYSTEM"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","RIPK3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","HUMORAL ADAPTIVE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","BCR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"NEUTROPHIL","BCR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","NEUTROPHIL"
"MACROPHAGES","BCR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","MACROPHAGES"
"ADAPTIVE IMMUNE SYSTEM","IL4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","IL4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","IL4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","CELLULAR ADAPTIVE IMMUNE SYSTEM"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","IL4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","HUMORAL ADAPTIVE IMMUNE SYSTEM"
"MACROPHAGES","IL4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","MACROPHAGES"
"ADAPTIVE IMMUNE SYSTEM","CDKN2B",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","CDKN2B",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","HUMORAL ADAPTIVE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","IL23R",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"OTHER","ACKR3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","OTHER"
"ADAPTIVE IMMUNE SYSTEM","LFNG",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","LFNG",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","CELLULAR ADAPTIVE IMMUNE SYSTEM"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","LFNG",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","HUMORAL ADAPTIVE IMMUNE SYSTEM"
"T CELLS","LFNG",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","T CELLS"
"B CELLS","LFNG",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","B CELLS"
"ADAPTIVE IMMUNE SYSTEM","IL17RA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","IL17RA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","IL17RA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","CELLULAR ADAPTIVE IMMUNE SYSTEM"
"ADAPTIVE IMMUNE SYSTEM","LAT",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","LAT",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","LAT",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","CELLULAR ADAPTIVE IMMUNE SYSTEM"
"MAST CELL","LAT",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","MAST CELL"
