cond1	cond2	shared	not_shared_cond1	not_shared_cond2	total_genes_cond1	total_genes_cond2	genes_names	percentage_shared_cond1	percentage_shared_cond2	pvalue	qvalue	vaccine	covid_other	microbe_type	target_pathogen_disease	disease_vac	type	regimen	day_total	day_month	month	week	dose	infection
I-I (D1)	FLUZONE (D7)	0	8	7	8	7	NA	0	0	1.5540015540015e-4	1.5540015540015e-4	I	COVID	VIRUS	SARS	I	I	I-I	1	1	1	1	0	2
ZF2001 (V3, D07)	FLUZONE (D7)	2	6	81	8	83	CXCR4,CXCL8	25	2.41	4.8183898280707e-8	4.8183898280707e-8	ZF2001	COVID	VIRUS	SARS	V	SU	HE	7	7	1	1	3	0
ZF2001 (V3, D14)	FLUZONE (D7)	1	7	12	8	13	CXCL8	12.5	7.69	1.031991744066e-4	1.031991744066e-4	ZF2001	COVID	VIRUS	SARS	V	SU	HE	14	14	1	2	3	0
ZF2001 (V3, D28)	FLUZONE (D7)	1	7	8	8	9	CXCL8	12.5	11.11	0.0013986013986014	0.0013986013986014	ZF2001	COVID	VIRUS	SARS	V	SU	HE	28	28	1	4	3	0
BBIBP (V3, D14)	FLUENZ (D6-7)	0	4	4	4	4	NA	0	0	0.0285714285714286	0.0285714285714286	BBIBP	COVID	VIRUS	SARS	V	IN	HO	14	14	1	2	3	0
BBIBP (V3, D28)	FLUENZ (D6-7)	1	3	0	4	1	CXCL8	25	100	1	1	BBIBP	COVID	VIRUS	SARS	V	IN	HO	28	28	1	4	3	0
BNT (V1, D6)	FLUENZ (D6-7)	0	4	2	4	2	NA	0	0	0.0666666666666666	0.0666666666666666	BNT	COVID	VIRUS	SARS	V	RNA	HO	6	6	1	1	1	0
BNT (V2, D1)	FLUENZ (D6-7)	0	4	48	4	48	NA	0	0	3.69378520639025e-6	3.69378520639025e-6	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	2	0
BNT (V3, D1)	FLUENZ (D6-7)	0	4	62	4	62	NA	0	0	1.38750138750139e-6	1.38750138750139e-6	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	3	0
BNT-I (D1)	FLUENZ (D6-7)	0	4	67	4	67	NA	0	0	1.02919306118038e-6	1.02919306118038e-6	BNT	COVID	VIRUS	SARS	I	I	V-I	1	1	1	1	1	1
BNT-I (D10, mild)	FLUENZ (D6-7)	1	3	276	4	277	MS4A1	25	0.36	1.1051066980517e-6	1.1051066980517e-6	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D10, severe)	FLUENZ (D6-7)	1	3	268	4	269	CXCL8	25	0.37	1.20589441188529e-6	1.20589441188529e-6	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D26, mild)	FLUENZ (D6-7)	1	3	159	4	160	MS4A1	25	0.62	5.64524437557247e-6	5.64524437557247e-6	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D26, severe)	FLUENZ (D6-7)	0	4	35	4	35	NA	0	0	1.2157906894749e-5	1.2157906894749e-5	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D3)	FLUENZ (D6-7)	0	4	50	4	50	NA	0	0	3.16204533740605e-6	3.16204533740605e-6	BNT	COVID	VIRUS	SARS	I	I	V-I	3	3	1	1	1	1
BNT-I (D4)	FLUENZ (D6-7)	0	4	6	4	6	NA	0	0	0.00476190476190476	0.00476190476190476	BNT	COVID	VIRUS	SARS	I	I	V-I	4	4	1	1	1	1
BNT-I-BNT (D51, mild)	FLUENZ (D6-7)	1	3	34	4	35	MS4A1	25	2.86	4.7415836889521e-4	4.7415836889521e-4	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-I-BNT (D51, severe)	FLUENZ (D6-7)	0	4	7	4	7	NA	0	0	0.00303030303030303	0.00303030303030303	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-MO (V3, D1)	FLUENZ (D6-7)	0	4	91	4	91	NA	0	0	3.14115239457899e-7	3.14115239457899e-7	MO	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
ChAd (V1, D3)	FLUENZ (D6-7)	1	3	72	4	73	CXCL8	25	1.37	5.68990042674254e-5	5.68990042674254e-5	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	1	0
ChAd (V1, D6)	FLUENZ (D6-7)	0	4	40	4	40	NA	0	0	7.36642823993929e-6	7.36642823993929e-6	ChAd	COVID	VIRUS	SARS	V	VV	HO	6	6	1	1	1	0
ChAd (V1, D7)	FLUENZ (D6-7)	0	4	18	4	18	NA	0	0	1.3670539986329e-4	1.3670539986329e-4	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	1	0
ChAd (V2, D1)	FLUENZ (D6-7)	0	4	59	4	59	NA	0	0	1.67879596753209e-6	1.67879596753209e-6	ChAd	COVID	VIRUS	SARS	V	VV	HO	1	1	1	1	2	0
ChAd (V2, D3)	FLUENZ (D6-7)	0	4	5	4	5	NA	0	0	0.00793650793650794	0.00793650793650794	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	2	0
ChAd (V2, D7)	FLUENZ (D6-7)	0	4	1	4	1	NA	0	0	0.2	0.2	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	2	0
ChAd-BNT (V2, D3)	FLUENZ (D6-7)	0	4	81	4	81	NA	0	0	4.93879597093025e-7	4.93879597093025e-7	BNT	COVID	VIRUS	SARS	V	RNA	HE	3	3	1	1	2	0
ChAd-BNT (V2, D7)	FLUENZ (D6-7)	1	3	55	4	56	CXCL8	25	1.79	1.2304284967239e-4	1.2304284967239e-4	BNT	COVID	VIRUS	SARS	V	RNA	HE	7	7	1	1	2	0
ChAd-BNT (V3, D1)	FLUENZ (D6-7)	0	4	106	4	106	NA	0	0	1.73214612038242e-7	1.73214612038242e-7	BNT	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
I (D10, moderate)	FLUENZ (D6-7)	1	3	199	4	200	CXCL8	25	0.5	2.91184180545839e-6	2.91184180545839e-6	I	COVID	VIRUS	SARS	I	I	I	10	10	1	2	0	1
I (D10, severe)	FLUENZ (D6-7)	0	4	227	4	227	NA	0	0	8.651692922175462e-9	8.651692922175462e-9	I	COVID	VIRUS	SARS	I	I	I	10	10	1	2	0	1
I (D26, moderate)	FLUENZ (D6-7)	0	4	137	4	137	NA	0	0	6.3382622829977e-8	6.3382622829977e-8	I	COVID	VIRUS	SARS	I	I	I	26	26	1	4	0	1
I (D26, severe)	FLUENZ (D6-7)	0	4	214	4	214	NA	0	0	1.0924531045387e-8	1.0924531045387e-8	I	COVID	VIRUS	SARS	I	I	I	26	26	1	4	0	1
I (D51, moderate)	FLUENZ (D6-7)	0	4	5	4	5	NA	0	0	0.00793650793650794	0.00793650793650794	I	COVID	VIRUS	SARS	I	I	I	51	21	2	7	0	1
I (D51, severe)	FLUENZ (D6-7)	1	3	170	4	171	CXCL8	25	0.58	4.63540242246131e-6	4.63540242246131e-6	I	COVID	VIRUS	SARS	I	I	I	51	21	2	7	0	1
I-I (D1)	FLUENZ (D6-7)	1	3	6	4	7	MS4A1	25	14.29	0.0333333333333333	0.0333333333333333	I	COVID	VIRUS	SARS	I	I	I-I	1	1	1	1	0	2
ZF2001 (V3, D07)	FLUENZ (D6-7)	2	2	81	4	83	IL2,CXCL8	50	2.41	0.00168067226890757	0.00168067226890757	ZF2001	COVID	VIRUS	SARS	V	SU	HE	7	7	1	1	3	0
ZF2001 (V3, D14)	FLUENZ (D6-7)	1	3	12	4	13	CXCL8	25	7.69	0.00714285714285715	0.00714285714285715	ZF2001	COVID	VIRUS	SARS	V	SU	HE	14	14	1	2	3	0
ZF2001 (V3, D28)	FLUENZ (D6-7)	1	3	8	4	9	CXCL8	25	11.11	0.0181818181818182	0.0181818181818182	ZF2001	COVID	VIRUS	SARS	V	SU	HE	28	28	1	4	3	0
BBIBP (V3, D14)	WETVAX (D2-4)	0	20	4	20	4	NA	0	0	9.41087897609637e-5	9.41087897609637e-5	BBIBP	COVID	VIRUS	SARS	V	IN	HO	14	14	1	2	3	0
BBIBP (V3, D28)	WETVAX (D2-4)	0	20	1	20	1	NA	0	0	0.0476190476190476	0.0476190476190476	BBIBP	COVID	VIRUS	SARS	V	IN	HO	28	28	1	4	3	0
BNT (V1, D6)	WETVAX (D2-4)	0	20	2	20	2	NA	0	0	0.00432900432900433	0.00432900432900433	BNT	COVID	VIRUS	SARS	V	RNA	HO	6	6	1	1	1	0
BNT (V2, D1)	WETVAX (D2-4)	7	13	41	20	48	FCGR1A,GBP2,GCH1,IFIT1,IRF1,MX1,STAT1	35	14.58	1.18058750956049e-8	1.18058750956049e-8	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	2	0
BNT (V3, D1)	WETVAX (D2-4)	8	12	54	20	62	ANXA3,FCGR1A,GBP2,GCH1,IFIT1,IRF1,MX1,STAT1	40	12.9	5.7405037721184e-9	5.7405037721184e-9	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	3	0
BNT-I (D1)	WETVAX (D2-4)	0	20	67	20	67	NA	0	0	4.20971802880294e-20	4.20971802880294e-20	BNT	COVID	VIRUS	SARS	I	I	V-I	1	1	1	1	1	1
BNT-I (D10, mild)	WETVAX (D2-4)	11	9	266	20	277	CCL5,ADM,ANXA3,BCL6,CEBPB,FCGR1A,GBP2,GCH1,IFIT1,IL15,MX1	55	3.97	5.40618335899444e-12	5.40618335899444e-12	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D10, severe)	WETVAX (D2-4)	13	7	256	20	269	CCL5,ADM,ANXA3,BCL6,CEBPB,FCGR1A,FCGR2B,FCGR3A,GBP2,IFIT1,IL15,MX1,STAT1	65	4.83	3.4577003640886703e-9	3.4577003640886703e-9	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D26, mild)	WETVAX (D2-4)	3	17	157	20	160	ADM,ANXA3,BCL6	15	1.88	5.45762536838065e-21	5.45762536838065e-21	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D26, severe)	WETVAX (D2-4)	0	20	35	20	35	NA	0	0	1.98005180978782e-15	1.98005180978782e-15	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D3)	WETVAX (D2-4)	7	13	43	20	50	ADM,ANXA3,BCL6,FCGR1A,FPR1,GBP2,IRF1	35	14	7.405118787565851e-9	7.405118787565851e-9	BNT	COVID	VIRUS	SARS	I	I	V-I	3	3	1	1	1	1
BNT-I (D4)	WETVAX (D2-4)	0	20	6	20	6	NA	0	0	4.34348260435218e-6	4.34348260435218e-6	BNT	COVID	VIRUS	SARS	I	I	V-I	4	4	1	1	1	1
BNT-I-BNT (D51, mild)	WETVAX (D2-4)	0	20	35	20	35	NA	0	0	1.98005180978782e-15	1.98005180978782e-15	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-I-BNT (D51, severe)	WETVAX (D2-4)	0	20	7	20	7	NA	0	0	1.12608808260982e-6	1.12608808260982e-6	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-MO (V3, D1)	WETVAX (D2-4)	7	13	84	20	91	FCGR1A,GBP2,GCH1,IFIT1,IRF1,MX1,STAT1	35	7.69	6.3368802251234895e-12	6.3368802251234895e-12	MO	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
ChAd (V1, D3)	WETVAX (D2-4)	7	13	66	20	73	CEBPB,CXCR1,FCGR1A,IFIT1,IL15,MX1,STAT1	35	9.59	8.90659023524347e-11	8.90659023524347e-11	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	1	0
ChAd (V1, D6)	WETVAX (D2-4)	0	20	40	20	40	NA	0	0	2.38558467189096e-16	2.38558467189096e-16	ChAd	COVID	VIRUS	SARS	V	VV	HO	6	6	1	1	1	0
ChAd (V1, D7)	WETVAX (D2-4)	1	19	17	20	18	CXCR1	5	5.56	1.13169335010027e-9	1.13169335010027e-9	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	1	0
ChAd (V2, D1)	WETVAX (D2-4)	6	14	53	20	59	FCGR1A,GBP2,GCH1,IFIT1,MX1,STAT1	30	10.17	1.04832750007309e-10	1.04832750007309e-10	ChAd	COVID	VIRUS	SARS	V	VV	HO	1	1	1	1	2	0
ChAd (V2, D3)	WETVAX (D2-4)	0	20	5	20	5	NA	0	0	1.88217579521928e-5	1.88217579521928e-5	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	2	0
ChAd (V2, D7)	WETVAX (D2-4)	0	20	1	20	1	NA	0	0	0.0476190476190476	0.0476190476190476	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	2	0
ChAd-BNT (V2, D3)	WETVAX (D2-4)	7	13	74	20	81	CXCR1,FCGR1A,GBP2,GCH1,IFIT1,MX1,STAT1	35	8.64	2.5735405166783002e-11	2.5735405166783002e-11	BNT	COVID	VIRUS	SARS	V	RNA	HE	3	3	1	1	2	0
ChAd-BNT (V2, D7)	WETVAX (D2-4)	6	14	50	20	56	ADM,CEBPB,CXCR1,FCGR1A,FPR1,IFIT1	30	10.71	2.0056531174304401e-10	2.0056531174304401e-10	BNT	COVID	VIRUS	SARS	V	RNA	HE	7	7	1	1	2	0
ChAd-BNT (V3, D1)	WETVAX (D2-4)	9	11	97	20	106	FCGR1A,FCGR2B,GBP2,GCH1,IFIT1,IL15,IRF1,MX1,STAT1	45	8.49	1.9358374180018002e-10	1.9358374180018002e-10	BNT	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
I (D10, moderate)	WETVAX (D2-4)	11	9	189	20	200	CCL5,CRIP1,ADM,ANXA3,BCL6,FCGR1A,GBP2,GCH1,IFIT1,IL15,MX1	55	5.5	9.538810447122689e-11	9.538810447122689e-11	I	COVID	VIRUS	SARS	I	I	I	10	10	1	2	0	1
I (D10, severe)	WETVAX (D2-4)	5	15	222	20	227	CRIP1,ANXA3,BCL6,CEBPB,FPR1	25	2.2	5.52111435826379e-20	5.52111435826379e-20	I	COVID	VIRUS	SARS	I	I	I	10	10	1	2	0	1
I (D26, moderate)	WETVAX (D2-4)	2	18	135	20	137	ANXA3,BCL6	10	1.46	1.27328285596967e-21	1.27328285596967e-21	I	COVID	VIRUS	SARS	I	I	I	26	26	1	4	0	1
I (D26, severe)	WETVAX (D2-4)	4	16	210	20	214	CRIP1,ANXA3,BCL6,FCGR1A	20	1.87	2.81919444932589e-21	2.81919444932589e-21	I	COVID	VIRUS	SARS	I	I	I	26	26	1	4	0	1
I (D51, moderate)	WETVAX (D2-4)	0	20	5	20	5	NA	0	0	1.88217579521928e-5	1.88217579521928e-5	I	COVID	VIRUS	SARS	I	I	I	51	21	2	7	0	1
I (D51, severe)	WETVAX (D2-4)	10	10	161	20	171	ADM,ANXA3,BCL6,CEBPB,FCGR1A,FPR1,GBP2,GCH1,IRF1,STAT1	50	5.85	2.2881773880681496e-11	2.2881773880681496e-11	I	COVID	VIRUS	SARS	I	I	I	51	21	2	7	0	1
I-I (D1)	WETVAX (D2-4)	0	20	7	20	7	NA	0	0	1.12608808260982e-6	1.12608808260982e-6	I	COVID	VIRUS	SARS	I	I	I-I	1	1	1	1	0	2
ZF2001 (V3, D07)	WETVAX (D2-4)	3	17	80	20	83	ADM,BCL6,CEBPB	15	3.61	1.71425094645711e-16	1.71425094645711e-16	ZF2001	COVID	VIRUS	SARS	V	SU	HE	7	7	1	1	3	0
ZF2001 (V3, D14)	WETVAX (D2-4)	1	19	12	20	13	ADM	5	7.69	5.75748991863513e-8	5.75748991863513e-8	ZF2001	COVID	VIRUS	SARS	V	SU	HE	14	14	1	2	3	0
ZF2001 (V3, D28)	WETVAX (D2-4)	0	20	9	20	9	NA	0	0	9.98501748126939e-8	9.98501748126939e-8	ZF2001	COVID	VIRUS	SARS	V	SU	HE	28	28	1	4	3	0
BBIBP (V3, D14)	WETVAX (D5-7)	0	107	4	107	4	NA	0	0	1.66972644036864e-7	1.66972644036864e-7	BBIBP	COVID	VIRUS	SARS	V	IN	HO	14	14	1	2	3	0
BBIBP (V3, D28)	WETVAX (D5-7)	0	107	1	107	1	NA	0	0	0.00925925925925926	0.00925925925925926	BBIBP	COVID	VIRUS	SARS	V	IN	HO	28	28	1	4	3	0
BNT (V1, D6)	WETVAX (D5-7)	1	106	1	107	2	IFI27	0.93	50	0.0185185185185185	0.0185185185185185	BNT	COVID	VIRUS	SARS	V	RNA	HO	6	6	1	1	1	0
BNT (V2, D1)	WETVAX (D5-7)	24	83	24	107	48	CXCL9,FAS,FCGR1A,GBP1,GBP2,GCH1,IFI27,IFI35,IFI6,IFIT1,IFIT2,IFITM3,IDO1,IRF1,IRF9,MX1,OAS2,STAT1,STAT2,TAP1,TAP2,TNFSF10,TRIM21,TRIM22	22.43	50	2.89676571985036e-13	2.89676571985036e-13	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	2	0
BNT (V3, D1)	WETVAX (D5-7)	26	81	36	107	62	CXCL9,FAS,FCGR1A,GBP1,GBP2,GCH1,HP,IFI27,IFI30,IFI35,IFI6,IFIT1,IFIT2,IFITM1,IFITM3,IDO1,IRF1,MX1,OAS2,PSMB9,STAT1,STAT2,TAP1,TAP2,TNFSF10,TRIM22	24.3	41.94	2.48312493011833e-17	2.48312493011833e-17	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	3	0
BNT-I (D1)	WETVAX (D5-7)	3	104	64	107	67	CD3G,IL7R,IL13	2.8	4.48	6.007507793758379e-44	6.007507793758379e-44	BNT	COVID	VIRUS	SARS	I	I	V-I	1	1	1	1	1	1
BNT-I (D10, mild)	WETVAX (D5-7)	60	47	217	107	277	CCL5,CCR7,CD19,CD1C,CD3G,CD79B,CD8B,GATA3,GZMA,GZMB,GZMM,IL18RAP,IL7R,KLRC2,KLRC3,KMT2A,MS4A1,PRKCQ,SKAP1,TCF7,TPD52,TXK,ZAP70,ADM,BCL6,BST1,CASP1,CASP4,CEBPB,FAS,FCGR1A,GBP1,GBP2,GCH1,HCK,HP,IFI27,IFI30,IFI35,IFI6,IFIT1,IFITM1,IFITM2,IFITM3,IFNGR2,IL15,IL1RN,IRF9,LGALS9,MX1,MX2,NCF2,OAS2,PSMB9,PSME1,PYHIN1,STAT2,TAP1,TRIM21,TRIM22	56.07	21.66	4.97324165520806e-27	4.97324165520806e-27	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D10, severe)	WETVAX (D5-7)	57	50	212	107	269	CCL5,CCR7,CD1C,CD3G,CD8B,GATA3,GZMM,IL18RAP,IL7R,KLRC2,KLRC3,KMT2A,LTB,PRKCQ,SKAP1,TCF7,TXK,ZAP70,ADM,BCL6,BST1,CASP1,CASP4,CD40,CEBPB,FAS,FCGR1A,FCGR2B,FCGR3A,GBP1,GBP2,HLA-DPA1,HP,IFI27,IFI30,IFI35,IFI6,IFIT1,IFIT2,IFITM1,IFITM2,IFITM3,IFNGR2,IL15,IL1RN,MX1,MX2,NCF2,OAS2,PSMB9,PYHIN1,STAT1,STAT2,TAP1,TNFSF10,TRIM21,TRIM22	53.27	21.19	1.1292562925135e-28	1.1292562925135e-28	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D26, mild)	WETVAX (D5-7)	23	84	137	107	160	CCR7,CD19,CD1C,CD3G,CD79B,GATA3,IL18RAP,IL7R,KLRC3,KMT2A,MS4A1,TCF7,ZAP70,ADM,AIF1,BCL6,BST1,CD40,HLA-DPA1,HP,IFI30,IFNGR2,LILRA3	21.5	14.37	1.5901544333335198e-44	1.5901544333335198e-44	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D26, severe)	WETVAX (D5-7)	4	103	31	107	35	CCR7,CD79B,CD40,HLA-DPA1	3.74	11.43	7.63359228270393e-27	7.63359228270393e-27	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D3)	WETVAX (D5-7)	8	99	42	107	50	ADM,BCL6,FCGR1A,FPR1,GBP2,HP,IL13,IRF1	7.48	16	2.42899658069702e-29	2.42899658069702e-29	BNT	COVID	VIRUS	SARS	I	I	V-I	3	3	1	1	1	1
BNT-I (D4)	WETVAX (D5-7)	0	107	6	107	6	NA	0	0	3.9579482625679e-10	3.9579482625679e-10	BNT	COVID	VIRUS	SARS	I	I	V-I	4	4	1	1	1	1
BNT-I-BNT (D51, mild)	WETVAX (D5-7)	4	103	31	107	35	CCR7,IL7R,MS4A1,CD40	3.74	11.43	7.63359228270393e-27	7.63359228270393e-27	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-I-BNT (D51, severe)	WETVAX (D5-7)	0	107	7	107	7	NA	0	0	2.4303191085943196e-11	2.4303191085943196e-11	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-MO (V3, D1)	WETVAX (D5-7)	32	75	59	107	91	KLRC3,CASP1,CCR1,CXCL9,FAS,FCGR1A,GBP1,GBP2,GCH1,HP,IFI30,IFI35,IFI6,IFIT1,IFIT2,IFITM1,IFITM3,IL1RN,IDO1,IRF1,IRF9,MX1,MX2,OAS2,PSMB9,STAT1,STAT2,TAP1,TAP2,TNFSF10,TRIM21,TRIM22	29.91	35.16	1.11213179420506e-21	1.11213179420506e-21	MO	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
ChAd (V1, D3)	WETVAX (D5-7)	23	84	50	107	73	AIF1,CEBPB,CXCL9,FCGR1A,GBP1,GRN,IFI27,IFI30,IFI35,IFI6,IFIT1,IFITM1,IFITM3,IL15,IDO1,LGALS9,LILRB1,MX1,MX2,OAS2,PSMB9,STAT1,TNFSF10	21.5	31.51	1.80807720956735e-23	1.80807720956735e-23	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	1	0
ChAd (V1, D6)	WETVAX (D5-7)	1	106	39	107	40	IFI27	0.93	2.5	8.5169273191487e-35	8.5169273191487e-35	ChAd	COVID	VIRUS	SARS	V	VV	HO	6	6	1	1	1	0
ChAd (V1, D7)	WETVAX (D5-7)	1	106	17	107	18	IFI27	0.93	5.56	5.2137461449069495e-20	5.2137461449069495e-20	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	1	0
ChAd (V2, D1)	WETVAX (D5-7)	29	78	30	107	59	CASP1,CCR1,FCGR1A,GBP1,GBP2,GCH1,IFI27,IFI30,IFI35,IFI6,IFIT1,IFIT2,IFITM1,IFITM3,IL1RN,IDO1,IRF9,LGALS9,MX1,MX2,NCF1,OAS2,STAT1,STAT2,TAP1,TAP2,TNFSF10,TRIM21,TRIM22	27.1	49.15	3.83770350448519e-14	3.83770350448519e-14	ChAd	COVID	VIRUS	SARS	V	VV	HO	1	1	1	1	2	0
ChAd (V2, D3)	WETVAX (D5-7)	0	107	5	107	5	NA	0	0	7.45413589450287e-9	7.45413589450287e-9	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	2	0
ChAd (V2, D7)	WETVAX (D5-7)	0	107	1	107	1	NA	0	0	0.00925925925925926	0.00925925925925926	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	2	0
ChAd-BNT (V2, D3)	WETVAX (D5-7)	23	84	58	107	81	CXCL9,FCGR1A,GBP1,GBP2,GCH1,GSDMD,IFI27,IFI35,IFI6,IFIT1,IFIT2,IFITM3,IL1RN,IDO1,MX1,MX2,NCF1,OAS2,STAT1,STAT2,TAP1,TNFSF10,TRIM22	21.5	28.4	5.07084681647142e-26	5.07084681647142e-26	BNT	COVID	VIRUS	SARS	V	RNA	HE	3	3	1	1	2	0
ChAd-BNT (V2, D7)	WETVAX (D5-7)	9	98	47	107	56	ADM,CCR1,CEBPB,FCGR1A,FPR1,FPR2,IFIT1,IFIT2,IL1RN	8.41	16.07	7.7777559851297495e-31	7.7777559851297495e-31	BNT	COVID	VIRUS	SARS	V	RNA	HE	7	7	1	1	2	0
ChAd-BNT (V3, D1)	WETVAX (D5-7)	36	71	70	107	106	CASP1,CASP4,CD40,CXCL9,FAS,FCGR1A,FCGR2B,GBP1,GBP2,GCH1,HLA-DPA1,IFI30,IFI35,IFI6,IFIT1,IFIT2,IFITM1,IFITM3,IL15,IL1RN,IDO1,IRF1,IRF9,LILRB1,MX1,MX2,OAS2,PRDX2,PSMB9,STAT1,STAT2,TAP1,TAP2,TNFSF10,TRIM21,TRIM22	33.64	33.96	1.23172047924234e-22	1.23172047924234e-22	BNT	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
I (D10, moderate)	WETVAX (D5-7)	42	65	158	107	200	CCL5,CCR7,CD1C,CD3G,CD8B,CRIP1,GATA3,GZMM,IL18RAP,IL7R,KLRC2,KLRC3,LTB,SKAP1,TCF7,ZAP70,ADM,BCL6,BST1,CASP1,FCGR1A,GBP1,GBP2,GCH1,HP,IFI27,IFI30,IFI35,IFI6,IFIT1,IFIT2,IFITM1,IFNGR2,IL15,IL1RN,MX1,OAS2,PYHIN1,STAT2,TAP1,TNFSF10,TRIM22	39.25	21	1.42862024584906e-33	1.42862024584906e-33	I	COVID	VIRUS	SARS	I	I	I	10	10	1	2	0	1
I (D10, severe)	WETVAX (D5-7)	30	77	197	107	227	CCR7,CD1C,CD3G,CD79B,CRIP1,GATA3,GZMM,IL18RAP,IL7R,LTB,TCF7,ZAP70,BCL6,BST1,CCR1,CD40,CEBPB,FPR1,HLA-DPA1,HP,IFI27,IFITM1,IFITM2,IFNGR2,IDO1,LILRB1,NCF2,PRDX2,THEMIS2,TRIM22	28.04	13.22	1.16575268128578e-47	1.16575268128578e-47	I	COVID	VIRUS	SARS	I	I	I	10	10	1	2	0	1
I (D26, moderate)	WETVAX (D5-7)	19	88	118	107	137	CCR7,CD3G,CD8B,GATA3,GZMM,IL18RAP,IL7R,KLRC2,KLRC3,LTB,SKAP1,TCF7,TXK,ZAP70,BCL6,BST1,HP,IFITM2,PYHIN1	17.76	13.87	4.0134509686154696e-44	4.0134509686154696e-44	I	COVID	VIRUS	SARS	I	I	I	26	26	1	4	0	1
I (D26, severe)	WETVAX (D5-7)	32	75	182	107	214	CCR7,CD1C,CD3G,CD79B,CRIP1,GATA3,GZMB,GZMM,IL18RAP,IL7R,ITPKB,KLRC3,LTB,TCF7,TPD52,TXK,ZAP70,BCL6,BST1,CD40,FAS,FCGR1A,GRN,GSDMD,HLA-DPA1,HP,IFI27,IL1RN,LILRB1,PRDX2,PSMB10,TRIM22	29.91	14.95	4.835728348216759e-44	4.835728348216759e-44	I	COVID	VIRUS	SARS	I	I	I	26	26	1	4	0	1
I (D51, moderate)	WETVAX (D5-7)	0	107	5	107	5	NA	0	0	7.45413589450287e-9	7.45413589450287e-9	I	COVID	VIRUS	SARS	I	I	I	51	21	2	7	0	1
I (D51, severe)	WETVAX (D5-7)	29	78	142	107	171	CCR7,CD1C,CD3G,IL18RAP,IL7R,TXK,ADM,BCL6,CEBPB,FAS,FCGR1A,FPR1,GBP1,GBP2,GCH1,GRB2,IFI30,IFITM1,IFITM2,IFNGR2,IL1RN,IRF1,NCF1,PSMB10,PSMB9,PSME1,STAT1,TAP1,TRIM22	27.1	16.96	1.33127447287198e-40	1.33127447287198e-40	I	COVID	VIRUS	SARS	I	I	I	51	21	2	7	0	1
