"","Cond1","Cond2","Shared","Percentage_Shared_Cond1","Genes_Names","pvalue","-log(p)"
"1024","DRYVAX_UP","HPV-VLP_UP",8,1.37,"CH25H, IFNG, IL3, PTGES, XCL1, HERC5, LAMP5, NFE2L3",9.80844570460748e-77,76.0083998076448
"1025","BCG_UP","HPV-VLP_UP",44,7.55,"ACOT7, APOL1, BATF3, CCL20, CCL4, CD38, CSF2, EBI3, IDO1, IL1B, IL6, LAMP3, LIF, LTA, MT2A, NAMPT, PHLDA2, PLAAT4, PSMB9, PTGS2, SOCS1, TNF, WARS1, APOL3, CCL3, CXCL1, CXCL10, DUSP5, F3, G0S2, GBP1, IFI44L, IFIH1, IFIT3, IRF1, ISG15, MMP14, MX1, OAS3, PSME2, TNFAIP6, TRAF4, UBE2L6, VPREB3",1.76467379641686e-69,68.7533355630859
"1026","PPD_UP","HPV-VLP_UP",26,4.46,"ACSL1, CCL20, CCL4, CSF2, EBI3, HCAR3, IDO1, IL1B, IL6, INHBA, LAMP3, LTA, MT2A, NAMPT, PHLDA2, PTGS2, TNF, CCL3, CXCL1, DUSP5, G0S2, GBP1, MMP14, TNFAIP6, TRAF4, VPREB3",5.93149625511452e-66,65.2268357394565
"1027","TC-83_UP","HPV-VLP_UP",69,11.84,", BIRC3, CKS2, RIGI, GCH1, GZMA, HSPH1, IFITM1, IFITM2, IL1RN, IL6ST, ISG20, LAMP3, MT1H, MT1X, MT2A, MTHFD2, PCNA, PPA1, PSMA2, RRM2, SERPING1, SLC39A8, SOCS1, SUB1, TIMM17A, TNFSF10, TYMS, WARS1, ZWINT, APOL6, BST2, CCL2, CCL8, CXCL10, EIF2AK2, ETV7, GBP1, HERC5, IFI27, IFI44, IFI44L, IFI6, IFIH1, IFIT1, IFIT3, IFIT5, IRF7, ISG15, LAP3, LY6E, MX1, MX2, OAS1, OAS2, OAS3, OASL, PLSCR1, PML, RTP4, SCO2, SIGLEC1, SP140, TFEC, TNFAIP6, UBE2L6, USP18, XAF1, ZBP1",3.86469959091375e-262,261.412884258817
"1028","FLUZONE_UP","FLUARIX FLUVIRIN_UP",3,0.16,"METTL2A, PDIA4, TNFRSF17",1.43592801439031e-40,39.8428673314981
"1029","FLUMIST_UP","FLUARIX FLUVIRIN_UP",1202,62.57,"AAK1, AFF4, AKAP8, AMY1A, AMY1B, AMY1C, AMY2A, ANAPC1, ANKRD10, AP1G1, AP3M2, ARID3B, ARID5A, BMAL1, ATG16L1, ATG2A, ATL2, ATP2B1, ATXN1L, ATXN7, BBX, BCL3, BCLAF1, BEX2, BHLHE40, BRD7, BTG1, BTG3, KANSL2, RGCC, VCPKMT, C1orf52, SDE2, OSER1, HMCES, MALSU1, CAPRIN1, CCDC186, CEP95, CCNL1, CCNL2, CCNT2, CDC14A, CDC42, CDK11A, CDK12, CDKN1B, CDR2, CHD2, CHD7, CIRBP, CLDND1, CLK1, CLK4, COPA, COQ10B, COX4I1, CWC25, CXCR4, CYLD, CYTIP, DCAF16, DCP1A, DDIT3, DDX21, DDX24, DDX47, DDX50, DIP2B, DNAJB1, DNAJB9, DNAJC7, DUSP2, EBLN2, EIF1, EIF1AD, EIF2AK3, EIF3B, ELF2, UBALD2, , FHIP2A, FAM8A1, FASTKD2, FBXO3, FBXO33, PSMA3-AS1, LINC-PINT, FNIP1, FUS, G0S2, GAS5, GATA3, GGNBP2, GMEB2, GNE, GNL1, GOLGA4, GPR183, GPRASP1, GSPT1, GTF2B, H2AZ2, HABP4, HAUS3, HBP1, HECA, HERC3, HERPUD1, HIF1A, HINT1, HIP1R, HNRNPD, HNRNPH3, HSF2, ICOS, IFRD1, IGF1R, IKZF5, ILF3, IP6K2, IST1, ITCH, ITPKB, IVNS1ABP, JADE1, JAK1, KDM7A, JMJD1C, JMY, JOSD1, KDM2A, KDM3A, KIZ, KLHDC2, KRAS, LRP10, LUC7L2, MAFF, MAPK1IP1L, MAPK8, MARCHF6, MED23, MED26, MED6, MEF2D, MFSD14A, MGAT5, OGA, MIR22HG, MOAP1, MPHOSPH8, MSI2, MYLIP, NDEL1, NDUFAF5, NECAP1, NGDN, NOL11, NOP58, NUP153, NUP58, NXT1, OGT, OSBP, OSM, PAPOLA, PCNX1, PDCD4, PDE4B, PDE4D, PDE7A, PDZD8, PELI1, PER1, PHF1, PHF10, PHF3, PIGA, PIM3, PLK3, PNISR, POLR1C, POLR3E, PPIL4, PPM1A, PPM1B, PPP1R16B, PPP2CA, PPP2R5C, PPTC7, PRDM2, PRPF4B, PSMD12, PTBP2, PTS, PURB, RAB11FIP2, RAD23B, RANBP2, RAPGEF2, RBBP6, RBM14, RBM33, RBM39, RBM8A, RBSN, RELL1, RGPD5, RGPD6, RGPD8, RHOH, RICTOR, RLIM, RNF10, RNF103, RORA, RPAIN, RPRD1B, RSRC2, RYK, SAR1A, SBDS, SEC31A, SELENOK, SEMA4D, SERINC1, SF3A1, SFPQ, SREK1, SCAF11, SGTB, SIAH1, SLC25A28, SLC25A36, SLC2A14, SLC2A3, SLCO3A1, SMC4, SMPD4, SMURF1, SNORD89, SNRK, SNRPA1, SON, SORL1, SPG7, SPOCK2, SPTAN1, SPTY2D1, U2SURP, SRSF1, STAM, STK35, SUB1, SUPV3L1, SYNCRIP, SYTL3, TFRC, THBD, THSD1, TIPARP, TLE3, TM2D3, TMEM41B, TMEM50B, TNFAIP3, TRAPPC10, TRIM13, TSPYL2, UBAP2L, UBE2B, USP15, USP16, USP21, USP36, USPL1, VEGFA, WDR20, WDR26, WDR33, WHAMM, WTAP, YTHDC1, ZBTB10, ZBTB11, ZBTB43, ZBTB5, ZC3H12A, TUT4, ZDBF2, ZEB1, ZFAND6, ZFYVE27, ZNF14, ZNF274, ZNF430, ZNF529, ZNF609, ZNF639, ZNF655, ZNF746, ZRANB1, ABCD3, ABI3, ACER3, ADAP2, AGPS, AHCYL1, AHSA1, AIDA, AIF1, AK2, AKAP10, ALDH3A2, ALDH9A1, ANKRD17, ANXA4, AP1S2, AP2S1, APAF1, APOBEC3F, APOBEC3G, ARMC1, ARRB1, ARSD, ARV1, ASH2L, ASXL2, ATP2B4, ATP6V0E1, ATP6V1B2, ATP6V1C1, ATP6V1D, B3GALT6, BANF1, BICD2, BLVRA, BTBD7, HIKESHI, C14orf119, SPTSSA, HYPK, LRIF1, C1orf162, HENMT1, GATD3, CFAP298, KIAA0930, C2orf74, C3AR1, TCAIM, HPF1, ABRACL, MPLKIP, TRIQK, CALHM2, CALML4, CASP1, CBL, CBX1, COA3, CCR2, CCT3, CCT5, CD160, CD244, CD300A, CD36, CD53, CD86, CDK4, CNTRL, CHMP4A, CLCN3, CLEC12A, CLEC12B, CLIC3, CLN5, CLTA, CLTC, COG5, COMMD8, COPS5, COPS7A, COPZ1, COQ2, COQ5, CORO1C, COX15, CPSF2, CREBL2, CSF1R, CSTB, CTBP2, CTNND1, CTSC, CWC27, CX3CR1, CYB5B, CYBRD1, CYFIP1, DAPK1, DCAF10, DECR1, DICER1, DNAJB6, DNAJC16, DOK2, DPP8, DPY30, DPYSL2, DRG1, DYNC1I2, DYNLL1, ECH1, ECHDC1, EDEM3, EEA1, EFCAB14, EIF2S1, ELAVL1, ELP3, EPB41L3, EXOC5, EXOSC1, TASOR, DENND10, CYRIA, RMDN1, FBP1, FBXW11, FCER1G, FEM1B, FEZ2, FGD4, FIG4, FKBP15, FLI1, FNIP2, FUCA1, FUCA2, G3BP1, G6PC3, GALC, GALNT1, GAPT, GART, GIMAP1, GIMAP2, GIMAP4, GIMAP6, GIMAP8, SLX1B, GLB1, GLIPR1, GLRX, GMPR2, GNPDA1, GNS, GPALPP1, GPBAR1, GRSF1, GTF2H1, GTF2H5, GZMA, HADH, HAUS1, HAVCR2, PUDP, HDHD2, HMGN4, HMOX2, HNMT, HPS3, HSD17B4, HTATIP2, HVCN1, ICAM2, IDE, IDH1, IER3IP1, IFI16, IL10RB, IL17RA, IL27RA, ILK, ING4, IPO7, IPO8, IQGAP1, IRAK3, KCNE3, KDELR2, KLRD1, KMT5B, KRCC1, LAIR1, LINC00324, LRRC8D, LSM10, LTA4H, LY86, M6PR, MAP3K7, MAPK1, MARCHF1, MAT2B, MCTS1, ME2, MED13, MESD, METTL5, METTL7A, MGAT2, MGST2, MGST3, MKKS, MLX, MOSPD2, MPDU1, MPV17, MRM2, MRPL15, MRPL18, MRPL20, MRPL30, MRPL36, MRPL51, MRPS11, MRPS14, MRPS18C, MRPS28, MRPS6, MS4A4A, MS4A6A, MS4A7, MTCH2, MTIF2, MTMR11, MYCBP, MYCL, NAAA, NACC2, NAGA, NBR1, NDUFA8, NDUFAF1, NDUFB3, NDUFB5, NDUFS1, NDUFV3, NEK7, NFATC3, NLRC4, NSL1, NUDT22, OGFOD1, ORMDL2, OSBPL11, OSTM1, OXR1, OCA2, PAK1, PARP4, PBRM1, PCMT1, PDCD6IP, PDE6D, PDHB, PDHX, PDLIM5, PDZD11, PECAM1, PFDN6, PGLS, PGM2, PIGF, PIK3AP1, PIN4, GSAP, PLAC8, PLRG1, PMVK, POLR1D, POLR3K, POU2F2, PPA2, PPID, PPP1R7, PPP2CB, PPP3CB, PRAM1, PRDX1, PRF1, PLPBP, PSEN1, PSMB2, PSMD1, PSMD14, PTER, PTGDR, PURA, QKI, RAB10, RAB27A, RAB7A, RAB8A, RALA, RASSF4, RCAN1, RCBTB2, RDH11, REEP5, RNASE2, RNASE6, RNF20, RNF5, LAMTOR2, RPA2, RPE, RPS6KA1, SCAMP1, SCOC, SDAD1, SDHC, SEC22B, SEC23IP, SELPLG, SERF2, SETD3, SFT2D1, SGPL1, SHQ1, SKA2, SLC25A11, SLC25A46, SLC26A2, SLC35A5, SLC43A3, SLC7A7, SLX1A, SNAPIN, SNX19, SNX27, SNX5, SP1, SPTLC2, STAM2, STX6, STX7, STYXL1, SUCLG1, SULT1A3, SULT1A4, SYK, TADA3, TAOK1, TARS1, TBXAS1, TCF7L2, TFCP2, THYN1, TIMM8B, TINF2, TIPRL, TK2, TLR5, TLR8, TM2D1, TMBIM4, TMCO1, TMED9, TMEM107, TMEM126B, TMEM19, TMEM218, TMEM87B, TMPO, TMX1, TMX2, TMX3, TNFAIP8L2, TOMM5, TOR1A, TPI1, TPST2, TRAC, TRAPPC3, TRIM27, TRIM69, TRPS1, TSNAX, TTC9C, TXN2, TXNDC15, UBE2L3, UBE2V2, UBE4A, UBN2, UQCR10, VAMP8, VIPAS39, VPS35, VPS41, VPS45, VPS72, VRK2, WASHC4, ZMYM6, ZNF146, ZNF641, ZSWIM6, ABHD13, ADO, AREG, ARIH2, ARL4C, ARMC8, ASCC3, ATP1B1, B3GNT5, BAG5, BCL10, BCL2A1, BCL6, BTG2, CACUL1, C11orf58, TIGAR, GPATCH2L, C5AR1, C9orf72, CCDC59, CD55, CD83, CDADC1, CDK17, CFL2, CHD1, CHMP1B, CHMP2B, CHORDC1, CLEC2B, CPEB2, CREBRF, CREM, CRY1, CSRNP1, CXCL2, DUSP5, DYNLL2, EGR2, EGR3, EIF5, ELF1, ELK4, ENC1, ESCO1, ETF1, ETNK1, ETV3, EXOC8, FAM53C, FBXL3, FEM1C, FGFR1, FOSL2, GABARAPL1, GABARAPL3, GCC1, HCAR3, GPR18, GZF1, HBEGF, HERC4, HNRNPC, HSPA14, ICAM1, IDI1, IFNGR1, IL1B, CXCL8, INSIG1, IRF2BP2, ITPRIP, JARID2, JMJD6, JUND, KBTBD2, KBTBD8, KLHL15, L3MBTL3, LATS2, LCOR, MIR23AHG, LONRF1, LRRFIP1, MAD2L1BP, MAFK, MALAT1, MAP3K8, MCL1, MCM9, MED21, MED30, METRNL, MEX3C, MNT, MSL2, MTMR6, KAT7, NAMPT, NFE2L2, NFIL3, NGRN, NR4A2, NR4A3, NSF, NUB1, NUDT15, OTUD1, TENT4B, PCGF5, PDP1, PFKFB3, PHACTR1, PLAUR, PMAIP1, PPM1D, PPP1R15B, PPP2R2A, PRKAR1A, PTGER4, PTGS2, PTP4A1, PTPRE, RAB11FIP4, RAB18, RAB20, RAB8B, RAP2C, RASGEF1B, RBM15, RBM18, RBM38, RBM7, RELT, RGS1, RGS2, RHOB, RIPK2, RNF138, RNF139, RNF19A, RPS24, SAMD8, SAMSN1, SERTAD1, SERTAD2, SRSF3, SIK1, SLC25A30, SMAD4, SNHG15, SNIP1, SNX13, SOCS1, SOCS3, SP100, SP3, SPOPL, SRGAP2, TGIF1, THBS1, TPM3, TRAF6, TRIB1, TSC22D2, TSPYL1, UQCRC2, USF3, USP30, USP42, WASL, WDR48, YES1, YPEL5, YTHDF3, ZBTB1, ZBTB33, ZC3HAV1, ZCCHC2, ZFAND5, ZFC3H1, ZNF267, ZNF281, ZBTB21, ZNF326, ZNF350, ZNF644, ZNF92, AARS1, ACADM, ACAT1, ACSL5, ADSL, AIFM1, ALG8, ANAPC7, ANKZF1, ANXA6, APEH, ARF1, ASB3, ATG7, ATIC, ATP6V0A2, ATP8B2, ATXN2, AURKAIP1, BATF, BLNK, BRCC3, C11orf24, C11orf54, TMEM260, DTD2, COA5, TIMMDC1, C6orf89, CASP2, CASP6, CBFA2T2, PRIMPOL, CD27, CD59, CDC16, CDC25B, CDK13, CEP350, COA4, CLCC1, CLK2, CLPTM1, CLPTM1L, CNOT1, CNOT6, CNPY2, COMMD1, COMMD3, COPB2, COX18, CREB3L2, CREBZF, CRLS1, DCPS, DDOST, DENND2D, DHPS, DHRS4-AS1, DPP3, EAF2, EBNA1BP2, EEF1A1, EIF2B4, EIF3J, EMSY, EPRS1, ESYT1, FCMR, PCED1B, PSME3IP1, FAM200B, SUPT20H, FARSB, FASTKD1, FBH1, FBXO9, FKBP11, FLAD1, GALM, GATAD1, GCN1, GEMIN7, GLCCI1, GLT8D1, GNPAT, GOLGA5, GPAA1, GPR75, GTF2H2, HDDC3, HDLBP, HERC2P3, HEXA, HFE, HIBCH, HIPK2, H1-3, HM13, JPT2, HS2ST1, HYOU1, IARS1, IDH2, IFFO1, IGHG1, IGHM, IKBKB, IL6R, IMMT, INPP4A, IPO9, KCNK6, KDELR1, KHDC4, KIAA1143, KLHDC10, KRI1, KRIT1, KRTCAP2, LARP4B, LDAH, LDLRAP1, LINC01138, LMAN2, ENSG00000272447, LPXN, LRCH3, LRIG2, LUC7L, MAD1L1, MANF, MCCC2, MCM3, MED16, MEGF6, METTL2A, METTL2B, METTL3, METTL8, MFSD8, MID1, MITD1, MLEC, MON2, MPHOSPH9, MRI1, MRPL24, MRPL34, MRPL37, MRPS16, MRPS18B, MRPS31, MRTO4, MTDH, MTHFD1, MTIF3, MTRF1, MYDGF, NAIP, NBPF1, NCOA3, FTX, NDST1, NDUFAF3, NFATC2IP, NIPAL3, NIT1, NMRAL1, NMT1, NNT, NPAT, NSUN5, NSUN5P1, NSUN5P2, NT5C2, NUDT5, NUDT9, NUP210, NUP43, NVL, OCIAD1, OGDH, ORMDL1, OSTC, PAAF1, PAICS, PAQR8, PCID2, PDCD11, PDHA1, PDIA4, PDIA5, PDIA6, PHB1, PIGP, PIK3C2A, PILRB, PMS1, PMS2P2, POC5, POLR2J2, POP5, PPP1R21, PPP6R3, PRDM15, PRDX4, PREB, PRPSAP1, PYCR2, QRSL1, QSOX1, RAB3GAP1, RAB3GAP2, RAD17, RAI1, RALGAPB, RBM41, RBM5, RBM6, RER1, RPRD1A, RPS27A, S100PBP, SAMM50, SEC23B, SETD5, SETDB2, SHMT2, SLAMF1, SLAMF6, SLAMF7, SLC30A5, SLC30A7, SLC33A1, SLC35B3, SLC35E2A, SLC44A1, SNORA28, SPCS2, SPIN3, SPOP, SRPRB, SSR1, SSR3, ST6GAL1, STK38, STT3A, STYX, SYNRG, TBCE, TCF12, TERF2, TFB1M, THEM4, TIMM13, TMEM165, STING1, TMEM214, TMEM223, TNIP1, TOR3A, TRAF5, TRAM2, TRIM52, TRIM73, TRRAP, TSC1, TTC1, TRAPPC12, TTC17, UBA5, UBAP2, UBASH3A, UBE2G1, UBE2J1, UBXN8, UCP2, UGGT1, UPF3A, USO1, USP28, USP48, VAMP1, VAPA, VPS8, VRK3, WASHC3, WDR46, DNAAF10, YIF1A, ZDHHC13, ZFX, ZKSCAN1, ZNF207, ZNF512, ZNF514, ZNF573, ZNF638, ZNHIT1",6.03035004324238e-242,241.219657477671
"1030","FLUENZ_UP","FLUARIX FLUVIRIN_UP",5,0.26,"CXCL8, RIPK2, SOCS1, IL2RA, MS4A1",2.66999989988168e-10,9.57348875492038
"1031","MENACTRA_UP","FLUARIX FLUVIRIN_UP",16,0.83,", C5AR1, IL1B, CXCL8, PTX3, FCRL5, HSP90B1, IGHD, IGHG1, IGHG3, JCHAIN, IGLL1, PDIA6, TNFRSF13B, TNFRSF17, TXNDC5",1.87230089592951e-49,48.7276243548817
"1032","ZOSTAVAX_UP","FLUARIX FLUVIRIN_UP",3,0.16,"KDELR2, EGR1, PDP1",1.26498420315339e-38,37.897914897829
"1033","YF17D_UP","FLUARIX FLUVIRIN_UP",2,0.1,"C3AR1, CD38",4.34517060638716e-87,86.361993166981
"1034","STAMARIL_UP","FLUARIX FLUVIRIN_UP",77,4.01,"CDK12, FAM8A1, ABI3, ADA, ADAP2, APOBEC3F, BLVRA, C3AR1, CAP1, CASP1, CD300C, CD36, CD86, CDKN1C, CSF1R, CTSL, CX3CR1, CYSLTR1, DPYSL2, EPB41L3, CALHM6, FCER1G, GIMAP8, GNGT2, GPBAR1, HAVCR2, HMOX1, IFI16, MS4A7, NAGA, PIK3AP1, PLAC8, PRAM1, PRF1, RAB8A, RRAS, SORT1, ATF3, CDKN1A, CSRNP1, DUSP5, TENT5A, GADD45B, MAD2L1BP, MAFB, NLRP3, NUB1, SAT1, SERTAD1, SOCS1, ZC3HAV1, CD38, COBLL1, FAM30A, FCRL5, FKBP11, GALM, HSP90B1, IDH2, JCHAIN, ISG20, ITM2C, MANF, MYDGF, MZB1, PDIA4, POU2AF1, PPIB, PRDX4, SDF2L1, SEC11C, SEL1L3, SRM, TNFRSF13B, TNFRSF17, TXNDC5, TYMS",2.11191975448339e-264,263.675322587486
"1035","MMR II_UP","FLUARIX FLUVIRIN_UP",80,4.16,"ARID5A, BTG3, DDIT3, , LINC-PINT, MAFF, OSM, TENT4A, PDE4B, RAPGEF2, RUNX2, SLC25A28, SYTL3, TUFT1, ADGRE1, APOBEC3F, APOBEC3G, BARD1, CASP1, CCR5, CDKN1C, CLEC12B, CTSL, CALHM6, FMNL2, FNIP2, GPBAR1, LILRB2, RHOC, RNASE2, SASH1, SLC8A1, STOM, TRIM69, VRK2, ATF3, CCL3, CCL3L3, CD83, CDKN1A, CPEB2, CREM, CSRNP1, DUSP1, DUSP5, EGR2, TENT5A, HCAR3, ICAM1, LYN, NCAM1, NR4A3, NUB1, PCGF5, PMAIP1, PPP1R15A, PPP2R2A, RAB20, RASGEF1B, RGS1, RIPK2, SAMSN1, SERTAD1, SOCS1, SP100, SRGAP2, USP42, ZCCHC2, ZNF267, ADAM19, APOBEC3B, CD38, ECE1, H4C12, IL2RA, ISG20, MZB1, PNOC, SLAMF7, TNFRSF13B",0,0
"1036","PREVNAR_UP","FLUARIX FLUVIRIN_UP",7,0.36,"OSM, PHF1, GZMA, IL2RA, PCLAF, RRM2, TYMS",4.21947858994101e-215,214.374741212427
"1037","DRYVAX_UP","FLUARIX FLUVIRIN_UP",6,0.31,"CD160, GPBAR1, HNMT, NR4A2, THBS1, H1-3",1.14464645149734e-115,114.941328633738
"1038","BCG_UP","FLUARIX FLUVIRIN_UP",22,1.15,"G0S2, OSM, ADA, SLC7A7, BCL2A1, CCL3, CCL3L1, CXCL2, DUSP5, GADD45B, IL1B, CXCL8, MAP3K8, NAMPT, PMAIP1, PTGS2, PTX3, RIPK2, SOCS1, AARS1, BATF, CD38",3.36037395098693e-152,151.473612390523
"1039","PPD_UP","FLUARIX FLUVIRIN_UP",21,1.09,"ATP2B1, G0S2, OSM, THBD, EPB41L3, SLC7A7, BCL2A1, CCL3, CCL3L1, CXCL2, DUSP5, HCAR3, IL1B, CXCL8, MAP3K8, NAMPT, PTGS2, PTX3, RIPK2, THBS1, BATF",1.31983334519488e-110,109.879480903515
"1040","TC-83_UP","FLUARIX FLUVIRIN_UP",191,9.94,"BCLAF1, CBX3, CHD2, CLDND1, CLK1, CLK4, DNAJB9, EIF2AK3, , TASOR2, FBXO3, GOLGA4, GOLGA6L9, GOLGA8A, GORAB, HINT1, HMGB1, HNRNPA3, IKZF5, IL6ST, JMY, MTX3, NAA16, NOP58, PCNP, PHF10, PNISR, PNN, PRPF4B, PSMA3, RABGGTB, RANBP2, RBM25, RORA, SBDS, SEC31A, SREK1, SGTB, SMC4, U2SURP, SRSF1, SRSF10, SUB1, SYNCRIP, TFRC, USP16, ZBTB11, ZNF639, ZNF655, ABCD3, ARL5A, ARMC1, BLVRA, SLIRP, CNIH4, COMMD8, CREBL2, DBI, EEA1, C21orf91, EXOC5, TASOR, CALHM6, G3BP1, GIMAP2, GIMAP6, GZMA, HAUS1, IER3IP1, IFI16, KLRF1, KRCC1, LIPA, MESD, METTL5, MGAT2, MIB1, MS4A4A, OXR1, PCMT1, PCNA, PDHX, PPA2, PSMC2, PSMD14, RABGAP1L, RAP2A, RPS27L, SCOC, SDAD1, SLC25A46, TMEM126B, TMEM87B, TMX1, TMX3, TOMM5, TSNAX, TXNDC15, ZMYM6, ZNF146, C11orf58, CDK17, CHMP2B, CHORDC1, CLEC2B, CPEB2, CRY1, ETNK1, TENT5A, MAFB, MEX3C, NUB1, TENT4B, PCGF5, PDP1, PGGT1B, RAP2C, RBM15, RNF138, RPS24, SRSF3, SOCS1, SRGAP2, STK39, ZBTB1, ZC3HAV1, ZCCHC2, ZBTB21, ZNF644, ACADM, ANKRD36B, AQP3, CREBZF, ERLEC1, FAM3C, FASTKD1, FBXW7, FKBP11, GALM, GLCCI1, HDDC2, HIBCH, HSP90B1, IGHA1, IGHA2, IGHG1, IGHG2, IGHM, IGHV4-31, JCHAIN, IGKC, IGKV1D-33, IGKV3-20, IGLV1-44, IGLV2-23, ISG20, KLHL14, LMAN1, MITD1, MRPS31, MS4A1, MTDH, MZB1, OSTC, PCLAF, PIK3C2A, PMS1, POU2AF1, PPIB, PRDX4, PRKCI, RRM2, SAR1B, SEC11C, SEC24A, SETDB2, SLAMF7, SLC33A1, SLC35B3, SLC44A1, TCF12, TNFRSF17, TPD52, TXNDC5, TYMS, UPF3A, UQCRQ, USO1, ZBTB8OS, ZNF207, ZWINT",0,0
"1041","FLUMIST_UP","FLUZONE_UP",6,26.09,"FCGR1BP, IFIT3, DUSP10, METTL2A, DEFA1B, PDIA4",1.0106000329044e-36,35.9954206919575
"1042","FLUENZ_UP","FLUZONE_UP",0,0,"",6.98951223688852e-08,7.15555313043729
"1043","MENACTRA_UP","FLUZONE_UP",2,8.7,"SERPING1, TNFRSF17",4.90415528148018e-14,13.3094357870985
"1044","ZOSTAVAX_UP","FLUZONE_UP",0,0,"",3.71569111196152e-12,11.4299603963863
"1045","YF17D_UP","FLUZONE_UP",2,8.7,"IFIT3, SERPING1",1.70432868985507e-14,13.7684466452357
"1046","STAMARIL_UP","FLUZONE_UP",6,26.09,"BATF2, IDO1, IFIT3, SERPING1, PDIA4, TNFRSF17",5.57923069278984e-22,21.2534256807953
"1047","MMR II_UP","FLUZONE_UP",4,17.39,"BATF2, IDO1, IFIT3, SERPING1",2.84980113910117e-33,32.5451854442737
"1048","PREVNAR_UP","FLUZONE_UP",1,4.35,"SERPING1",2.45679039702327e-25,24.6096318941097
"1049","DRYVAX_UP","FLUZONE_UP",0,0,"",2.70453019301282e-21,20.5679081657894
"1050","BCG_UP","FLUZONE_UP",2,8.7,"IDO1, IFIT3",6.5497874467637e-22,21.1837727934732
"1051","PPD_UP","FLUZONE_UP",1,4.35,"IDO1",3.21847599996612e-21,20.4923497250378
"1052","TC-83_UP","FLUZONE_UP",4,17.39,"BATF2, IFIT3, SERPING1, TNFRSF17",1.0520385781028e-31,30.9779683343743
"1053","FLUENZ_UP","FLUMIST_UP",3,0.08,"CXCL8, RIPK2, SOCS1",4.43154840233534e-17,16.353444502875
"1054","MENACTRA_UP","FLUMIST_UP",8,0.22,", SFN, CARD9, IGHG1, PDIA6, C5AR1, IL1B, CXCL8",6.63485075006789e-76,75.1781688420763
"1055","ZOSTAVAX_UP","FLUMIST_UP",7,0.19,"FAF2, PDP1, MX1, DUSP11, EXOSC10, KDELR2, TARP",7.67617548339998e-32,31.1148551055102
"1056","YF17D_UP","FLUMIST_UP",23,0.62,"RASA2, DDX60, DDX60L, IRF7, MX1, MX2, MYOF, OAS1, OAS2, OAS3, PARP12, PLSCR1, SAMD9L, STAT1, TLR7, TRIM22, TRIM5, XAF1, C3AR1, PNPT1, CXCL10, IFI6, IFIT3",1.92715806511267e-46,45.7150826631386
"1057","STAMARIL_UP","FLUMIST_UP",120,3.25,"ABCA1, CDK12, FKBP11, PATL1, TXNDC11, ADAP2, APOL3, BLVRA, BST2, SMCO4, RTCB, CASP1, CD36, CD86, ADA2, CHMP5, CNDP2, CST3, CYBB, DDX60, EMILIN2, EPB41L3, FCER1G, FCN1, GPBAR1, GRN, HK3, IDH2, IFI16, IFI30, IFI35, IRF7, KYNU, LILRB1, LMO2, MANF, MARCO, MX1, MX2, MYD88, MYOF, NAGA, NAGK, NUB1, OAS1, OAS2, OAS3, PARP12, PARP14, PCK2, PIK3AP1, PLAC8, PLSCR1, PRAM1, PRDX4, RAB8A, RNF135, RNH1, SAMD9L, SCARB2, SIDT2, SLC27A3, SLC2A6, SP110, SQOR, STAT1, STAT2, SUSD1, TLR7, TNFSF10, TNFSF13B, TNS3, TOR1B, TRIM22, TRIM5, UNC93B1, XAF1, CSRNP1, CUL1, DUSP5, DYNLT1, TENT5C, FAM8A1, HAVCR2, IFIT5, IFITM1, MAD2L1BP, PHF11, PLAGL2, SERTAD1, SLC3A2, SLC7A5, SOCS1, TNFAIP6, ZC3HAV1, ZNFX1, ABI3, ALDH3B1, ANKFY1, APOBEC3F, ASCL2, C3AR1, CD163, CSF1R, CX3CR1, DPYSL2, GALM, GIMAP8, KIAA0319L, MS4A7, MYDGF, PDIA4, PRF1, SP140, STAB1, TDRD7, UBA7, CXCL10, IFI6, IFIT3",8.78107505163061e-262,261.056452310927
