"","condition","genes"
"34191","I (D10, severe)","MAP3K2"
"34192","I (D10, severe)","PLK2"
"34193","I (D10, severe)","ZFAND6"
"34194","I (D10, severe)","ING1"
"34195","I (D10, severe)","POLR3H"
"34196","I (D10, severe)","ALS2CL"
"34197","I (D10, severe)","KCNE1"
"34198","I (D10, severe)","SLMAP"
"34199","I (D10, severe)","SNORD1B"
"34200","I (D10, severe)","SLC35D1"
"34201","I (D10, severe)","ADCY9"
"34202","I (D10, severe)","PLOD3"
"34203","I (D10, severe)","ARF4"
"34204","I (D10, severe)","IQSEC1"
"34205","I (D10, severe)","BCAT1"
"34206","I (D10, severe)","GAS6-AS1"
"34207","I (D10, severe)","ZFAND5"
"34208","I (D10, severe)","DAAM2"
"34209","I (D10, severe)","RPL4"
"34210","I (D10, severe)","GGNBP2"
"34211","I (D10, severe)","WDR4"
"34212","I (D10, severe)","KRI1"
"34213","I (D10, severe)","AGFG2"
"34214","I (D10, severe)","INHBE"
"34215","I (D10, severe)","LHX4-AS1"
"34216","I (D10, severe)","RPS17"
"34217","I (D10, severe)","CRADD"
"34218","I (D10, severe)","MIR4312"
"34219","I (D10, severe)","SLC26A8"
"34220","I (D10, severe)","MYO16-AS1"
"34221","I (D10, severe)","SPATA6"
"34222","I (D10, severe)","MAD1L1"
"34223","I (D10, severe)","TRAP1"
"34224","I (D10, severe)","CDK14"
"34225","I (D10, severe)","COL9A2"
"34226","I (D10, severe)","NOC2L"
"34227","I (D10, severe)","TMX4"
"34228","I (D10, severe)","IL11RA"
"34229","I (D10, severe)","RAI2"
"34230","I (D10, severe)","CBS"
"34231","I (D10, severe)","LOC728175"
"34232","I (D10, severe)","CEBPB-AS1"
"34233","I (D10, severe)","LOC100506985"
"34234","I (D10, severe)","RIOK3"
"34235","I (D10, severe)","RABAC1"
"34236","I (D10, severe)","SUMO1P1"
"34237","I (D10, severe)","PTBP2"
"34238","I (D10, severe)","ANO8"
"34239","I (D10, severe)","PRDX6"
"34240","I (D10, severe)","EPHX2"
"34241","I (D10, severe)","LINC00672"
"34242","I (D10, severe)","ARHGAP29"
"34243","I (D10, severe)","RCAN3"
"34244","I (D10, severe)","SYF2"
"34245","I (D10, severe)","CEP85"
"34246","I (D10, severe)","PSMC3IP"
"34247","I (D10, severe)","GBE1"
"34248","I (D10, severe)","STS"
"34249","I (D10, severe)","DENND6A"
"34250","I (D10, severe)","TRIM2"
"34251","I (D10, severe)","IFRD1"
"34252","I (D10, severe)","M1AP"
"34253","I (D10, severe)","ADCY10P1"
"34254","I (D10, severe)","ZNF48"
"34255","I (D10, severe)","PPM1A"
"34256","I (D10, severe)","TADA2B"
"34257","I (D10, severe)","HORMAD2-AS1"
"34258","I (D10, severe)","RNF10"
"34259","I (D10, severe)","WDR47"
"34260","I (D10, severe)","TBC1D4"
"34261","I (D10, severe)","C10orf2"
"34262","I (D10, severe)","PDCD4-AS1"
"34263","I (D10, severe)","KIFC2"
"34264","I (D10, severe)","IGSF9B"
"34265","I (D10, severe)","DPH2"
"34266","I (D10, severe)","RNU6-78P"
"34267","I (D10, severe)","PAQR6"
"34268","I (D10, severe)","CDC25C"
"34269","I (D10, severe)","SCN3A"
"34270","I (D10, severe)","ZNF516"
"34271","I (D10, severe)","ABHD16A"
"34272","I (D10, severe)","GABARAPL2"
"34273","I (D10, severe)","SRGAP2"
"34274","I (D10, severe)","KCTD17"
"34275","I (D10, severe)","PSTPIP2"
"34276","I (D10, severe)","BNIP2"
"34277","I (D10, severe)","GCNT4"
"34278","I (D10, severe)","LINC01128"
"34279","I (D10, severe)","GDE1"
"34280","I (D10, severe)","SRGAP1"
"34281","I (D10, severe)","TRAT1"
"34282","I (D10, severe)","BCAT2"
"34283","I (D10, severe)","TRMT2A"
"34284","I (D10, severe)","PDCD11"
"34285","I (D10, severe)","OR6W1P"
"34286","I (D10, severe)","PPFIA1"
"34287","I (D10, severe)","NPTN"
"34288","I (D10, severe)","MARCH5"
"34289","I (D10, severe)","RALB"
"34290","I (D10, severe)","ZNF815P"
"34291","I (D10, severe)","ZNF586"
"34292","I (D10, severe)","USP15"
"34293","I (D10, severe)","GCSAM"
"34294","I (D10, severe)","RPS8"
"34295","I (D10, severe)","CDADC1"
"34296","I (D10, severe)","AKAP6"
"34297","I (D10, severe)","ESYT1"
"34298","I (D10, severe)","IRF2BPL"
"34299","I (D10, severe)","RSPH14"
"34300","I (D10, severe)","ADIPOR1"
"34301","I (D10, severe)","HERPUD1"
"34302","I (D10, severe)","PEA15"
"34303","I (D10, severe)","SNX16"
"34304","I (D10, severe)","APBA1"
"34305","I (D10, severe)","CGRRF1"
"34306","I (D10, severe)","VDAC2"
"34307","I (D10, severe)","DSC1"
"34308","I (D10, severe)","RPL21P44"
"34309","I (D10, severe)","HPD"
"34310","I (D10, severe)","FCHO2"
"34311","I (D10, severe)","KCNAB3"
"34312","I (D10, severe)","SPNS1"
"34313","I (D10, severe)","NAMPT"
"34314","I (D10, severe)","RTN4"
"34315","I (D10, severe)","FAM160B1"
"34316","I (D10, severe)","RPL38"
"34317","I (D10, severe)","ADGRD1"
"34318","I (D10, severe)","KIAA0020"
"34319","I (D10, severe)","DUSP7"
"34320","I (D10, severe)","FBXL16"
"34321","I (D10, severe)","ACSM3"
"34322","I (D10, severe)","TPPP3"
"34323","I (D10, severe)","PDE4DIP"
"34324","I (D10, severe)","FAM71F2"
"34325","I (D10, severe)","DCP1B"
"34326","I (D10, severe)","KLF7"
"34327","I (D10, severe)","EHMT2"
"34328","I (D10, severe)","CLEC4D"
"34329","I (D10, severe)","GLDN"
"34330","I (D10, severe)","TUBA4A"
"34331","I (D10, severe)","MAPK13"
"34332","I (D10, severe)","SERPINA11"
"34333","I (D10, severe)","HRK"
"34334","I (D10, severe)","KCNJ2-AS1"
"34335","I (D10, severe)","ABHD5"
"34336","I (D10, severe)","ZBTB4"
"34337","I (D10, severe)","MCTP1"
"34338","I (D10, severe)","RAD23B"
"34339","I (D10, severe)","RAPGEFL1"
"34340","I (D10, severe)","GALT"
"34341","I (D10, severe)","PLXNA2"
"34342","I (D10, severe)","TIAM1"
"34343","I (D10, severe)","VPS8"
"34344","I (D10, severe)","CRISPLD2"
"34345","I (D10, severe)","PLXNB2"
"34346","I (D10, severe)","LIFR"
"34347","I (D10, severe)","PPP2R5A"
"34348","I (D10, severe)","UACA"
"34349","I (D10, severe)","CHIT1"
"34350","I (D10, severe)","ARPC3"
"34351","I (D10, severe)","PTTG2"
"34352","I (D10, severe)","LINC00173"
"34353","I (D10, severe)","RNF144B"
"34354","I (D10, severe)","SORBS3"
"34355","I (D10, severe)","CHUK"
"34356","I (D10, severe)","RPL36"
"34357","I (D10, severe)","LAMTOR1"
"34358","I (D10, severe)","MYBBP1A"
"34359","I (D10, severe)","LOC105747689"
"34360","I (D10, severe)","ARFGAP3"
"34361","I (D10, severe)","ABCA9"
"34362","I (D10, severe)","GABARAPL1"
"34363","I (D10, severe)","CPAMD8"
"34364","I (D10, severe)","FPGS"
"34365","I (D10, severe)","CRELD1"
"34366","I (D10, severe)","DDIT3"
"34367","I (D10, severe)","DYNC1I1"
"34368","I (D10, severe)","MPEG1"
"34369","I (D10, severe)","CAMK4"
"34370","I (D10, severe)","PCSK9"
"34371","I (D10, severe)","LINC00996"
"34372","I (D10, severe)","MIER1"
"34373","I (D10, severe)","RAI1"
"34374","I (D10, severe)","LY96"
"34375","I (D10, severe)","ZNF552"
"34376","I (D10, severe)","ITPA"
"34377","I (D10, severe)","MIR631"
"34378","I (D10, severe)","CC2D2B"
"34379","I (D10, severe)","MIR4263"
"34380","I (D10, severe)","PPP1R2P3"
"34381","I (D10, severe)","RAB11A"
"34382","I (D10, severe)","MBOAT2"
"34383","I (D10, severe)","ELP6"
"34384","I (D10, severe)","NAT10"
"34385","I (D10, severe)","PPIH"
"34386","I (D10, severe)","PRMT1"
"34387","I (D10, severe)","EBPL"
"34388","I (D10, severe)","CFL1"
"34389","I (D10, severe)","PTS"
"34390","I (D10, severe)","SPHK2"
"34391","I (D10, severe)","METTL16"
"34392","I (D10, severe)","VAPA"
"34393","I (D10, severe)","PHC2"
"34394","I (D10, severe)","MSRA"
"34395","I (D10, severe)","TRABD2A"
"34396","I (D10, severe)","ASF1A"
"34397","I (D10, severe)","TSG101"
"34398","I (D10, severe)","PXT1"
"34399","I (D10, severe)","OLFM4"
"34400","I (D10, severe)","PLEKHF2"
"34401","I (D10, severe)","PARP8"
"34402","I (D10, severe)","KDSR"
"34403","I (D10, severe)","DEXI"
"34404","I (D10, severe)","LOC100506023"
"34405","I (D10, severe)","SEZ6L"
"34406","I (D10, severe)","QPCT"
"34407","I (D10, severe)","SLPI"
"34408","I (D10, severe)","MTA1"
"34409","I (D10, severe)","KLLN"
"34410","I (D10, severe)","FAM78A"
"34411","I (D10, severe)","HIRIP3"
"34412","I (D10, severe)","RPL26L1"
"34413","I (D10, severe)","TSNAX"
"34414","I (D10, severe)","YOD1"
"34415","I (D10, severe)","PCNXL2"
"34416","I (D10, severe)","ACVR1B"
"34417","I (D10, severe)","EXT1"
"34418","I (D10, severe)","COQ4"
"34419","I (D10, severe)","MAPK14"
"34420","I (D10, severe)","LOC101929095"
"34421","I (D10, severe)","PHF21A"
"34422","I (D10, severe)","ANKS1A"
"34423","I (D10, severe)","TTPAL"
"34424","I (D10, severe)","MFSD1"
"34425","I (D10, severe)","LINC00865"
"34426","I (D10, severe)","PSMA7"
"34427","I (D10, severe)","SRGN"
"34428","I (D10, severe)","FAM65B"
"34429","I (D10, severe)","TIMP4"
"34430","I (D10, severe)","PIGU"
"34431","I (D10, severe)","ARL4A"
"34432","I (D10, severe)","JAK2"
"34433","I (D10, severe)","TRAF1"
"34434","I (D10, severe)","MAP4K4"
"34435","I (D10, severe)","BCL2A1"
"34436","I (D10, severe)","BLOC1S1"
"34437","I (D10, severe)","S100P"
"34438","I (D10, severe)","VSIG4"
"34439","I (D10, severe)","PLIN5"
"34440","I (D10, severe)","MIR646HG"
"34441","I (D10, severe)","TMEM204"
"34442","I (D10, severe)","ZNF688"
"34443","I (D10, severe)","DIP2C"
"34444","I (D10, severe)","CASP2"
"34445","I (D10, severe)","CSTA"
"34446","I (D10, severe)","TMEM260"
"34447","I (D10, severe)","DCANP1"
"34448","I (D10, severe)","JMJD8"
"34449","I (D10, severe)","LOC102546294"
"34450","I (D10, severe)","EIF5B"
"34451","I (D10, severe)","ZNF33A"
"34452","I (D10, severe)","TOR1AIP2"
"34453","I (D10, severe)","NUDT9"
"34454","I (D10, severe)","HACD4"
"34455","I (D10, severe)","IDI2-AS1"
"34456","I (D10, severe)","LOC100505635"
"34457","I (D10, severe)","LTBP3"
"34458","I (D10, severe)","RAB7A"
"34459","I (D10, severe)","PIAS2"
"34460","I (D10, severe)","SPINK8"
"34461","I (D10, severe)","CPEB2"
"34462","I (D10, severe)","GCA"
"34463","I (D10, severe)","RARG"
"34464","I (D10, severe)","MCEMP1"
"34465","I (D10, severe)","LINC01537"
"34466","I (D10, severe)","LOC146880"
"34467","I (D10, severe)","MYL12B"
"34468","I (D10, severe)","ZMYND19"
"34469","I (D10, severe)","CCDC36"
"34470","I (D10, severe)","NUP62"
"34471","I (D10, severe)","CYB5R4"
"34472","I (D10, severe)","NMNAT2"
"34473","I (D10, severe)","LAPTM4A"
"34474","I (D10, severe)","CD163L1"
"34475","I (D10, severe)","CLRN1"
"34476","I (D10, severe)","PLA2G4B"
"34477","I (D10, severe)","GATB"
"34478","I (D10, severe)","ING2"
"34479","I (D10, severe)","SLC4A10"
"34480","I (D10, severe)","AARS"
"34481","I (D10, severe)","RPL35"
"34482","I (D10, severe)","GPATCH4"
"34483","I (D10, severe)","LONP1"
"34484","I (D10, severe)","RB1CC1"
"34485","I (D10, severe)","RRP1B"
"34486","I (D10, severe)","ZNF512B"
"34487","I (D10, severe)","MREG"
"34488","I (D10, severe)","CLEC4E"
"34489","I (D10, severe)","CATIP"
"34490","I (D10, severe)","ANP32A"
"34491","I (D10, severe)","FBLN5"
"34492","I (D10, severe)","PGS1"
"34493","I (D10, severe)","XPO6"
"34494","I (D10, severe)","LOC100129550"
"34495","I (D10, severe)","MRTO4"
"34496","I (D10, severe)","MYC"
"34497","I (D10, severe)","TMEM255B"
"34498","I (D10, severe)","ATP8B2"
"34499","I (D10, severe)","PTPN13"
"34500","I (D10, severe)","PTPRCAP"
"34501","I (D10, severe)","NKAPP1"
"34502","I (D10, severe)","RBP7"
"34503","I (D10, severe)","LOC102724957"
"34504","I (D10, severe)","RAB1A"
"34505","I (D10, severe)","LOC100507577"
"34506","I (D10, severe)","MIR22HG"
"34507","I (D10, severe)","OSER1"
"34508","I (D10, severe)","ZNF777"
"34509","I (D10, severe)","TRAPPC1"
"34510","I (D10, severe)","TRIB1"
"34511","I (D10, severe)","ADCK5"
"34512","I (D10, severe)","TNFRSF25"
"34513","I (D10, severe)","SNORD89"
"34514","I (D10, severe)","FAM177A1"
"34515","I (D10, severe)","WDR66"
"34516","I (D10, severe)","DZIP3"
"34517","I (D10, severe)","ERGIC1"
"34518","I (D10, severe)","PPP4R1L"
"34519","I (D10, severe)","GAPDH"
"34520","I (D10, severe)","ENOSF1"
"34521","I (D10, severe)","SLC8A1"
"34522","I (D10, severe)","RBBP9"
"34523","I (D10, severe)","MORC2"
"34524","I (D10, severe)","LINC01215"
"34525","I (D10, severe)","MGEA5"
"34526","I (D10, severe)","FAM71F1"
"34527","I (D10, severe)","YAE1D1"
"34528","I (D10, severe)","GCM1"
"34529","I (D10, severe)","LOC440434"
"34530","I (D10, severe)","CDK5R1"
"34531","I (D10, severe)","C20orf197"
"34532","I (D10, severe)","PTP4A1"
"34533","I (D10, severe)","HIPK1"
"34534","I (D10, severe)","PFN4"
"34535","I (D10, severe)","TSHZ1"
"34536","I (D10, severe)","UBXN2B"
"34537","I (D10, severe)","PLD4"
"34538","I (D10, severe)","SORT1"
"34539","I (D10, severe)","NAV1"
"34540","I (D10, severe)","SCAMP5"
"34541","I (D10, severe)","C1orf122"
"34542","I (D10, severe)","DACH1"
"34543","I (D10, severe)","SIGLEC8"
"34544","I (D10, severe)","IKBKE"
"34545","I (D10, severe)","USP35"
"34546","I (D10, severe)","PARD6B"
"34547","I (D10, severe)","MPC2"
"34548","I (D10, severe)","MKNK1"
"34549","I (D10, severe)","OGFOD1"
"34550","I (D10, severe)","GNG5"
"34551","I (D10, severe)","RAP1A"
"34552","I (D10, severe)","ARHGEF10L"
"34553","I (D10, severe)","S100A11"
"34554","I (D10, severe)","CCR4"
"34555","I (D10, severe)","ACE2"
"34556","I (D10, severe)","LOC400927-CSNK1E"
"34557","I (D10, severe)","CBWD6"
"34558","I (D10, severe)","SYT15"
"34559","I (D10, severe)","EPHA4"
"34560","I (D10, severe)","TLR8-AS1"
"34561","I (D10, severe)","LOC101927851"
"34562","I (D10, severe)","THEM4"
"34563","I (D10, severe)","PKD1"
"34564","I (D10, severe)","EEF1A1"
"34565","I (D10, severe)","PCNX"
"34566","I (D10, severe)","CSF1R"
"34567","I (D10, severe)","RPL7L1"
"34568","I (D10, severe)","KIF1B"
"34569","I (D10, severe)","LINC-PINT"
"34570","I (D10, severe)","TOMM7"
"34571","I (D10, severe)","ADGB"
"34572","I (D10, severe)","SERPINB1"
"34573","I (D10, severe)","MARC1"
"34574","I (D10, severe)","LYNX1"
"34575","I (D10, severe)","M6PR"
"34576","I (D10, severe)","NRADDP"
"34577","I (D10, severe)","RTKN2"
"34578","I (D10, severe)","PPIE"
"34579","I (D10, severe)","FAM45B"
"34580","I (D10, severe)","CFLAR"
"34581","I (D10, severe)","C2orf74"
"34582","I (D10, severe)","AHCTF1"
"34583","I (D10, severe)","SERPINA9"
"34584","I (D10, severe)","FBXL5"
"34585","I (D10, severe)","AMN1"
"34586","I (D10, severe)","SESN2"
"34587","I (D10, severe)","F5"
"34588","I (D10, severe)","EMC1"
"34589","I (D10, severe)","SEC61A2"
"34590","I (D10, severe)","MSRB2"
"34591","I (D10, severe)","GLUL"
"34592","I (D10, severe)","ZNF782"
"34593","I (D10, severe)","SALL2"
"34594","I (D10, severe)","LOC728323"
"34595","I (D10, severe)","PCED1B"
"34596","I (D10, severe)","SLC12A6"
"34597","I (D10, severe)","GLTSCR2"
"34598","I (D10, severe)","LY9"
"34599","I (D10, severe)","NEURL1"
"34600","I (D10, severe)","ASPRV1"
"34601","I (D10, severe)","PTPDC1"
"34602","I (D10, severe)","FAM126B"
"34603","I (D10, severe)","SLC29A1"
"34604","I (D10, severe)","CKAP4"
"34605","I (D10, severe)","KIF5C"
"34606","I (D10, severe)","MED14OS"
"34607","I (D10, severe)","GNAI3"
"34608","I (D10, severe)","OBSCN"
"34609","I (D10, severe)","ABCC2"
"34610","I (D10, severe)","MED24"
"34611","I (D10, severe)","DYNLT1"
"34612","I (D10, severe)","TRPV5"
"34613","I (D10, severe)","DNAH17"
"34614","I (D10, severe)","MAP1LC3B2"
"34615","I (D10, severe)","MTMR6"
"34616","I (D10, severe)","CECR1"
"34617","I (D10, severe)","UFD1L"
"34618","I (D10, severe)","FCHSD2"
"34619","I (D10, severe)","TLE1"
"34620","I (D10, severe)","CCNH"
"34621","I (D10, severe)","NUMA1"
"34622","I (D10, severe)","TTYH3"
"34623","I (D10, severe)","C3orf62"
"34624","I (D10, severe)","LINC01550"
"34625","I (D10, severe)","MED30"
"34626","I (D10, severe)","GRINA"
"34627","I (D10, severe)","ALDH1A2"
"34628","I (D10, severe)","YRDC"
"34629","I (D10, severe)","SELT"
"34630","I (D10, severe)","RITA1"
"34631","I (D10, severe)","ATP11B"
"34632","I (D10, severe)","SYCP2"
"34633","I (D10, severe)","TCAIM"
"34634","I (D10, severe)","CHMP2B"
"34635","I (D10, severe)","CDK10"
"34636","I (D10, severe)","BEAN1-AS1"
"34637","I (D10, severe)","OTUD1"
"34638","I (D10, severe)","PLBD2"
"34639","I (D10, severe)","RPTOR"
"34640","I (D10, severe)","WIPI1"
"34641","I (D10, severe)","DOLK"
"34642","I (D10, severe)","SHOC2"
"34643","I (D10, severe)","MMP9"
"34644","I (D10, severe)","TCN1"
"34645","I (D10, severe)","EAPP"
"34646","I (D10, severe)","LRIG1"
"34647","I (D10, severe)","MGAT3"
"34648","I (D10, severe)","DPH6"
"34649","I (D10, severe)","FMOD"
"34650","I (D10, severe)","RPL3"
"34651","I (D10, severe)","TENM1"
"34652","I (D10, severe)","TMSB4X"
"34653","I (D10, severe)","SLC26A6"
"34654","I (D10, severe)","LTF"
"34655","I (D10, severe)","BIRC3"
"34656","I (D10, severe)","DBP"
"34657","I (D10, severe)","ZFAND2A"
"34658","I (D10, severe)","C20orf24"
"34659","I (D10, severe)","TSPAN18"
"34660","I (D10, severe)","GALNT14"
"34661","I (D10, severe)","UFSP2"
"34662","I (D10, severe)","PXN-AS1"
"34663","I (D10, severe)","TTLL11"
"34664","I (D10, severe)","BEAN1"
"34665","I (D10, severe)","CCDC66"
"34666","I (D10, severe)","STAB2"
"34667","I (D10, severe)","TANC2"
"34668","I (D10, severe)","TRAPPC4"
"34669","I (D10, severe)","SLED1"
"34670","I (D10, severe)","LOC100506860"
"34671","I (D10, severe)","LIN7A"
"34672","I (D10, severe)","PTGES2"
"34673","I (D10, severe)","PGD"
"34674","I (D10, severe)","DGCR6L"
"34675","I (D10, severe)","UBC"
"34676","I (D10, severe)","CSTB"
"34677","I (D10, severe)","ASB2"
"34678","I (D10, severe)","DNAJB9"
"34679","I (D10, severe)","JDP2"
"34680","I (D10, severe)","CEACAM7"
"34681","I (D10, severe)","STRC"
"34682","I (D10, severe)","NEDD8"
"34683","I (D10, severe)","TP53INP1"
"34684","I (D10, severe)","CPEB4"
"34685","I (D10, severe)","LINC00174"
"34686","I (D10, severe)","NTNG2"
"34687","I (D10, severe)","ANKEF1"
"34688","I (D10, severe)","DNAJA3"
"34689","I (D10, severe)","HEATR5A"
"34690","I (D10, severe)","PIGP"
"34691","I (D10, severe)","CDC25B"
"34692","I (D10, severe)","GUCY2C"
"34693","I (D10, severe)","PFKL"
"34694","I (D10, severe)","SNORD9"
"34695","I (D10, severe)","PPRC1"
"34696","I (D10, severe)","POMZP3"
"34697","I (D10, severe)","PPP1CB"
"34698","I (D10, severe)","GIMAP6"
"34699","I (D10, severe)","EI24"
"34700","I (D10, severe)","CCR3"
"34701","I (D10, severe)","DPH3"
"34702","I (D10, severe)","KIF27"
"34703","I (D10, severe)","SRA1"
"34704","I (D10, severe)","VWA8-AS1"
"34705","I (D10, severe)","NLGN2"
"34706","I (D10, severe)","PPP3R1"
"34707","I (D10, severe)","FAM209A"
"34708","I (D10, severe)","FOXO3"
"34709","I (D10, severe)","NRBP1"
"34710","I (D10, severe)","RPLP0"
"34711","I (D10, severe)","FTO"
"34712","I (D10, severe)","C14orf2"
"34713","I (D10, severe)","SLA"
"34714","I (D10, severe)","TRIQK"
"34715","I (D10, severe)","LARS"
"34716","I (D10, severe)","COX5B"
"34717","I (D10, severe)","MIEN1"
"34718","I (D10, severe)","ZBTB42"
"34719","I (D10, severe)","MANBA"
"34720","I (D10, severe)","ATP6V0B"
"34721","I (D10, severe)","PASK"
"34722","I (D10, severe)","CHKA"
"34723","I (D10, severe)","USB1"
"34724","I (D10, severe)","LRRN1"
"34725","I (D10, severe)","RUVBL1"
"34726","I (D10, severe)","MKS1"
"34727","I (D10, severe)","U2AF1"
"34728","I (D10, severe)","MYBPHL"
"34729","I (D10, severe)","NAIP"
"34730","I (D10, severe)","RPS2"
"34731","I (D10, severe)","ZNF792"
"34732","I (D10, severe)","PFKP"
"34733","I (D10, severe)","LONP2"
"34734","I (D10, severe)","ACRC"
"34735","I (D10, severe)","CD248"
"34736","I (D10, severe)","HTATIP2"
"34737","I (D10, severe)","GPS1"
"34738","I (D10, severe)","VIM-AS1"
"34739","I (D10, severe)","MTF1"
"34740","I (D10, severe)","MAP3K5"
"34741","I (D10, severe)","AZIN1"
"34742","I (D10, severe)","LHX4"
"34743","I (D10, severe)","TTC28"
"34744","I (D10, severe)","DNASE1L3"
"34745","I (D10, severe)","MIR4420"
"34746","I (D10, severe)","UHRF1BP1L"
"34747","I (D10, severe)","HRASLS"
"34748","I (D10, severe)","P2RY6"
"34749","I (D10, severe)","LOC399815"
"34750","I (D10, severe)","YPEL5"
"34751","I (D10, severe)","A3GALT2"
"34752","I (D10, severe)","GCN1"
"34753","I (D10, severe)","SNHG7"
"34754","I (D10, severe)","ABCA13"
"34755","I (D10, severe)","MPLKIP"
"34756","I (D10, severe)","NT5E"
"34757","I (D10, severe)","LOC100288069"
"34758","I (D10, severe)","EIF1"
"34759","I (D10, severe)","CDC123"
"34760","I (D10, severe)","CYB5A"
"34761","I (D10, severe)","LOC101928988"
"34762","I (D10, severe)","RGS12"
"34763","I (D10, severe)","FAM102A"
"34764","I (D10, severe)","P2RY2"
"34765","I (D10, severe)","HPS6"
"34766","I (D10, severe)","CD59"
"34767","I (D10, severe)","CYB5D1"
"34768","I (D10, severe)","ARPC2"
"34769","I (D10, severe)","C2orf69"
"34770","I (D10, severe)","LY6G6C"
"34771","I (D10, severe)","POU5F1"
"34772","I (D10, severe)","FMNL3"
"34773","I (D10, severe)","LINC01184"
"34774","I (D10, severe)","HAUS4"
"34775","I (D10, severe)","CCDC68"
"34776","I (D10, severe)","ARHGAP24"
"34777","I (D10, severe)","GATS"
"34778","I (D10, severe)","SLC7A1"
"34779","I (D10, severe)","DEDD"
"34780","I (D10, severe)","C5orf47"
"34781","I (D10, severe)","EFCAB12"
"34782","I (D10, severe)","TMEM170B"
"34783","I (D10, severe)","DOK2"
"34784","I (D10, severe)","P2RX1"
"34785","I (D10, severe)","LRRFIP2"
"34786","I (D10, severe)","ALPK1"
"34787","I (D10, severe)","ATP6V0E1"
