process,genes,immune_set,set_size,immune_system,immune_subsystem,cells
CD4 T cell surface signature Th1-stimulated (S6),LAG3,BTM and ImmuneGO,9,Adaptive,Cellular,Th1
CD4 T cell surface signature Th1-stimulated (S6),NDFIP2,BTM and ImmuneGO,9,Adaptive,Cellular,Th1
CD4 T cell surface signature Th1-stimulated (S6),TSPAN5,BTM and ImmuneGO,9,Adaptive,Cellular,Th1
CD4 T cell surface signature Th1-stimulated (S6),SV2A,BTM and ImmuneGO,9,Adaptive,Cellular,Th1
CD4 T cell surface signature Th1-stimulated (S6),GPR114,BTM and ImmuneGO,9,Adaptive,Cellular,Th1
CD4 T cell surface signature Th2-stimulated (S7),SLC37A3,BTM and ImmuneGO,13,Adaptive,Cellular,Th2
CD4 T cell surface signature Th2-stimulated (S7),GPR15,BTM and ImmuneGO,13,Adaptive,Cellular,Th2
CD4 T cell surface signature Th2-stimulated (S7),CD28,BTM and ImmuneGO,13,Adaptive,Cellular,Th2
CD4 T cell surface signature Th2-stimulated (S7),CLDND1,BTM and ImmuneGO,13,Adaptive,Cellular,Th2
CD4 T cell surface signature Th2-stimulated (S7),TMEM200A,BTM and ImmuneGO,13,Adaptive,Cellular,Th2
CD4 T cell surface signature Th2-stimulated (S7),SLC4A7,BTM and ImmuneGO,13,Adaptive,Cellular,Th2
CD4 T cell surface signature Th2-stimulated (S7),IL17RB,BTM and ImmuneGO,13,Adaptive,Cellular,Th2
CD4 T cell surface signature Th2-stimulated (S7),ITM2A,BTM and ImmuneGO,13,Adaptive,Cellular,Th2
CD4 T cell surface signature Th2-stimulated (S7),GPR171,BTM and ImmuneGO,13,Adaptive,Cellular,Th2
CD4 T cell surface signature Th2-stimulated (S7),SIT1,BTM and ImmuneGO,13,Adaptive,Cellular,Th2
CD4 T cell surface signature Th2-stimulated (S7),C6orf129,BTM and ImmuneGO,13,Adaptive,Cellular,Th2
CD4 T cell surface signature Th2-stimulated (S7),MAL,BTM and ImmuneGO,13,Adaptive,Cellular,Th2
CD4 T cell surface signature Th2-stimulated (S7),CD3G,BTM and ImmuneGO,13,Adaptive,Cellular,Th2
"immuregulation - monocytes, T and B cells (M57)",CTLA4,BTM and ImmuneGO,13,Adaptive,General,Lymphocyte
"immuregulation - monocytes, T and B cells (M57)",IL23A,BTM and ImmuneGO,13,Adaptive,General,Lymphocyte
"immuregulation - monocytes, T and B cells (M57)",CCL4,BTM and ImmuneGO,13,Adaptive,General,Lymphocyte
"immuregulation - monocytes, T and B cells (M57)",FCER2,BTM and ImmuneGO,13,Adaptive,General,Lymphocyte
"immuregulation - monocytes, T and B cells (M57)",CAMK2D,BTM and ImmuneGO,13,Adaptive,General,Lymphocyte
"immuregulation - monocytes, T and B cells (M57)",CSF3,BTM and ImmuneGO,13,Adaptive,General,Lymphocyte
"immuregulation - monocytes, T and B cells (M57)",OSM,BTM and ImmuneGO,13,Adaptive,General,Lymphocyte
"immuregulation - monocytes, T and B cells (M57)",IGHD,BTM and ImmuneGO,13,Adaptive,General,Lymphocyte
"immuregulation - monocytes, T and B cells (M57)",BLK,BTM and ImmuneGO,13,Adaptive,General,Lymphocyte
"immuregulation - monocytes, T and B cells (M57)",CD200,BTM and ImmuneGO,13,Adaptive,General,Lymphocyte
"immuregulation - monocytes, T and B cells (M57)",IL1A,BTM and ImmuneGO,13,Adaptive,General,Lymphocyte
"immuregulation - monocytes, T and B cells (M57)",KIT,BTM and ImmuneGO,13,Adaptive,General,Lymphocyte
"immuregulation - monocytes, T and B cells (M57)",CD79A,BTM and ImmuneGO,13,Adaptive,General,Lymphocyte
lymphocyte generic cluster (M60),MEF2C,BTM and ImmuneGO,17,Adaptive,General,Lymphocyte
lymphocyte generic cluster (M60),CD28,BTM and ImmuneGO,17,Adaptive,General,Lymphocyte
lymphocyte generic cluster (M60),DTX3,BTM and ImmuneGO,17,Adaptive,General,Lymphocyte
lymphocyte generic cluster (M60),GAB1,BTM and ImmuneGO,17,Adaptive,General,Lymphocyte
lymphocyte generic cluster (M60),SH2D2A,BTM and ImmuneGO,17,Adaptive,General,Lymphocyte
lymphocyte generic cluster (M60),ADARB1,BTM and ImmuneGO,17,Adaptive,General,Lymphocyte
lymphocyte generic cluster (M60),LARGE,BTM and ImmuneGO,17,Adaptive,General,Lymphocyte
lymphocyte generic cluster (M60),FAM69B,BTM and ImmuneGO,17,Adaptive,General,Lymphocyte
lymphocyte generic cluster (M60),CTGF,BTM and ImmuneGO,17,Adaptive,General,Lymphocyte
lymphocyte generic cluster (M60),PRKCZ,BTM and ImmuneGO,17,Adaptive,General,Lymphocyte
lymphocyte generic cluster (M60),CHI3L2,BTM and ImmuneGO,17,Adaptive,General,Lymphocyte
lymphocyte generic cluster (M60),CD2,BTM and ImmuneGO,17,Adaptive,General,Lymphocyte
lymphocyte generic cluster (M60),CLIP4,BTM and ImmuneGO,17,Adaptive,General,Lymphocyte
lymphocyte generic cluster (M60),BANK1,BTM and ImmuneGO,17,Adaptive,General,Lymphocyte
lymphocyte generic cluster (M60),DHCR24,BTM and ImmuneGO,17,Adaptive,General,Lymphocyte
lymphocyte generic cluster (M60),NAV1,BTM and ImmuneGO,17,Adaptive,General,Lymphocyte
lymphocyte generic cluster (M60),CD19,BTM and ImmuneGO,17,Adaptive,General,Lymphocyte
"T & B cell development, activation (M62.0)",FKBP14,BTM and ImmuneGO,44,Adaptive,General,Lymphocyte
"T & B cell development, activation (M62.0)",PTK2,BTM and ImmuneGO,44,Adaptive,General,Lymphocyte
"T & B cell development, activation (M62.0)",CD1B,BTM and ImmuneGO,44,Adaptive,General,Lymphocyte
"T & B cell development, activation (M62.0)",EBF1,BTM and ImmuneGO,44,Adaptive,General,Lymphocyte
"T & B cell development, activation (M62.0)",CD3G,BTM and ImmuneGO,44,Adaptive,General,Lymphocyte
"T & B cell development, activation (M62.0)",GAB1,BTM and ImmuneGO,44,Adaptive,General,Lymphocyte
"T & B cell development, activation (M62.0)",CD7,BTM and ImmuneGO,44,Adaptive,General,Lymphocyte
"T & B cell development, activation (M62.0)",GPM6B,BTM and ImmuneGO,44,Adaptive,General,Lymphocyte
"T & B cell development, activation (M62.0)",ICOSLG,BTM and ImmuneGO,44,Adaptive,General,Lymphocyte
"T & B cell development, activation (M62.0)",VPREB1,BTM and ImmuneGO,44,Adaptive,General,Lymphocyte
"T & B cell development, activation (M62.0)",CD9,BTM and ImmuneGO,44,Adaptive,General,Lymphocyte
"T & B cell development, activation (M62.0)",VPREB3,BTM and ImmuneGO,44,Adaptive,General,Lymphocyte
"T & B cell development, activation (M62.0)",LOC100132741,BTM and ImmuneGO,44,Adaptive,General,Lymphocyte
"T & B cell development, activation (M62.0)",PSD3,BTM and ImmuneGO,44,Adaptive,General,Lymphocyte
"T & B cell development, activation (M62.0)",TRAT1,BTM and ImmuneGO,44,Adaptive,General,Lymphocyte
"T & B cell development, activation (M62.0)",SAMD13,BTM and ImmuneGO,44,Adaptive,General,Lymphocyte
"T & B cell development, activation (M62.0)",RGL1,BTM and ImmuneGO,44,Adaptive,General,Lymphocyte
"T & B cell development, activation (M62.0)",SCD,BTM and ImmuneGO,44,Adaptive,General,Lymphocyte
"T & B cell development, activation (M62.0)",NDST3,BTM and ImmuneGO,44,Adaptive,General,Lymphocyte
"T & B cell development, activation (M62.0)",ELOVL4,BTM and ImmuneGO,44,Adaptive,General,Lymphocyte
"T & B cell development, activation (M62.0)",NTRK2,BTM and ImmuneGO,44,Adaptive,General,Lymphocyte
"T & B cell development, activation (M62.0)",NAV1,BTM and ImmuneGO,44,Adaptive,General,Lymphocyte
"T & B cell development, activation (M62.0)",LOC100130458,BTM and ImmuneGO,44,Adaptive,General,Lymphocyte
"T & B cell development, activation (M62.0)",RNF150,BTM and ImmuneGO,44,Adaptive,General,Lymphocyte
"T & B cell development, activation (M62.0)",UBASH3A,BTM and ImmuneGO,44,Adaptive,General,Lymphocyte
"T & B cell development, activation (M62.0)",LRP12,BTM and ImmuneGO,44,Adaptive,General,Lymphocyte
"T & B cell development, activation (M62.0)",ACPL2,BTM and ImmuneGO,44,Adaptive,General,Lymphocyte
"T & B cell development, activation (M62.0)",CAMK2D,BTM and ImmuneGO,44,Adaptive,General,Lymphocyte
"T & B cell development, activation (M62.0)",TCL1A,BTM and ImmuneGO,44,Adaptive,General,Lymphocyte
"T & B cell development, activation (M62.0)",GXYLT2,BTM and ImmuneGO,44,Adaptive,General,Lymphocyte
"T & B cell development, activation (M62.0)",STK32B,BTM and ImmuneGO,44,Adaptive,General,Lymphocyte
"T & B cell development, activation (M62.0)",ACCN2,BTM and ImmuneGO,44,Adaptive,General,Lymphocyte
"T & B cell development, activation (M62.0)",GH1,BTM and ImmuneGO,44,Adaptive,General,Lymphocyte
"T & B cell development, activation (M62.0)",LOC284757,BTM and ImmuneGO,44,Adaptive,General,Lymphocyte
"T & B cell development, activation (M62.0)",ADCY9,BTM and ImmuneGO,44,Adaptive,General,Lymphocyte
"T & B cell development, activation (M62.0)",MAL,BTM and ImmuneGO,44,Adaptive,General,Lymphocyte
"T & B cell development, activation (M62.0)",VSIG10,BTM and ImmuneGO,44,Adaptive,General,Lymphocyte
"T & B cell development, activation (M62.0)",CTGF,BTM and ImmuneGO,44,Adaptive,General,Lymphocyte
"T & B cell development, activation (M62.0)",OGN,BTM and ImmuneGO,44,Adaptive,General,Lymphocyte
"T & B cell development, activation (M62.0)",FAM150B,BTM and ImmuneGO,44,Adaptive,General,Lymphocyte
"T & B cell development, activation (M62.0)",SH2D1A,BTM and ImmuneGO,44,Adaptive,General,Lymphocyte
"T & B cell development, activation (M62.0)",CSRP2,BTM and ImmuneGO,44,Adaptive,General,Lymphocyte
"T & B cell development, activation (M62.0)",CD3E,BTM and ImmuneGO,44,Adaptive,General,Lymphocyte
"T & B cell development, activation (M62.0)",HHIP,BTM and ImmuneGO,44,Adaptive,General,Lymphocyte
B cell development (M9),TNFSF13,BTM and ImmuneGO,11,Adaptive,Humoral,B cell
B cell development (M9),LIF,BTM and ImmuneGO,11,Adaptive,Humoral,B cell
B cell development (M9),HHEX,BTM and ImmuneGO,11,Adaptive,Humoral,B cell
B cell development (M9),CEBPE,BTM and ImmuneGO,11,Adaptive,Humoral,B cell
B cell development (M9),CBFA2T3,BTM and ImmuneGO,11,Adaptive,Humoral,B cell
B cell development (M9),LTA,BTM and ImmuneGO,11,Adaptive,Humoral,B cell
B cell development (M9),SPI1,BTM and ImmuneGO,11,Adaptive,Humoral,B cell
B cell development (M9),TLR4,BTM and ImmuneGO,11,Adaptive,Humoral,B cell
B cell development (M9),CCR7,BTM and ImmuneGO,11,Adaptive,Humoral,B cell
B cell development (M9),LYN,BTM and ImmuneGO,11,Adaptive,Humoral,B cell
B cell development (M9),TNF,BTM and ImmuneGO,11,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),STAP1,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),BLK,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),CD72,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),TSPAN13,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),BCL11A,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),C13orf18,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),KIAA0125,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),CD200,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),CD79B,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),VPREB3,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),CD79A,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),P2RX5,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),BTLA,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),AFF3,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),PPAPDC1B,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),IGHM,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),LOC90925,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),FCRLA,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),SPIB,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),FAM129C,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),ABCB4,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),LOC100130458,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),FCRL1,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),BANK1,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),MS4A1,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),FCRL5,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),TCF4,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),KLHL14,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),CXCR5,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),PCDH9,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),RALGPS2,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),CD22,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),TCL1A,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),CD24,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),IGH@,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),IGKV3-20,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),IGHD,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),MACROD2,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),EBF1,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),PNOC,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),ADAM28,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),LOC283663,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),CR2,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),PAX5,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),E2F5,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),PLEKHG1,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),FCER2,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),PKIG,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),FCRL2,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),IGLJ3,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),HLA-DOB,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),PTPRK,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (I) (M47.0),CD19,BTM and ImmuneGO,53,Adaptive,Humoral,B cell
enriched in B cells (II) (M47.1),LOC90925,BTM and ImmuneGO,43,Adaptive,Humoral,B cell
enriched in B cells (II) (M47.1),IGHA1,BTM and ImmuneGO,43,Adaptive,Humoral,B cell
enriched in B cells (II) (M47.1),BCL11A,BTM and ImmuneGO,43,Adaptive,Humoral,B cell
enriched in B cells (II) (M47.1),LOC642838,BTM and ImmuneGO,43,Adaptive,Humoral,B cell
enriched in B cells (II) (M47.1),KIAA0125,BTM and ImmuneGO,43,Adaptive,Humoral,B cell
enriched in B cells (II) (M47.1),LOC642424,BTM and ImmuneGO,43,Adaptive,Humoral,B cell
enriched in B cells (II) (M47.1),IGK@,BTM and ImmuneGO,43,Adaptive,Humoral,B cell
enriched in B cells (II) (M47.1),CD79B,BTM and ImmuneGO,43,Adaptive,Humoral,B cell
enriched in B cells (II) (M47.1),CD79A,BTM and ImmuneGO,43,Adaptive,Humoral,B cell
enriched in B cells (II) (M47.1),TPD52,BTM and ImmuneGO,43,Adaptive,Humoral,B cell
enriched in B cells (II) (M47.1),CDK14,BTM and ImmuneGO,43,Adaptive,Humoral,B cell
enriched in B cells (II) (M47.1),CXCR5,BTM and ImmuneGO,43,Adaptive,Humoral,B cell
enriched in B cells (II) (M47.1),BANK1,BTM and ImmuneGO,43,Adaptive,Humoral,B cell
enriched in B cells (II) (M47.1),MS4A1,BTM and ImmuneGO,43,Adaptive,Humoral,B cell
enriched in B cells (II) (M47.1),FCRL5,BTM and ImmuneGO,43,Adaptive,Humoral,B cell
enriched in B cells (II) (M47.1),BLNK,BTM and ImmuneGO,43,Adaptive,Humoral,B cell
enriched in B cells (II) (M47.1),TCF4,BTM and ImmuneGO,43,Adaptive,Humoral,B cell
enriched in B cells (II) (M47.1),SP140,BTM and ImmuneGO,43,Adaptive,Humoral,B cell
enriched in B cells (II) (M47.1),KLHL14,BTM and ImmuneGO,43,Adaptive,Humoral,B cell
enriched in B cells (II) (M47.1),RALGPS2,BTM and ImmuneGO,43,Adaptive,Humoral,B cell
enriched in B cells (II) (M47.1),FCRLA,BTM and ImmuneGO,43,Adaptive,Humoral,B cell
enriched in B cells (II) (M47.1),FCGR2B,BTM and ImmuneGO,43,Adaptive,Humoral,B cell
enriched in B cells (II) (M47.1),TCL1A,BTM and ImmuneGO,43,Adaptive,Humoral,B cell
enriched in B cells (II) (M47.1),CELSR1,BTM and ImmuneGO,43,Adaptive,Humoral,B cell
enriched in B cells (II) (M47.1),CD24,BTM and ImmuneGO,43,Adaptive,Humoral,B cell
enriched in B cells (II) (M47.1),IGH@,BTM and ImmuneGO,43,Adaptive,Humoral,B cell
enriched in B cells (II) (M47.1),DENND5B,BTM and ImmuneGO,43,Adaptive,Humoral,B cell
enriched in B cells (II) (M47.1),EBF1,BTM and ImmuneGO,43,Adaptive,Humoral,B cell
enriched in B cells (II) (M47.1),PNOC,BTM and ImmuneGO,43,Adaptive,Humoral,B cell
enriched in B cells (II) (M47.1),PAWR,BTM and ImmuneGO,43,Adaptive,Humoral,B cell
enriched in B cells (II) (M47.1),CD180,BTM and ImmuneGO,43,Adaptive,Humoral,B cell
enriched in B cells (II) (M47.1),IGHM,BTM and ImmuneGO,43,Adaptive,Humoral,B cell
enriched in B cells (II) (M47.1),CR2,BTM and ImmuneGO,43,Adaptive,Humoral,B cell
enriched in B cells (II) (M47.1),PAX5,BTM and ImmuneGO,43,Adaptive,Humoral,B cell
enriched in B cells (II) (M47.1),LOC100130100,BTM and ImmuneGO,43,Adaptive,Humoral,B cell
enriched in B cells (II) (M47.1),PLEKHG1,BTM and ImmuneGO,43,Adaptive,Humoral,B cell
enriched in B cells (II) (M47.1),POU2AF1,BTM and ImmuneGO,43,Adaptive,Humoral,B cell
enriched in B cells (II) (M47.1),PKIG,BTM and ImmuneGO,43,Adaptive,Humoral,B cell
enriched in B cells (II) (M47.1),FAM30A,BTM and ImmuneGO,43,Adaptive,Humoral,B cell
enriched in B cells (II) (M47.1),HLA-DOB,BTM and ImmuneGO,43,Adaptive,Humoral,B cell
enriched in B cells (II) (M47.1),KLF8,BTM and ImmuneGO,43,Adaptive,Humoral,B cell
enriched in B cells (II) (M47.1),PTPRK,BTM and ImmuneGO,43,Adaptive,Humoral,B cell
enriched in B cells (II) (M47.1),CD19,BTM and ImmuneGO,43,Adaptive,Humoral,B cell
enriched in B cells (III) (M47.2),LOC90925,BTM and ImmuneGO,37,Adaptive,Humoral,B cell
enriched in B cells (III) (M47.2),LOC652493,BTM and ImmuneGO,37,Adaptive,Humoral,B cell
enriched in B cells (III) (M47.2),IGHA1,BTM and ImmuneGO,37,Adaptive,Humoral,B cell
enriched in B cells (III) (M47.2),LOC642838,BTM and ImmuneGO,37,Adaptive,Humoral,B cell
enriched in B cells (III) (M47.2),KIAA0125,BTM and ImmuneGO,37,Adaptive,Humoral,B cell
enriched in B cells (III) (M47.2),LOC642424,BTM and ImmuneGO,37,Adaptive,Humoral,B cell
enriched in B cells (III) (M47.2),IGK@,BTM and ImmuneGO,37,Adaptive,Humoral,B cell
enriched in B cells (III) (M47.2),IGKC,BTM and ImmuneGO,37,Adaptive,Humoral,B cell
enriched in B cells (III) (M47.2),VPREB3,BTM and ImmuneGO,37,Adaptive,Humoral,B cell
enriched in B cells (III) (M47.2),MEF2C,BTM and ImmuneGO,37,Adaptive,Humoral,B cell
enriched in B cells (III) (M47.2),TPD52,BTM and ImmuneGO,37,Adaptive,Humoral,B cell
enriched in B cells (III) (M47.2),LOC284749,BTM and ImmuneGO,37,Adaptive,Humoral,B cell
enriched in B cells (III) (M47.2),CDK14,BTM and ImmuneGO,37,Adaptive,Humoral,B cell
enriched in B cells (III) (M47.2),FCRL3,BTM and ImmuneGO,37,Adaptive,Humoral,B cell
enriched in B cells (III) (M47.2),FCRL5,BTM and ImmuneGO,37,Adaptive,Humoral,B cell
enriched in B cells (III) (M47.2),HHEX,BTM and ImmuneGO,37,Adaptive,Humoral,B cell
enriched in B cells (III) (M47.2),TBC1D9,BTM and ImmuneGO,37,Adaptive,Humoral,B cell
enriched in B cells (III) (M47.2),FCRLA,BTM and ImmuneGO,37,Adaptive,Humoral,B cell
enriched in B cells (III) (M47.2),ALOX5,BTM and ImmuneGO,37,Adaptive,Humoral,B cell
enriched in B cells (III) (M47.2),FCGR2B,BTM and ImmuneGO,37,Adaptive,Humoral,B cell
enriched in B cells (III) (M47.2),CELSR1,BTM and ImmuneGO,37,Adaptive,Humoral,B cell
enriched in B cells (III) (M47.2),CD24,BTM and ImmuneGO,37,Adaptive,Humoral,B cell
enriched in B cells (III) (M47.2),IGH@,BTM and ImmuneGO,37,Adaptive,Humoral,B cell
enriched in B cells (III) (M47.2),IGHD,BTM and ImmuneGO,37,Adaptive,Humoral,B cell
enriched in B cells (III) (M47.2),CD69,BTM and ImmuneGO,37,Adaptive,Humoral,B cell
enriched in B cells (III) (M47.2),PNOC,BTM and ImmuneGO,37,Adaptive,Humoral,B cell
enriched in B cells (III) (M47.2),PAWR,BTM and ImmuneGO,37,Adaptive,Humoral,B cell
enriched in B cells (III) (M47.2),CD180,BTM and ImmuneGO,37,Adaptive,Humoral,B cell
enriched in B cells (III) (M47.2),FAIM3,BTM and ImmuneGO,37,Adaptive,Humoral,B cell
enriched in B cells (III) (M47.2),LOC100130100,BTM and ImmuneGO,37,Adaptive,Humoral,B cell
enriched in B cells (III) (M47.2),IGLV1-44,BTM and ImmuneGO,37,Adaptive,Humoral,B cell
enriched in B cells (III) (M47.2),FAM30A,BTM and ImmuneGO,37,Adaptive,Humoral,B cell
enriched in B cells (III) (M47.2),IGL@,BTM and ImmuneGO,37,Adaptive,Humoral,B cell
enriched in B cells (III) (M47.2),HLA-DOA,BTM and ImmuneGO,37,Adaptive,Humoral,B cell
enriched in B cells (III) (M47.2),HLA-DQA1,BTM and ImmuneGO,37,Adaptive,Humoral,B cell
enriched in B cells (III) (M47.2),BTK,BTM and ImmuneGO,37,Adaptive,Humoral,B cell
enriched in B cells (III) (M47.2),DENND5B,BTM and ImmuneGO,37,Adaptive,Humoral,B cell
enriched in B cells (IV) (M47.3),FAIM3,BTM and ImmuneGO,16,Adaptive,Humoral,B cell
enriched in B cells (IV) (M47.3),LOC284749,BTM and ImmuneGO,16,Adaptive,Humoral,B cell
enriched in B cells (IV) (M47.3),CPNE5,BTM and ImmuneGO,16,Adaptive,Humoral,B cell
enriched in B cells (IV) (M47.3),TPD52,BTM and ImmuneGO,16,Adaptive,Humoral,B cell
enriched in B cells (IV) (M47.3),CIITA,BTM and ImmuneGO,16,Adaptive,Humoral,B cell
enriched in B cells (IV) (M47.3),IGHA1,BTM and ImmuneGO,16,Adaptive,Humoral,B cell
enriched in B cells (IV) (M47.3),TLR10,BTM and ImmuneGO,16,Adaptive,Humoral,B cell
enriched in B cells (IV) (M47.3),IGHG1,BTM and ImmuneGO,16,Adaptive,Humoral,B cell
enriched in B cells (IV) (M47.3),CELSR1,BTM and ImmuneGO,16,Adaptive,Humoral,B cell
enriched in B cells (IV) (M47.3),FAM30A,BTM and ImmuneGO,16,Adaptive,Humoral,B cell
enriched in B cells (IV) (M47.3),CDK14,BTM and ImmuneGO,16,Adaptive,Humoral,B cell
