"","Cond1","Cond2","Shared","NotShared_cond1","NotShared_cond2","Total_Genes_Cond1","Total_Genes_Cond2","Genes_Names","Percentage_Shared_Cond1","Percentage_Shared_Cond2","pvalue","qvalue"
"15261","PANDEMRIX (D3)","MENACTRA (D3)",2,46,1,48,3,"CXCL8,CCL5",4.17,66.67,0.0612244897959184,0.0612244897959184
"15262","PANDEMRIX (D30)","MENACTRA (D3)",2,46,1,48,3,"CXCL8,CCL5",4.17,66.67,0.0612244897959184,0.0612244897959184
"15263","FLUAD (D7)","MENACTRA (D3)",0,48,30,48,30,"",0,0,2.90775772922738e-22,2.90775772922738e-22
"15264","INFLUENZA (D7)","MENACTRA (D3)",1,47,43,48,44,"PTX3",2.08,2.27,2.44079302248477e-25,2.44079302248477e-25
"15265","FLUZONE (D30)","MENACTRA (D3)",0,48,1,48,1,"",0,0,0.0204081632653061,0.0204081632653061
"15266","FLUZONE (D7)","MENACTRA (D3)",1,47,7,48,8,"CXCL8",2.08,12.5,3.94229029079195e-08,3.94229029079195e-08
"15267","FLUMIST (D1)","MENACTRA (D3)",0,48,1,48,1,"",0,0,0.0204081632653061,0.0204081632653061
"15268","FLUENZ (D3-4)","MENACTRA (D3)",0,48,3,48,3,"",0,0,4.80192076830732e-05,4.80192076830732e-05
"15269","FLUMIST (D30)","MENACTRA (D3)",0,48,1,48,1,"",0,0,0.0204081632653061,0.0204081632653061
"15270","FLUENZ (D6-7)","MENACTRA (D3)",1,47,3,48,4,"CXCL8",2.08,25,0.000192076830732293,0.000192076830732293
"15271","MENACTRA (D7)","MENACTRA (D3)",0,48,2,48,2,"",0,0,0.000816326530612245,0.000816326530612245
"15272","WETVAX (D2-4)","MENACTRA (D3)",3,45,17,48,20,"CCL5,GCH1,BCL6",6.25,15,6.10311987986196e-13,6.10311987986196e-13
"15273","WETVAX (D5-7)","MENACTRA (D3)",7,41,100,48,107,"CCL5,IL1RN,CD1C,GCH1,HLA-DPA1,BCL6,AIF1",14.58,6.54,1.18178119354733e-29,1.18178119354733e-29
"15274","WETVAX (D50-60)","MENACTRA (D3)",3,45,37,48,40,"CXCL8,PDE4B,CD1C",6.25,7.5,5.99238499634862e-21,5.99238499634862e-21
"15275","BCG (D7)","MENACTRA (D3)",0,48,1,48,1,"",0,0,0.0204081632653061,0.0204081632653061
"15276","YF17D (D3)","MENACTRA (D3)",0,48,15,48,15,"",0,0,8.18788012778172e-15,8.18788012778172e-15
"15277","YF VAX (D4-7)","MENACTRA (D3)",2,46,65,48,67,"IL1RN,CD86",4.17,2.99,1.01459027414007e-29,1.01459027414007e-29
"15278","STAMARIL (D10)","MENACTRA (D3)",3,45,54,48,57,"IL1RN,GCH1,IL1R2",6.25,5.26,8.72119367737622e-26,8.72119367737622e-26
"15279","STAMARIL (D14)","MENACTRA (D3)",0,48,10,48,10,"",0,0,1.91646209365697e-11,1.91646209365697e-11
"15280","STAMARIL (D28)","MENACTRA (D3)",2,46,6,48,8,"IL1RN,FCER1G",4.17,25,1.08412982996779e-06,1.08412982996779e-06
"15281","STAMARIL (D3)","MENACTRA (D3)",4,44,58,48,62,"IL1RN,CD86,BCL6,FCER1G",8.33,6.45,1.42004789269985e-25,1.42004789269985e-25
"15282","STAMARIL (D60)","MENACTRA (D3)",1,47,7,48,8,"CD86",2.08,12.5,3.94229029079195e-08,3.94229029079195e-08
"15283","STAMARIL (D7)","MENACTRA (D3)",7,41,77,48,84,"IL1RN,CD86,GCH1,HLA-DRB4,IL1R2,BCL6,FCER1G",14.58,8.33,4.33597097170048e-26,4.33597097170048e-26
"15284","HPV-VLP (D0)","MENACTRA (D3)",5,43,59,48,64,"C1S,CFB,RELB,GCH1,VCAM1",10.42,7.81,1.07021179502165e-24,1.07021179502165e-24
"15285","PREVNAR (M8)","MENACTRA (D3)",1,47,6,48,7,"C1S",2.08,14.29,2.71032457491948e-07,2.71032457491948e-07
"15286","PREVNAR (M9)","MENACTRA (D3)",0,48,14,48,14,"",0,0,3.43890965366836e-14,3.43890965366836e-14
"15287","DRYVAX (M48)","MENACTRA (D3)",0,48,11,48,11,"",0,0,3.5730649203774e-12,3.5730649203774e-12
"15288","DRYVAX (M9-M34)","MENACTRA (D3)",0,48,2,48,2,"",0,0,0.000816326530612245,0.000816326530612245
"15289","BCG (W10)","MENACTRA (D3)",11,37,52,48,63,"CCL20,CXCL8,PTX3,CCL4,CXCL2,IL1RN,MAP3K8,CD86,IL1R2,C5AR1,AIF1",22.92,17.46,6.60672665373803e-18,6.60672665373803e-18
"15290","PPD (W10)","MENACTRA (D3)",11,37,34,48,45,"CCL20,CXCL8,PTX3,CCL4,CXCL2,IL1RN,MAP3K8,CD86,IL1R2,C5AR1,AIF1",22.92,24.44,8.16098025553438e-14,8.16098025553438e-14
"15291","TC-83 (D14)","MENACTRA (D3)",1,47,49,48,50,"GCH1",2.08,2,3.92501459648162e-27,3.92501459648162e-27
"15292","TC-83 (D2)","MENACTRA (D3)",3,45,32,48,35,"CXCL8,IL1RN,GCH1",6.25,8.57,2.98718736441309e-19,2.98718736441309e-19
"15293","TC-83 (D7)","MENACTRA (D3)",1,47,23,48,24,"IL1RN",2.08,4.17,9.05630569913601e-18,9.05630569913601e-18
"15294","MVA85A (D1)","MENACTRA (D3)",0,48,5,48,5,"",0,0,3.48470302489646e-07,3.48470302489646e-07
"15295","MVA85A (D28)","MENACTRA (D3)",0,48,6,48,6,"",0,0,3.87189224988495e-08,3.87189224988495e-08
"15296","BBIBP (V3, D14)","MENACTRA (D3)",0,48,4,48,4,"",0,0,3.69378520639025e-06,3.69378520639025e-06
"15297","BBIBP (V3, D28)","MENACTRA (D3)",1,47,0,48,1,"CXCL8",2.08,100,1,1
"15298","BNT (V1, D6)","MENACTRA (D3)",0,48,2,48,2,"",0,0,0.000816326530612245,0.000816326530612245
"15299","BNT (V2, D1)","MENACTRA (D3)",2,46,46,48,48,"CFB,GCH1",4.17,4.17,7.09245535960524e-25,7.09245535960524e-25
"15300","BNT (V3, D1)","MENACTRA (D3)",2,46,60,48,62,"CFB,GCH1",4.17,3.23,1.47460840363433e-28,1.47460840363433e-28
"15301","BNT-I (D1)","MENACTRA (D3)",8,40,59,48,67,"C1R,PTX3,BCL3,CD83,CXCL2,IL1R2,NFKBID,C5AR1",16.67,11.94,9.1550885786628e-22,9.1550885786628e-22
"15302","BNT-I (D10, mild)","MENACTRA (D3)",19,29,258,48,277,"C1R,CFH,CFB,BCL3,CCL4,CCL5,IL1RN,RELB,CD1C,FUT7,GCH1,HLA-C,IL1R2,PRKCD,IL1R1,BCL6,HLA-E,CR1,FCER1G",39.58,6.86,3.29522613262198e-28,3.29522613262198e-28
"15303","BNT-I (D10, severe)","MENACTRA (D3)",23,25,246,48,269,"C1R,CCL20,CFH,CXCL8,PTX3,CFB,BCL3,CCL5,CXCL2,IL1RN,MAP3K8,CD1C,FUT7,HLA-C,HLA-DPA1,IL1R2,PRKCD,IL1R1,BCL6,HLA-E,CR1,FCER1G,TLR4",47.92,8.55,2.68372802869516e-23,2.68372802869516e-23
"15304","BNT-I (D26, mild)","MENACTRA (D3)",13,35,147,48,160,"C1R,BCL3,CD1C,FUT7,HLA-C,HLA-DPA1,IL1R2,PRKCD,IL1R1,BCL6,CR1,FCER1G,AIF1",27.08,8.12,3.62632423339645e-28,3.62632423339645e-28
"15305","BNT-I (D26, severe)","MENACTRA (D3)",4,44,31,48,35,"CXCL2,MAP3K8,HLA-C,HLA-DPA1",8.33,11.43,5.97437472882623e-18,5.97437472882623e-18
"15306","BNT-I (D3)","MENACTRA (D3)",6,42,44,48,50,"C1R,BCL3,IL1R2,NFKBID,BCL6,CR1",12.5,12,4.4345826597783e-20,4.4345826597783e-20
"15307","BNT-I (D4)","MENACTRA (D3)",1,47,5,48,6,"PDE4B",2.08,16.67,2.09082181493788e-06,2.09082181493788e-06
"15308","BNT-I-BNT (D51, mild)","MENACTRA (D3)",0,48,35,48,35,"",0,0,3.25114807676571e-24,3.25114807676571e-24
"15309","BNT-I-BNT (D51, severe)","MENACTRA (D3)",0,48,7,48,7,"",0,0,4.92786286348991e-09,4.92786286348991e-09
"15310","BNT-MO (V3, D1)","MENACTRA (D3)",4,44,87,48,91,"CXCL2,IL1RN,PDE4B,GCH1",8.33,4.4,2.59923854023995e-31,2.59923854023995e-31
"15311","ChAd (V1, D3)","MENACTRA (D3)",8,40,65,48,73,"CXCL8,CFB,CXCL2,IL1R2,IL1R1,CFD,FCER1G,AIF1",16.67,10.96,6.16836289148815e-23,6.16836289148815e-23
"15312","ChAd (V1, D6)","MENACTRA (D3)",0,48,40,48,40,"",0,0,5.46072847228679e-26,5.46072847228679e-26
"15313","ChAd (V1, D7)","MENACTRA (D3)",0,48,18,48,18,"",0,0,1.46007652628277e-16,1.46007652628277e-16
"15314","ChAd (V2, D1)","MENACTRA (D3)",4,44,55,48,59,"CFB,CXCL2,IL1RN,GCH1",8.33,6.78,7.24367105921878e-25,7.24367105921878e-25
"15315","ChAd (V2, D3)","MENACTRA (D3)",1,47,4,48,5,"CFD",2.08,20,1.84689260319512e-05,1.84689260319512e-05
"15316","ChAd (V2, D7)","MENACTRA (D3)",0,48,1,48,1,"",0,0,0.0204081632653061,0.0204081632653061
"15317","ChAd-BNT (V2, D3)","MENACTRA (D3)",8,40,73,48,81,"CCL20,CFB,IL1RN,GCH1,IL1R2,IL1R1,VCAM1,CFD",16.67,9.88,2.2050669931921e-24,2.2050669931921e-24
"15318","ChAd-BNT (V2, D7)","MENACTRA (D3)",8,40,48,48,56,"CCL20,CXCL8,PTX3,CCL4,CD83,CXCL2,IL1RN,IL1R2",16.67,14.29,4.41485402386369e-19,4.41485402386369e-19
"15319","ChAd-BNT (V3, D1)","MENACTRA (D3)",9,39,97,48,106,"CFB,CD83,CXCL2,HLA-DMA,IL1RN,PDE4B,GCH1,HLA-DMB,HLA-DPA1",18.75,8.49,4.87250963192504e-27,4.87250963192504e-27
"15320","I (D10, moderate)","MENACTRA (D3)",18,30,182,48,200,"C1R,CXCL8,PTX3,CFB,BCL3,CCL5,CXCL2,IL1RN,CD1C,GCH1,HLA-C,IL1R2,IL1R1,VCAM1,BCL6,CR1,FCER1G,TLR4",37.5,9,1.97094160146313e-25,1.97094160146313e-25
"15321","I (D10, severe)","MENACTRA (D3)",20,28,207,48,227,"C1R,CCL20,BCL3,CXCL2,HLA-DMA,MAP3K8,CD1C,CD86,FUT7,HLA-C,HLA-DMB,HLA-DPA1,IL1R2,PRKCD,IL1R1,BCL6,HLA-E,CFD,CR1,FCER1G",41.67,8.81,9.8381532058062e-25,9.8381532058062e-25
"15322","I (D26, moderate)","MENACTRA (D3)",7,41,130,48,137,"C1R,CXCL2,IL1R2,IL1R1,BCL6,CR1,FCER1G",14.58,5.11,1.98025185740491e-33,1.98025185740491e-33
"15323","I (D26, severe)","MENACTRA (D3)",14,34,200,48,214,"CCL20,PTX3,BCL3,CXCL2,IL1RN,MAP3K8,CD1C,HLA-DPA1,IL1R2,IL1R1,BCL6,CFD,CR1,FCER1G",29.17,6.54,5.91626616768221e-31,5.91626616768221e-31
"15324","I (D51, moderate)","MENACTRA (D3)",0,48,5,48,5,"",0,0,3.48470302489646e-07,3.48470302489646e-07
"15325","I (D51, severe)","MENACTRA (D3)",24,24,147,48,171,"C1R,CCL20,CXCL8,PTX3,BCL3,CXCL2,IL1RN,MAP3K8,NFKB2,RELB,CD1C,CD86,FUT7,GCH1,HLA-C,IL1R2,NFKBID,PRKCD,IL1R1,BCL6,HLA-E,HLA-F,CFD,CR1",50,14.04,9.57994780688531e-18,9.57994780688531e-18
"15326","I-I (D1)","MENACTRA (D3)",0,48,7,48,7,"",0,0,4.92786286348991e-09,4.92786286348991e-09
"15327","ZF2001 (V3, D07)","MENACTRA (D3)",12,36,71,48,83,"CCL20,CXCL8,PTX3,BCL3,CCL4,CD83,CXCL2,IL1RN,MAP3K8,PDE4B,RELB,BCL6",25,14.46,1.83427272791467e-20,1.83427272791467e-20
"15328","ZF2001 (V3, D14)","MENACTRA (D3)",4,44,9,48,13,"CXCL8,PTX3,CXCL2,IL1RN",8.33,30.77,7.94756830239543e-08,7.94756830239543e-08
"15329","ZF2001 (V3, D28)","MENACTRA (D3)",4,44,5,48,9,"CCL20,CXCL8,PTX3,CXCL2",8.33,44.44,4.39072581136955e-05,4.39072581136955e-05
"15330","MVA85A (D0)","MMR II (Y7)",3,198,1,201,4,"CD14,GAPT,TICAM2",1.49,75,0.0198019801980198,0.0198019801980198
"15331","MVA85A (D2)","MMR II (Y7)",27,174,11,201,38,"FPR2,FCGR1A,APOBEC3A,BST2,CASP1,CCL2,CCL3,CCL4,CCL7,CCL8,EIF2AK2,IFI27,IFI35,IFI6,IFIT1,IFIT2,IFITM2,IFITM3,LGALS9,MX1,PARP9,PSMB9,RNASE2,SRC,STAT1,TICAM2,TNFSF10",13.43,71.05,1.60850140702747e-09,1.60850140702747e-09
"15332","TICE BGC RBCG (D14)","MMR II (Y7)",1,200,8,201,9,"SPIRE1",0.5,11.11,1.14152232666806e-13,1.14152232666806e-13
"15333","IMUVAC (D1)","MMR II (Y7)",6,195,4,201,10,"FCGR1A,BATF2,FAS,GBP1,IDO1,IRF1",2.99,60,2.93899671469151e-06,2.93899671469151e-06
"15334","TIV INFLUENZA (M12-13)","MMR II (Y7)",7,194,35,201,42,"CD14,FCGR2B,NLRP12,SYK,BST2,DENND1B,RNF213",3.48,16.67,3.51477975622147e-35,3.51477975622147e-35
"15335","MENVEO ACWYVAX (D7)","MMR II (Y7)",7,194,20,201,27,"FPR2,AIF1,LIPA,GBP1,LILRB2,MYO1G,SP100",3.48,25.93,6.78539502704496e-23,6.78539502704496e-23
"15336","MVA85A (H6)","MMR II (Y7)",11,190,9,201,20,"CD14,CXCL1,FCGRT,ADM,CCL2,CXCL9,GBP1,IL1RN,SRC,STAT1,TAP1",5.47,55,9.13000428510316e-11,9.13000428510316e-11
"15337","FLUVIRIN PANDEMRIX (D7)","MMR II (Y7)",1,200,5,201,6,"CD38",0.5,16.67,2.03813919188038e-09,2.03813919188038e-09
"15338","FLUARIX (D28)","MMR II (Y7)",35,166,84,201,119,"FPR2,VEGFA,VNN1,OLR1,ALOX5,CCR2,FCGR2C,HLA-DMA,HLA-DMB,HRH2,IFNGR1,IL1R1,LY86,LYZ,SYK,ADM,CASP3,CCR1,CD38,CD40,CD80,CD83,FOSL1,IFIT2,JAG1,LILRA4,LILRB4,NCF1,OSM,RELB,SERPINB9,SRC,TICAM1,TICAM2,TRIM26",17.41,29.41,2.80910219733605e-44,2.80910219733605e-44
"15339","INFLUENZA (D28)","MMR II (Y7)",0,201,2,201,2,"",0,0,4.87733502414281e-05,4.87733502414281e-05
"15340","FLUARIX (D3)","MMR II (Y7)",6,195,38,201,44,"VEGFA,OLR1,ADM,APOBEC3F,EIF2AK2,FOSL1",2.99,13.64,3.45298017135751e-38,3.45298017135751e-38
"15341","INFLUENZA (D3)","MMR II (Y7)",29,172,48,201,77,"AIF1,ALOX5,BST1,CD14,CLEC10A,FCER1A,FPR1,HRH2,JAML,LGALS3,LILRA2,LRP1,LY86,LYZ,NFAM1,NLRP12,S100A12,SLC11A1,ADM,APOBEC3A,LILRA3,LILRA4,LILRA5,LILRA6,LILRB2,LILRB4,NCF1,OSM,RNASE2",14.43,37.66,2.01286909549839e-31,2.01286909549839e-31
"15342","FLUZONE (D1)","MMR II (Y7)",5,196,0,201,5,"FCGR1A,BATF2,GBP1,IDO1,IFIT1",2.49,100,1,1
"15343","BCG (D56)","MMR II (Y7)",4,197,8,201,12,"CXCL1,HAMP,IFIT1,TICAM1",1.99,33.33,6.27837279667429e-12,6.27837279667429e-12
"15344","ZOSTAVAX (D1)","MMR II (Y7)",10,191,29,201,39,"ALOX5,CCR2,CD14,FPR1,GZMA,PECAM1,SLC11A1,LILRA5,LILRB2,RNASE2",4.98,25.64,1.14848172763126e-28,1.14848172763126e-28
"15345","ZOSTAVAX (D14)","MMR II (Y7)",4,197,11,201,15,"CCR2,CD14,HLA-G,LILRA5",1.99,26.67,1.82461875965229e-15,1.82461875965229e-15
"15346","ZOSTAVAX (D28)","MMR II (Y7)",10,191,46,201,56,"ALOX5,CCR2,CD14,GZMA,HHEX,SNCA,CASP1,LILRA5,LILRA6,RNASE2",4.98,17.86,1.48318404103656e-40,1.48318404103656e-40
"15347","YF17D (D7)","MMR II (Y7)",1,200,6,201,7,"RGS1",0.5,14.29,6.89225813679357e-11,6.89225813679357e-11
"15348","ZOSTAVAX (D9)","MMR II (Y7)",0,201,12,201,12,"",0,0,7.53080022556787e-20,7.53080022556787e-20
"15349","ZOSTAVAX (H72)","MMR II (Y7)",0,201,8,201,8,"",0,0,1.26835814074228e-14,1.26835814074228e-14
"15350","ZOSTAVAX (D3)","MMR II (Y7)",10,191,17,201,27,"AIF1,FKBP1A,ITGAM,LIPA,LY86,LYZ,CCL2,CCR1,LILRB2,MX1",4.98,37.04,1.0034637980704e-18,1.0034637980704e-18
"15351","ZOSTAVAX (H6)","MMR II (Y7)",22,179,42,201,64,"PDPN,CXCL1,FCGR1A,FCGR2A,FPR1,GZMA,IFNGR1,LYZ,TGFBR1,CCL2,CCL3,CCL8,CCR1,CD83,CH25H,CXCL9,FOSL1,GBP1,IDO1,IRF1,LILRB2,SERPINB9",10.95,34.38,3.1040421830327e-31,3.1040421830327e-31
"15352","INFLUENZA (D0)","MMR II (Y7)",0,201,4,201,4,"",0,0,1.39952224509119e-08,1.39952224509119e-08
"15353","PANDEMRIX (D7)","MMR II (Y7)",17,184,16,201,33,"IFNGR1,APOBEC3A,CD38,CXCL9,GBP1,GBP2,IDO1,IFI27,IFI35,IFIT1,IFIT2,IFITM1,IFITM2,MX1,MX2,OAS2,TRIM22",8.46,51.52,1.77973612736138e-15,1.77973612736138e-15
"15354","PFALCIPARUM RTSS (D1)","MMR II (Y7)",2,199,1,201,3,"IFI27,IFI6",1,66.67,0.0148514851485148,0.0148514851485148
"15355","ATTENUVAX (D14)","MMR II (Y7)",1,200,6,201,7,"S1PR1",0.5,14.29,6.89225813679357e-11,6.89225813679357e-11
"15356","WETVAX (ANY)","MMR II (Y7)",17,184,6,201,23,"FPR2,IFI27,IFI6,IFIT1,IFIT2,IFITM1,IFITM2,IFITM3,IL1RN,MX1,MX2,OAS2,PSMB9,TAP1,TNFSF10,TRIM21,TRIM22",8.46,73.91,9.93932545906994e-07,9.93932545906994e-07
"15357","YF VAX (ANY)","MMR II (Y7)",18,183,11,201,29,"FPR2,LIF,IFI27,IFI6,IFIT1,IFIT2,IFITM1,IFITM2,IFITM3,IL1RN,MX1,MX2,OAS2,PSMB9,TAP1,TNFSF10,TRIM21,TRIM22",8.96,62.07,4.62467870821467e-11,4.62467870821467e-11
"15358","CHAD63-KH (H24)","MMR II (Y7)",114,87,205,201,319,"FPR2,VNN1,LIF,CXCL6,AIF1,CCR2,CD14,CD1C,CD27,CD300C,CD40LG,CR1,CXCL1,FCGR1A,FCGR2A,FCGR2B,FCGR2C,GZMA,HHEX,HLA-DMA,HLA-DMB,LEP,LIPA,LYZ,NFAM1,NLRP12,S1PR1,STXBP1,TBC1D10C,TOP2B,ADM,APOBEC3A,APOBEC3F,BATF2,BST2,CASP1,CASP4,CCL2,CCL7,CCL8,CCR1,CD38,CD40,CDKN2B,CFB,CGAS,CHRNB2,CXCL9,RIGI,DDX60,EIF2AK2,ENDOU,EPHB1,FAS,FUT4,GBP1,GBP2,GBP6,GBP7,GCH1,GCNT1,GTPBP1,HLA-G,IDO1,IDO2,IFI27,IFI35,IFI6,IFIT1,IFIT2,IFITM1,IFITM2,IFITM3,IL12A,IL15,IL1RN,IL27,IRF1,IRF2,LAG3,LGALS9,LILRA5,LILRA6,LILRB2,LILRB4,MDK,MX1,MX2,NCF1,OAS2,OSM,PARP9,PDE4B,PML,PSMB9,RELB,RGS1,RNASE2,RNF19B,RNF213,SERPINB9,SP100,SRC,STAT1,STAT2,TAP1,TAP2,TICAM2,TMEM229B,TNFSF10,TRIM21,TRIM22,TRIM26,XCR1",56.72,35.74,1.49134313938381e-32,1.49134313938381e-32
"15359","INACTIVATED INFLUENZA (D28)","MMR II (Y7)",24,177,60,201,84,"ALOX5,CD1C,CD300C,FCGR2A,FCGRT,HLA-DMA,IL18BP,LYZ,SLC11A1,TOP2B,CCL3,FUT4,IFITM2,IFITM3,IRF1,LAG3,LILRA3,LILRA6,MCOLN2,MX1,NCF1,STAT2,TICAM1,TRIM22",11.94,28.57,8.47035299448344e-40,8.47035299448344e-40
"15360","INACTIVATED INFLUENZA (D7)","MMR II (Y7)",24,177,98,201,122,"ALOX5,CXCL5,FCGR2A,GZMA,HLA-DMA,SLC11A1,SNCA,TOP2B,BST2,CASP3,CCL3,CD38,DENND1B,ENDOD1,FUT4,LAG3,LILRA3,LILRA6,MCOLN2,NCF1,OSM,TICAM2,TNFSF4,TRIM22",11.94,19.67,2.47306930104848e-56,2.47306930104848e-56
"15361","INACTIVATED INFLUENZA (D2)","MMR II (Y7)",8,193,18,201,26,"ALOX5,CD300C,DENND1B,FUT4,IRF1,LGALS9,LILRA3,LILRA6",3.98,30.77,1.52734215840243e-20,1.52734215840243e-20
"15362","PFALCIPARUM RTSS (D56)","MMR II (Y7)",2,199,20,201,22,"GZMA,FASLG",1,9.09,1.76506002189947e-26,1.76506002189947e-26
"15363","LVS F TULARENSIS (H336)","MMR II (Y7)",18,183,17,201,35,"CCL18,CCR2,CD1C,FCER1A,FCGR1A,FCGR2A,FCGR2B,HLA-DMA,HLA-DMB,LRP1,CCR1,CD80,CD83,FAS,LILRB4,TAP1,TAP2,TICAM1",8.96,51.43,5.39726297543335e-16,5.39726297543335e-16
"15364","LVS F TULARENSIS (H48)","MMR II (Y7)",21,180,29,201,50,"CCL18,CCR2,CD1C,FCER1A,FCGR1A,FCGR2A,FCGR2B,HLA-DMA,HLA-DMB,CCR1,CD40,CD80,CD83,FAS,FASLG,LILRA6,LILRB4,RNASE2,TAP1,TAP2,TICAM1",10.45,42,1.21627843563975e-23,1.21627843563975e-23
"15365","HIV LIPO 5 (D1)","MMR II (Y7)",0,201,1,201,1,"",0,0,0.00495049504950495,0.00495049504950495
"15366","HIV LIPO 5 (W14)","MMR II (Y7)",9,192,3,201,12,"CXCL6,CXCL9,GBP1,IDO1,IFI35,PSMB9,STAT1,TAP1,TAP2",4.48,75,0.000157796133134032,0.000157796133134032
"15367","FLUMIST (D3)","MMR II (Y7)",28,173,73,201,101,"VEGFA,AIF1,CD14,HHEX,HLA-DMB,IFNGR1,PECAM1,S1PR1,SYK,BST2,CASP1,CASP3,DDX60,DENND1B,GTPBP1,IFI35,JAG1,MX1,MX2,OAS2,PSMB9,RELB,RNF19B,STAT1,STAT2,TICAM2,TNFSF10,TRIM22",13.93,27.72,1.3341523702978e-43,1.3341523702978e-43
"15368","TC-83 (H24)","MMR II (Y7)",10,191,10,201,20,"CCL3,CCL7,CD38,RIGI,EIF2AK2,IFIT2,IL15,OAS2,STAT1,TNFSF10",4.98,50,4.75971787375045e-12,4.75971787375045e-12
"15369","RVSV ZEBOV (D7)","MMR II (Y7)",2,199,2,201,4,"CCL2,IFIT1",1,50,0.000292640101448568,0.000292640101448568
"15370","LVS F TULARENSIS (H18)","MMR II (Y7)",17,184,16,201,33,"CCL18,CCR2,CD1C,FCER1A,FCGR1A,FCGR2A,FCGR2B,HLA-DMA,HLA-DMB,CCR1,CD80,CD83,FAS,LILRB4,TAP1,TAP2,TICAM1",8.46,51.52,1.77973612736138e-15,1.77973612736138e-15
"15371","LVS F TULARENSIS (H192)","MMR II (Y7)",16,185,16,201,32,"CCL18,CCR2,CD1C,FCER1A,FCGR1A,FCGR2A,FCGR2B,HLA-DMA,CCR1,CD80,CD83,FAS,LILRB4,TAP1,TAP2,TICAM1",7.96,50,9.16833762580107e-16,9.16833762580107e-16
"15372","CN54GP140 (D1)","MMR II (Y7)",0,201,8,201,8,"",0,0,1.26835814074228e-14,1.26835814074228e-14
"15373","CN54GP140 (D3)","MMR II (Y7)",0,201,4,201,4,"",0,0,1.39952224509119e-08,1.39952224509119e-08
"15374","HPV-VLP (M2)","MMR II (Y7)",43,158,39,201,82,"CCL24,FPR2,VNN1,LIF,CCL18,CCL23,ADORA2B,ALOX5,CD14,CLEC10A,FCGRT,GZMA,HAMP,LRP1,LY86,PECAM1,SLC11A1,SNCA,CASP1,CCL4,CCL7,CD38,CD40,CD70,CD83,CFB,CH25H,CXCL9,RIGI,FASLG,GCH1,GCNT1,IDO1,IFITM1,IFITM2,IL15,IL1RN,IRF2,JAG1,PSMB9,RGS1,TAP2,TNFSF10",21.39,52.44,3.06616777335331e-22,3.06616777335331e-22
"15375","INFLUENZA (D1)","MMR II (Y7)",15,186,21,201,36,"EPHB3,FCGR1A,HLA-DMA,HLA-DMB,S100A12,CCL3,CD83,DDX60,GBP6,GCH1,IFIT1,LILRA4,LILRA5,OAS2,RNASE2",7.46,41.67,4.02443989127262e-20,4.02443989127262e-20
"15376","FLUARIX FLUVIRIN (D28)","MMR II (Y7)",3,198,17,201,20,"IFI35,OAS2,RAPGEF3",1.49,15,1.35598634920496e-22,1.35598634920496e-22
"15377","MONOV INFLUENZA A (D28)","MMR II (Y7)",7,194,8,201,15,"CD1C,FCER1A,GAPT,HLA-DMB,JAML,LILRA2,LY86",3.48,46.67,8.16188463567656e-11,8.16188463567656e-11
"15378","MONOV INFLUENZA A (D3)","MMR II (Y7)",19,182,2,201,21,"FCGR1A,LIPA,BATF2,BST2,CCR1,DDX60,EIF2AK2,GBP1,GBP6,GCH1,IFI35,IFI6,IFIT1,IFIT2,IFITM3,MX1,NCF1,OAS2,TRIM22",9.45,90.48,0.0102424035506999,0.0102424035506999
"15379","PANDEMRIX (D3)","MMR II (Y7)",1,200,2,201,3,"CXCL9",0.5,33.33,0.000146320050724284,0.000146320050724284
"15380","PANDEMRIX (D30)","MMR II (Y7)",1,200,2,201,3,"CXCL9",0.5,33.33,0.000146320050724284,0.000146320050724284
"15381","FLUAD (D7)","MMR II (Y7)",3,198,27,201,30,"AXL,LILRA6,RGS1",1.49,10,4.75744952106098e-32,4.75744952106098e-32
"15382","INFLUENZA (D7)","MMR II (Y7)",11,190,33,201,44,"S100A12,ADM,BATF2,CD40,GBP6,IDO1,IFI6,IFITM3,LILRA4,OAS2,OSM",5.47,25,4.6566535928011e-31,4.6566535928011e-31
"15383","FLUZONE (D30)","MMR II (Y7)",1,200,0,201,1,"TMEM229B",0.5,100,1,1
"15384","FLUZONE (D7)","MMR II (Y7)",2,199,6,201,8,"CCL2,CCL7",1,25,2.75690325471743e-10,2.75690325471743e-10
"15385","FLUMIST (D1)","MMR II (Y7)",0,201,1,201,1,"",0,0,0.00495049504950495,0.00495049504950495
"15386","FLUENZ (D3-4)","MMR II (Y7)",2,199,1,201,3,"FASLG,IL7",1,66.67,0.0148514851485148,0.0148514851485148
"15387","FLUMIST (D30)","MMR II (Y7)",1,200,0,201,1,"XCR1",0.5,100,1,1
"15388","FLUENZ (D6-7)","MMR II (Y7)",0,201,4,201,4,"",0,0,1.39952224509119e-08,1.39952224509119e-08
"15389","MENACTRA (D7)","MMR II (Y7)",0,201,2,201,2,"",0,0,4.87733502414281e-05,4.87733502414281e-05
"15390","WETVAX (D2-4)","MMR II (Y7)",11,190,9,201,20,"FCGR1A,FCGR2B,FPR1,ADM,GBP2,GCH1,IFIT1,IL15,IRF1,MX1,STAT1",5.47,55,9.13000428510316e-11,9.13000428510316e-11
