Source,Target,Type,Id,Label,Weight
MONOV INFLUENZA A (D1),FBXO24,Undirected,21732,,1
IFNAR1,FLUARIX FLUVIRIN (D3),Undirected,21733,,1
CHI3L2,BNT-I (D1),Undirected,21734,,1
"ZF2001 (V3, D07)",OLIG2,Undirected,21735,,1
"ZF2001 (V3, D07)",CLXN,Undirected,21736,,1
MENACTRA (D3),CARD9,Undirected,21737,,1
CCL2,"BNT (V2, D1)",Undirected,21738,,1
TEC,HUMORAL ADAPTIVE IMMUNE SYSTEM,Undirected,21739,,1
TRAFD1,"BNT (V2, D1)",Undirected,21740,,1
JARID2,Cellular,Undirected,21741,,2
IFNA17,Cellular,Undirected,21742,,2
YF VAX (ANY),VRK2,Undirected,21743,,1
H2BC4,FLUMIST (D3),Undirected,21744,,1
STAMARIL (D3),DDX60,Undirected,21745,,1
MONOV INFLUENZA A (D1),FZD5,Undirected,21746,,1
"ZF2001 (V3, D07)",COL11A2,Undirected,21747,,1
Metabolism,DCAF12,Undirected,21748,,2
NRGN,"ChAd-BNT (V2, D7)",Undirected,21749,,1
T CELLS,PSMB11,Undirected,21750,,1
T CELLS,PSMB10,Undirected,21751,,1
HLA-DOB,Cellular,Undirected,21752,,2
BNT-I (D3),AP3B2,Undirected,21753,,1
"ZF2001 (V3, D07)",CRACD,Undirected,21754,,1
KY,"ChAd-BNT (V2, D7)",Undirected,21755,,1
Immune system,FCN2,Undirected,21756,,2
Immune system,FCN1,Undirected,21757,,2
Reg. of BP,A2M,Undirected,21758,,2
SHOX2,BNT-I (D3),Undirected,21759,,1
NEUTROPHIL,IL18RAP,Undirected,21760,,1
SLC45A3,HIV-1 GAG-POL NEF (D3),Undirected,21761,,1
PELI1,Immune system,Undirected,21762,,2
FLUMIST (D3),FBP1,Undirected,21763,,1
TRPV1,Metabolism,Undirected,21764,,1
UBASH3B,FLUARIX FLUVIRIN (D3),Undirected,21765,,1
TRIP13,HPV-VLP (M2),Undirected,21766,,1
MZB1,"ChAd (V1, D6)",Undirected,21767,,1
FLUARIX FLUVIRIN (D3),ECD,Undirected,21768,,1
FLUMIST (D3),BLVRA,Undirected,21769,,1
INNATE IMMUNE SYSTEM,CYP27B1,Undirected,21770,,1
BNT-I (D3),ADRB1,Undirected,21771,,1
Reg. of BP,PHF14,Undirected,21772,,2
SEC31B,FLUARIX FLUVIRIN (D3),Undirected,21773,,1
EP300,B CELLS,Undirected,21774,,1
MYSM1,Cellular,Undirected,21775,,1
SVIP,FLUARIX FLUVIRIN (D3),Undirected,21776,,1
T CELLS,AKT1,Undirected,21777,,1
ZNF639,FLUARIX FLUVIRIN (D3),Undirected,21778,,1
HLA-DRB1,ADAPTIVE IMMUNE SYSTEM,Undirected,21779,,1
SRI,HPV-VLP (M2),Undirected,21780,,1
STAMARIL (D10),PABPC1,Undirected,21781,,1
MZB1,"ChAd (V1, D7)",Undirected,21782,,1
CLEC4E,BNT-I (D3),Undirected,21783,,1
NEUROD4,"BNT (V2, D1)",Undirected,21784,,1
STAMARIL (D10),PABPC4,Undirected,21785,,1
JAK2,"BNT-MO (V3, D1)",Undirected,21786,,1
MRPS18C,FLUMIST (D3),Undirected,21787,,1
"ZF2001 (V3, D07)",PLCD4,Undirected,21788,,1
Reg. of BP,CD19,Undirected,21789,,2
TRBV27,Cellular,Undirected,21790,,2
BNT-I (D3),ADGRG3,Undirected,21791,,1
INHBA,BNT-I (D1),Undirected,21792,,1
IL17RC,"ChAd-BNT (V3, D1)",Undirected,21793,,1
MYOF,"BNT (V2, D1)",Undirected,21794,,1
MICB,Interspecies interaction,Undirected,21795,,1
Cellular,CACNB3,Undirected,21796,,1
TRIM45,"BNT (V3, D1)",Undirected,21797,,1
SHROOM4,BNT-I (D3),Undirected,21798,,1
Cellular,CACNB4,Undirected,21799,,2
CXCL12,CELLULAR ADAPTIVE IMMUNE SYSTEM,Undirected,21800,,1
ITM2C,"ChAd (V1, D6)",Undirected,21801,,1
Reg. of BP,CD1B,Undirected,21802,,2
Reg. of BP,CD1A,Undirected,21803,,2
Reg. of BP,CD1D,Undirected,21804,,2
Reg. of BP,CD1C,Undirected,21805,,2
FAS,ADAPTIVE IMMUNE SYSTEM,Undirected,21806,,1
OGDH,FLUARIX FLUVIRIN (D3),Undirected,21807,,1
"ZF2001 (V3, D07)",EPPIN,Undirected,21808,,1
GATA6,"ChAd-BNT (V2, D3)",Undirected,21809,,1
"ChAd-BNT (V3, D1)",ADGRG1,Undirected,21810,,1
Reg. of BP,CD14,Undirected,21811,,2
SLC1A2,"ChAd (V2, D3)",Undirected,21812,,1
TRAF6,Metabolism,Undirected,21813,,2
GAS6,"ChAd-BNT (V3, D1)",Undirected,21814,,1
Reg. of BP,CD27,Undirected,21815,,2
ITM2C,"ChAd (V1, D7)",Undirected,21816,,1
Reg. of BP,CD28,Undirected,21817,,2
TRIM40,"ChAd-BNT (V2, D7)",Undirected,21818,,1
LRP1,HPV-VLP (M2),Undirected,21819,,1
ICOSLG,CELLULAR ADAPTIVE IMMUNE SYSTEM,Undirected,21820,,1
CLEC6A,ARPP,Undirected,21821,,1
SLC6A12,"ChAd (V1, D3)",Undirected,21822,,1
KCNQ2,"ChAd-BNT (V3, D1)",Undirected,21823,,1
"ZF2001 (V3, D07)",WFIKKN2,Undirected,21824,,1
SYNC,"ChAd (V1, D3)",Undirected,21825,,1
MACROPHAGES,JMJD6,Undirected,21826,,1
STAMARIL (D7),SNHG29,Undirected,21827,,1
MAP1LC3A,BNT-I (D1),Undirected,21828,,1
"ZF2001 (V3, D07)",HAPLN4,Undirected,21829,,1
Reg. of BP,CD1E,Undirected,21830,,2
Reg. of BP,MAP2K1,Undirected,21831,,1
FOXI3,CELLULAR ADAPTIVE IMMUNE SYSTEM,Undirected,21832,,1
"ZF2001 (V3, D07)",WFIKKN1,Undirected,21833,,1
WETVAX (D2-4),DNM1,Undirected,21834,,1
PF4V1,INNATE IMMUNE SYSTEM,Undirected,21835,,1
Reg. of BP,CD22,Undirected,21836,,2
POU2F2,Immune system,Undirected,21837,,1
Reg. of BP,CD24,Undirected,21838,,2
Reg. of BP,MAP2K6,Undirected,21839,,2
Metabolism,CACNB4,Undirected,21840,,2
EGR4,"ChAd-BNT (V2, D7)",Undirected,21841,,1
DACT3,"ChAd (V1, D3)",Undirected,21842,,1
ZNF814,FLUARIX FLUVIRIN (D3),Undirected,21843,,1
Reg. of BP,CD38,Undirected,21844,,1
Reg. of BP,CCR8,Undirected,21845,,2
Reg. of BP,CCR7,Undirected,21846,,2
Reg. of BP,NCR1,Undirected,21847,,2
FLUARIX FLUVIRIN (D3),ELAVL1,Undirected,21848,,1
RBCK1,"BNT-MO (V3, D1)",Undirected,21849,,1
"ChAd-BNT (V3, D1)",CSRNP1,Undirected,21850,,1
Reg. of BP,CCR9,Undirected,21851,,1
TRIM58,Immune system,Undirected,21852,,2
Reg. of BP,CD3D,Undirected,21853,,2
INNATE IMMUNE SYSTEM,H2BC8,Undirected,21854,,1
Reg. of BP,CD3E,Undirected,21855,,2
INNATE IMMUNE SYSTEM,H2BC7,Undirected,21856,,1
INNATE IMMUNE SYSTEM,H2BC4,Undirected,21857,,1
HPV-VLP (M2),BPGM,Undirected,21858,,1
KY,"ChAd-BNT (V2, D3)",Undirected,21859,,1
CXCL11,"BNT (V3, D1)",Undirected,21860,,1
LCK,INNATE IMMUNE SYSTEM,Undirected,21861,,1
MOV10,"BNT-MO (V3, D1)",Undirected,21862,,1
"ZF2001 (V3, D07)",HSFY1,Undirected,21863,,1
SLC39A8,MONOV INFLUENZA A (D1),Undirected,21864,,1
RNU4-2,"ChAd (V2, D1)",Undirected,21865,,1
Reg. of BP,CCR4,Undirected,21866,,2
Reg. of BP,CD34,Undirected,21867,,2
SMTNL1,MONOV INFLUENZA A (D1),Undirected,21868,,1
Reg. of BP,CCR3,Undirected,21869,,2
OAZ2,FLUARIX FLUVIRIN (D3),Undirected,21870,,1
Reg. of BP,CCR6,Undirected,21871,,2
Immune system,CERT1,Undirected,21872,,1
WDFY3,FLUARIX FLUVIRIN (D3),Undirected,21873,,1
Reg. of BP,CCR5,Undirected,21874,,2
Reg. of BP,CCR2,Undirected,21875,,2
Reg. of BP,CCR1,Undirected,21876,,2
MONOV INFLUENZA A (D1),ATP13A4,Undirected,21877,,1
PLEKHA1,Metabolism,Undirected,21878,,2
"ZF2001 (V3, D07)",CSDC2,Undirected,21879,,1
PIK3R3,ADAPTIVE IMMUNE SYSTEM,Undirected,21880,,1
RAPGEF6,FLUARIX FLUVIRIN (D3),Undirected,21881,,1
ZNF394,BNT-I (D3),Undirected,21882,,1
"ZF2001 (V3, D14)",ASPA,Undirected,21883,,1
PRTN3,"ChAd (V1, D7)",Undirected,21884,,1
ETV7,"BNT (V3, D1)",Undirected,21885,,1
F2,Cellular,Undirected,21886,,1
PSMB9,MVA85A (D2),Undirected,21887,,1
RHOC,MONOV INFLUENZA A (D1),Undirected,21888,,1
FCGR2C,Cellular,Undirected,21889,,2
Reg. of BP,IRAK1BP1,Undirected,21890,,2
HUMORAL ADAPTIVE IMMUNE SYSTEM,HSPD1,Undirected,21891,,1
"ChAd-BNT (V2, D7)",ABLIM3,Undirected,21892,,1
KIT,INNATE IMMUNE SYSTEM,Undirected,21893,,1
"ZF2001 (V3, D07)",ESYT3,Undirected,21894,,1
Reg. of BP,CD3G,Undirected,21895,,2
MACROPHAGES,AZU1,Undirected,21896,,1
MZT1,FLUMIST (D3),Undirected,21897,,1
Reg. of BP,CD44,Undirected,21898,,2
Reg. of BP,CD47,Undirected,21899,,2
Reg. of BP,CD46,Undirected,21900,,2
Reg. of BP,NCR3,Undirected,21901,,1
PSMA4,"ChAd-BNT (V3, D1)",Undirected,21902,,1
Reg. of BP,CD40,Undirected,21903,,2
MONOV INFLUENZA A (D3),CMTR1,Undirected,21904,,1
Metabolism,CERT1,Undirected,21905,,1
"ZF2001 (V3, D07)",KRT17,Undirected,21906,,1
OPTN,INNATE IMMUNE SYSTEM,Undirected,21907,,1
PANDEMRIX (D1),LCK,Undirected,21908,,1
"ZF2001 (V3, D07)",TICRR,Undirected,21909,,1
PGLYRP2,INNATE IMMUNE SYSTEM,Undirected,21910,,1
FLUMIST (D3),ATL2,Undirected,21911,,1
RIPK2,Immune system,Undirected,21912,,2
BNT-I (D1),ATP1B1,Undirected,21913,,1
STAMARIL (D7),ICAM3,Undirected,21914,,1
ENTPD2,"ChAd (V2, D1)",Undirected,21915,,1
"ZF2001 (V3, D07)",KRT15,Undirected,21916,,1
"ZF2001 (V3, D07)",INSRR,Undirected,21917,,1
"ChAd (V1, D3)",CCNJL,Undirected,21918,,1
PPP6C,Cellular,Undirected,21919,,2
Reg. of BP,CD55,Undirected,21920,,1
Reg. of BP,CD58,Undirected,21921,,2
TXN2,FLUARIX FLUVIRIN (D3),Undirected,21922,,1
TBC1D8,MONOV INFLUENZA A (D1),Undirected,21923,,1
FMNL2,"ChAd-BNT (V2, D3)",Undirected,21924,,1
LEF1,Cellular,Undirected,21925,,2
FBXO6,"BNT (V3, D1)",Undirected,21926,,1
"ChAd-BNT (V2, D7)",CMTM2,Undirected,21927,,1
VAV3,NEUTROPHIL,Undirected,21928,,1
NGEF,BNT-I (D1),Undirected,21929,,1
IL31RA,"BNT-MO (V3, D1)",Undirected,21930,,1
PABPC1,FLUARIX FLUVIRIN (D3),Undirected,21931,,1
FLUARIX FLUVIRIN (D3),CXCR4,Undirected,21932,,1
"ChAd-BNT (V3, D1)",CEACAM1,Undirected,21933,,1
SCARB2,MONOV INFLUENZA A (D3),Undirected,21934,,1
DDX60,"BNT (V2, D1)",Undirected,21935,,1
FBP1,"ChAd (V1, D3)",Undirected,21936,,1
RNF135,FLUARIX FLUVIRIN (D3),Undirected,21937,,1
SV2B,"BNT (V2, D1)",Undirected,21938,,1
NRN1,"ChAd (V2, D1)",Undirected,21939,,1
IFNA17,ADAPTIVE IMMUNE SYSTEM,Undirected,21940,,1
Reg. of BP,GPAM,Undirected,21941,,2
PANDEMRIX (D1),LAT,Undirected,21942,,1
JPH4,"ChAd (V1, D3)",Undirected,21943,,1
STAT5B,Cellular,Undirected,21944,,2
Reg. of BP,CD68,Undirected,21945,,2
SLC26A6,INNATE IMMUNE SYSTEM,Undirected,21946,,1
KPNA7,"ChAd (V1, D3)",Undirected,21947,,1
FPR2,"ChAd-BNT (V2, D7)",Undirected,21948,,1
TBC1D30,BNT-I (D3),Undirected,21949,,1
"ChAd-BNT (V2, D7)",CMTM5,Undirected,21950,,1
SKP2,Reg. of BP,Undirected,21951,,2
STAMARIL (D7),IFI6,Undirected,21952,,1
SNX1,FLUARIX FLUVIRIN (D3),Undirected,21953,,1
TLR6,HIV-1 GAG-POL NEF (D3),Undirected,21954,,1
MONOV INFLUENZA A (D1),CDCA7,Undirected,21955,,1
FLUMIST (D3),ATIC,Undirected,21956,,1
STAMARIL (D3),H1-2,Undirected,21957,,1
"ZF2001 (V3, D07)",PLCXD3,Undirected,21958,,1
"ChAd (V1, D3)",COLEC12,Undirected,21959,,1
GALNT2,FLUARIX FLUVIRIN (D3),Undirected,21960,,1
RELL1,FLUARIX FLUVIRIN (D3),Undirected,21961,,1
"ZF2001 (V3, D07)",ZBTB10,Undirected,21962,,1
SNORA49,"BNT (V2, D1)",Undirected,21963,,1
USP9Y,"ChAd-BNT (V2, D7)",Undirected,21964,,1
"ZF2001 (V3, D07)",STXBP5L,Undirected,21965,,1
SPPL3,Reg. of BP,Undirected,21966,,1
EGR1,CELLULAR ADAPTIVE IMMUNE SYSTEM,Undirected,21967,,1
STAMARIL (D10),MCM4,Undirected,21968,,1
TCN2,STAMARIL (D7),Undirected,21969,,1
PSMB10,MONOV INFLUENZA A (D1),Undirected,21970,,1
"ChAd (V1, D6)",BIRC5,Undirected,21971,,1
HPRT1,ADAPTIVE IMMUNE SYSTEM,Undirected,21972,,1
Reg. of BP,CD70,Undirected,21973,,1
RAB4A,Immune system,Undirected,21974,,2
PDE12,ANTIVIRAL AND INTERFERON,Undirected,21975,,1
SSC5D,Interspecies interaction,Undirected,21976,,1
"ZF2001 (V3, D07)",PLCZ1,Undirected,21977,,1
TTLL12,Interspecies interaction,Undirected,21978,,1
FLUMIST (D3),DCP1A,Undirected,21979,,1
"ZF2001 (V3, D14)",CHRM4,Undirected,21980,,1
TRIM29,Interspecies interaction,Undirected,21981,,1
MSRB2,FLUARIX FLUVIRIN (D3),Undirected,21982,,1
Reg. of BP,CD74,Undirected,21983,,2
OASL,Cellular,Undirected,21984,,2
Reg. of BP,CD8A,Undirected,21985,,2
CR1,ADAPTIVE IMMUNE SYSTEM,Undirected,21986,,1
Interspecies interaction,GARIN5A,Undirected,21987,,1
Reg. of BP,CD8B,Undirected,21988,,2
TBK1,Cellular,Undirected,21989,,2
IL36G,Cellular,Undirected,21990,,1
FLUARIX FLUVIRIN (D3),ARF5,Undirected,21991,,1
FLUARIX FLUVIRIN (D3),ARF6,Undirected,21992,,1
Metabolism,FKBP1B,Undirected,21993,,1
Interspecies interaction,DTX3L,Undirected,21994,,1
Metabolism,FKBP1A,Undirected,21995,,2
Reg. of BP,CD81,Undirected,21996,,2
Reg. of BP,CD80,Undirected,21997,,2
MONOV INFLUENZA A (D1),FCER1A,Undirected,21998,,1
Reg. of BP,CD83,Undirected,21999,,2
"ZF2001 (V3, D14)",SEMA3B,Undirected,22000,,1
FLUARIX FLUVIRIN (D3),ARF3,Undirected,22001,,1
Cellular,BST2,Undirected,22002,,2
Cellular,BST1,Undirected,22003,,2
Reg. of BP,KIF5B,Undirected,22004,,2
SCARB2,MONOV INFLUENZA A (D1),Undirected,22005,,1
MONOV INFLUENZA A (D1),FCER1G,Undirected,22006,,1
LYL1,B CELLS,Undirected,22007,,1
TPD52L2,BNT-I (D1),Undirected,22008,,1
XIAP,Metabolism,Undirected,22009,,2
PNP,Immune system,Undirected,22010,,1
TBC1D30,BNT-I (D1),Undirected,22011,,1
"ZF2001 (V3, D07)",OR5B21,Undirected,22012,,1
MSH2,ADAPTIVE IMMUNE SYSTEM,Undirected,22013,,1
Reg. of BP,CD84,Undirected,22014,,2
TRIM34,Reg. of BP,Undirected,22015,,1
PDCD1,Immune system,Undirected,22016,,1
Reg. of BP,CD86,Undirected,22017,,2
VAV1,ADAPTIVE IMMUNE SYSTEM,Undirected,22018,,1
SPINK8,BNT-I (D3),Undirected,22019,,1
SUPT4H1,FLUARIX FLUVIRIN (D3),Undirected,22020,,1
HK1,FLUARIX FLUVIRIN (D3),Undirected,22021,,1
Immune system,IGKV1D-17,Undirected,22022,,1
ME1,BNT-I (D1),Undirected,22023,,1
"BNT-MO (V3, D1)",AREG,Undirected,22024,,1
SLC24A2,"ChAd (V1, D3)",Undirected,22025,,1
Immune system,IGKV1D-12,Undirected,22026,,1
STAMARIL (D7),FAU,Undirected,22027,,1
JAG1,Immune system,Undirected,22028,,2
NF1,MAST CELL,Undirected,22029,,1
TICAM2,Immune system,Undirected,22030,,2
RNASE6,Interspecies interaction,Undirected,22031,,2
"ChAd-BNT (V3, D1)",CRABP2,Undirected,22032,,1
FLT3,ADAPTIVE IMMUNE SYSTEM,Undirected,22033,,1
JUN,Interspecies interaction,Undirected,22034,,2
ZDHHC18,FLUMIST (D3),Undirected,22035,,1
Reg. of BP,CD99,Undirected,22036,,2
Reg. of BP,CD96,Undirected,22037,,2
TRIM6,"ChAd-BNT (V3, D1)",Undirected,22038,,1
HPV-VLP (M2),CENPA,Undirected,22039,,1
MCM3AP,Cellular,Undirected,22040,,2
STAMARIL (D3),GORASP1,Undirected,22041,,1
STAMARIL (D7),FBL,Undirected,22042,,1
"ZF2001 (V3, D07)",GRPEL1,Undirected,22043,,1
"ZF2001 (V3, D07)",COQ10B,Undirected,22044,,1
MID2,Interspecies interaction,Undirected,22045,,2
GARIN4,"ChAd (V2, D1)",Undirected,22046,,1
STAMARIL (D7),LGALS3BP,Undirected,22047,,1
LIME1,ADAPTIVE IMMUNE SYSTEM,Undirected,22048,,1
LVS F TULARENSIS (H192),HLA-DRB1,Undirected,22049,,1
IFNA21,HUMORAL ADAPTIVE IMMUNE SYSTEM,Undirected,22050,,1
HPV-VLP (M2),CDKN3,Undirected,22051,,1
TRBC1,Immune system,Undirected,22052,,1
Reg. of BP,IFI35,Undirected,22053,,2
MT1G,Cellular,Undirected,22054,,2
TNFAIP1,Cellular,Undirected,22055,,1
Reg. of BP,PSEN1,Undirected,22056,,2
TLR1,HPV-VLP (M2),Undirected,22057,,1
LIF,"ChAd-BNT (V3, D1)",Undirected,22058,,1
INFLUENZA (D1),AVPI1,Undirected,22059,,1
PLCG1,ADAPTIVE IMMUNE SYSTEM,Undirected,22060,,1
TCN2,STAMARIL (D3),Undirected,22061,,1
Reg. of BP,IFI30,Undirected,22062,,2
"ZF2001 (V3, D07)",INSM2,Undirected,22063,,1
"ChAd-BNT (V3, D1)",CLIC3,Undirected,22064,,1
Immune system,IGKV2-28,Undirected,22065,,1
ITFG2,HUMORAL ADAPTIVE IMMUNE SYSTEM,Undirected,22066,,1
PTGDS,Cellular,Undirected,22067,,1
Immune system,IGKV2-24,Undirected,22068,,1
Reg. of BP,PJA2,Undirected,22069,,2
RDH11,FLUMIST (D3),Undirected,22070,,1
MONOCYTES,CCL3L3,Undirected,22071,,1
"ZF2001 (V3, D07)",TAS2R30,Undirected,22072,,1
EGR2,"BNT-MO (V3, D1)",Undirected,22073,,1
CTSL,"BNT (V2, D1)",Undirected,22074,,1
INNATE IMMUNE SYSTEM,CHUK,Undirected,22075,,1
PML,Metabolism,Undirected,22076,,2
"ZF2001 (V3, D07)",ANKRD1,Undirected,22077,,1
PGF,"BNT-MO (V3, D1)",Undirected,22078,,1
Reg. of BP,IFI27,Undirected,22079,,2
PLCG2,HUMORAL ADAPTIVE IMMUNE SYSTEM,Undirected,22080,,1
"ZF2001 (V3, D07)",PTCHD1,Undirected,22081,,1
Metabolism,BRAF,Undirected,22082,,1
"ZF2001 (V3, D07)",CYP2W1,Undirected,22083,,1
POLR3K,Cellular,Undirected,22084,,2
TRIM14,FLUARIX FLUVIRIN (D3),Undirected,22085,,1
Metabolism,MAPKAPK2,Undirected,22086,,2
Metabolism,MAPKAPK3,Undirected,22087,,2
TIMM17A,HPV-VLP (M2),Undirected,22088,,1
TACR2,BNT-I (D3),Undirected,22089,,1
OTUD4,Metabolism,Undirected,22090,,2
SRC,HUMORAL ADAPTIVE IMMUNE SYSTEM,Undirected,22091,,1
IRF1,"ChAd-BNT (V3, D1)",Undirected,22092,,1
STAMARIL (D10),GPR162,Undirected,22093,,1
Reg. of BP,IFI16,Undirected,22094,,2
RSBN1,FLUARIX FLUVIRIN (D3),Undirected,22095,,1
SAMHD1,FLUMIST (D3),Undirected,22096,,1
S100A8,BNT-I (D3),Undirected,22097,,1
TREML4,"ChAd-BNT (V2, D7)",Undirected,22098,,1
"ChAd-BNT (V3, D1)",CHRNB2,Undirected,22099,,1
INFLUENZA (D1),CDKN1C,Undirected,22100,,1
Cellular,CSF3R,Undirected,22101,,2
FN1,"ChAd (V2, D1)",Undirected,22102,,1
"ChAd-BNT (V2, D3)",ADGRG3,Undirected,22103,,1
MONOV INFLUENZA A (D1),CARD16,Undirected,22104,,1
"ZF2001 (V3, D07)",ESPN,Undirected,22105,,1
HAPLN3,"ChAd-BNT (V2, D3)",Undirected,22106,,1
XYLT1,MONOV INFLUENZA A (D1),Undirected,22107,,1
IFITM2,FLUARIX FLUVIRIN (D3),Undirected,22108,,1
PCDH9,PANDEMRIX (D1),Undirected,22109,,1
STAMARIL (D3),CBX7,Undirected,22110,,1
YF VAX (ANY),HERC5,Undirected,22111,,1
STAMARIL (D3),SLC37A2,Undirected,22112,,1
SAMD4A,"ChAd-BNT (V2, D3)",Undirected,22113,,1
Reg. of BP,CD40LG,Undirected,22114,,1
GRIP2,BNT-I (D1),Undirected,22115,,1
STAMARIL (D7),SCO2,Undirected,22116,,1
KLRC4-KLRK1,Immune system,Undirected,22117,,1
INNATE IMMUNE SYSTEM,GATA3,Undirected,22118,,1
"ZF2001 (V3, D07)",ANKS1B,Undirected,22119,,1
OSTF1,FLUARIX FLUVIRIN (D3),Undirected,22120,,1
Reg. of BP,RFTN1,Undirected,22121,,1
VLDLR,HPV-VLP (M2),Undirected,22122,,1
"ZF2001 (V3, D07)",LCA5L,Undirected,22123,,1
Reg. of BP,IGLC7,Undirected,22124,,2
"ChAd-BNT (V2, D3)",CCL20,Undirected,22125,,1
TLR7,Interspecies interaction,Undirected,22126,,2
YF VAX (ANY),LGALS3BP,Undirected,22127,,1
"ZF2001 (V3, D07)",ABCA12,Undirected,22128,,1
Reg. of BP,IGLC3,Undirected,22129,,1
Reg. of BP,IGLC1,Undirected,22130,,1
RPL13A,ANTIVIRAL AND INTERFERON,Undirected,22131,,1
TAP2,LVS F TULARENSIS (H18),Undirected,22132,,1
"ZF2001 (V3, D07)",KRT80,Undirected,22133,,1
Reg. of BP,ADA,Undirected,22134,,1
"ChAd-BNT (V2, D3)",CCL24,Undirected,22135,,1
"ChAd-BNT (V2, D3)",CCL25,Undirected,22136,,1
Reg. of BP,ADM,Undirected,22137,,2
Interspecies interaction,ANXA3,Undirected,22138,,1
FCN2,"BNT (V3, D1)",Undirected,22139,,1
Interspecies interaction,ANXA1,Undirected,22140,,1
HHEX,ADAPTIVE IMMUNE SYSTEM,Undirected,22141,,1
SAA1,ADAPTIVE IMMUNE SYSTEM,Undirected,22142,,1
MONOV INFLUENZA A (D1),DTNA,Undirected,22143,,1
Interspecies interaction,CCL11,Undirected,22144,,1
LYPD8,"BNT (V3, D1)",Undirected,22145,,1
"ZF2001 (V3, D07)",DPP6,Undirected,22146,,1
GSTM1,BNT-I (D3),Undirected,22147,,1
Interspecies interaction,CCL16,Undirected,22148,,2
CLEC4D,ADAPTIVE IMMUNE SYSTEM,Undirected,22149,,1
Interspecies interaction,CCL13,Undirected,22150,,1
IL2RG,ADAPTIVE IMMUNE SYSTEM,Undirected,22151,,1
Cellular,CSF1R,Undirected,22152,,2
Interspecies interaction,CCL14,Undirected,22153,,1
Interspecies interaction,CCL19,Undirected,22154,,2
Immune system,IGKV1D-39,Undirected,22155,,1
Interspecies interaction,CCL17,Undirected,22156,,2
PPP2R5B,MONOV INFLUENZA A (D1),Undirected,22157,,1
Interspecies interaction,CCL18,Undirected,22158,,2
TLR6,LVS F TULARENSIS (H48),Undirected,22159,,1
NK CELL,IL12B,Undirected,22160,,1
VAMP5,"ChAd-BNT (V3, D1)",Undirected,22161,,1
Immune system,IGKV1D-33,Undirected,22162,,1
EREG,"ChAd-BNT (V2, D3)",Undirected,22163,,1
WASL,FLUMIST (D3),Undirected,22164,,1
IL13,BNT-I (D1),Undirected,22165,,1
PECAM1,MONOCYTES,Undirected,22166,,1
GSTM1,"ChAd (V2, D7)",Undirected,22167,,1
PTPRU,"ChAd-BNT (V3, D1)",Undirected,22168,,1
ZFPM1,Cellular,Undirected,22169,,2
VAMP8,LVS F TULARENSIS (H336),Undirected,22170,,1
Interspecies interaction,CCL22,Undirected,22171,,2
Interspecies interaction,CCL23,Undirected,22172,,1
Interspecies interaction,CCL20,Undirected,22173,,2
Interspecies interaction,CCL21,Undirected,22174,,2
IFNGR1,Cellular,Undirected,22175,,2
YTHDF1,FLUARIX FLUVIRIN (D3),Undirected,22176,,1
Interspecies interaction,CCL24,Undirected,22177,,2
GSTM1,BNT-I (D4),Undirected,22178,,1
Interspecies interaction,CCL25,Undirected,22179,,2
SP100,"ChAd (V2, D1)",Undirected,22180,,1
PLD4,Immune system,Undirected,22181,,1
C3AR1,"BNT (V3, D1)",Undirected,22182,,1
NT5C3A,"BNT-MO (V3, D1)",Undirected,22183,,1
TPI1,HPV-VLP (M2),Undirected,22184,,1
MSR1,"ChAd (V2, D1)",Undirected,22185,,1
MYO1C,Interspecies interaction,Undirected,22186,,1
HPV-VLP (M2),HAMP,Undirected,22187,,1
Reg. of BP,EIF2AK2,Undirected,22188,,1
Reg. of BP,EIF2AK4,Undirected,22189,,1
MARCO,"ChAd (V2, D1)",Undirected,22190,,1
"ChAd (V1, D3)",CES1,Undirected,22191,,1
S1PR1,Immune system,Undirected,22192,,2
IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE,CSF2RB,Undirected,22193,,1
INFLUENZA (D1),FXYD7,Undirected,22194,,1
USP19,FLUMIST (D3),Undirected,22195,,1
IRAK3,BNT-I (D3),Undirected,22196,,1
PGLYRP1,Metabolism,Undirected,22197,,2
PRLR,"ChAd-BNT (V2, D3)",Undirected,22198,,1
LYN,Immune system,Undirected,22199,,2
"ZF2001 (V3, D07)",LGI2,Undirected,22200,,1
SLAMF8,Reg. of BP,Undirected,22201,,2
"ChAd-BNT (V3, D1)",ASIC4,Undirected,22202,,1
TRPM4,Metabolism,Undirected,22203,,2
IFIT3,"ChAd-BNT (V2, D7)",Undirected,22204,,1
SASH3,CELLULAR ADAPTIVE IMMUNE SYSTEM,Undirected,22205,,1
IL13,BNT-I (D3),Undirected,22206,,1
WETVAX (D5-7),TCF7,Undirected,22207,,1
PAPLN,BNT-I (D3),Undirected,22208,,1
Interspecies interaction,CRISP3,Undirected,22209,,2
WETVAX (D5-7),TCF3,Undirected,22210,,1
ILK,FLUMIST (D3),Undirected,22211,,1
Reg. of BP,FCRL4,Undirected,22212,,1
LY9,FLUARIX FLUVIRIN (D3),Undirected,22213,,1
PTK2B,HUMORAL ADAPTIVE IMMUNE SYSTEM,Undirected,22214,,1
SCO2,"ChAd-BNT (V2, D3)",Undirected,22215,,1
WETVAX (D5-7),KMT2A,Undirected,22216,,1
"ChAd-BNT (V2, D7)",BTNL8,Undirected,22217,,1
F3,"BNT-MO (V3, D1)",Undirected,22218,,1
