"source","target","value","vaccine","covid_other","microbe_type","target_pathogen_disease","disease_vac","type","regimen","day_total","day_month","month","week","dose","infection","annotation"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","CDH17",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"B CELLS","CDH17",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","CEACAM21",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","CEACAM21",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","CGAS",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ARPP","CGAS",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","CHD7",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","CHD7",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","CLEC7A",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","CLEC7A",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","CLEC7A",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","CRCP",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","CTSG",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"NEUTROPHIL","CTSG",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"MONOCYTES","CTSG",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","CYBB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","DCLRE1C",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","DCLRE1C",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","DEFA1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","DEFA1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","DEFA1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"T CELLS","DEFA1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","DEFA3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","EIF2B3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","EIF2B3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","ELANE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"NEUTROPHIL","ELANE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INFLAMMATION","ELANE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","EPHB2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","EPHB2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"B CELLS","EPHB2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","ERBB2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","ERBB2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","ERMAP",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","ERMAP",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","EXOSC3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","EXOSC3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","GBA1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","GBA1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","GBA1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","HLA-A",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","HLA-A",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","HLA-A",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","HLA-DQA1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","HLA-DQA1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","HLA-DRB4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","HLA-DRB4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ARPP","HLA-DRB4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","HPX",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","IFI16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","IFI27",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ANTIVIRAL AND INTERFERON","IFI27",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"OTHER","IGF1R",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","IKBKG",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","IKBKG",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","IKBKG",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","IL34",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","IL5RA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INFLAMMATION","IL5RA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"OTHER","IRF9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","ITGA9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"NEUTROPHIL","ITGA9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","KIF5B",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"NK CELL","KIF5B",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ANTIVIRAL AND INTERFERON","KIF5B",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","KIR3DL1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"NK CELL","KIR3DL1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","LCN2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","LFNG",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","LFNG",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","LFNG",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"T CELLS","LFNG",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"B CELLS","LFNG",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","LRP1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","MAP2K6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ARPP","MAP2K6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","MPO",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","MX2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","MYB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","MYB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","NCKAP1L",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","NCKAP1L",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","NCKAP1L",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","NCKAP1L",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"NEUTROPHIL","NCKAP1L",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"T CELLS","NCKAP1L",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"B CELLS","NCKAP1L",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","NMB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ANTIVIRAL AND INTERFERON","NMB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","NOTCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","NOTCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","NOTCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"B CELLS","NOTCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"DENDRITIC CELLS","NOTCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INFLAMMATION","NOTCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","NRARP",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","NRARP",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"T CELLS","NRARP",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","OTUD4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","PDE12",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ANTIVIRAL AND INTERFERON","PDE12",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","PIK3AP1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ARPP","PIK3AP1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","PIK3R3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","PIK3R3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","PIK3R3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"OTHER","PIK3R6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","PML",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","POLR3K",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","PPARG",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","PRKD1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","PRTN3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"NEUTROPHIL","PRTN3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"OTHER","PTN",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","PTX3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","PTX3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","PTX3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"B CELLS","PTX3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","RBPJ",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","RBPJ",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","RBPJ",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"B CELLS","RBPJ",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"DENDRITIC CELLS","RBPJ",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INFLAMMATION","RBPJ",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","RFTN1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","RFTN1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","RFTN1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","RFTN1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"OTHER","RO60",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","S100A13",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"MAST CELL","S100A13",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","SLC39A7",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","SLC39A7",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","SNAP23",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"MAST CELL","SNAP23",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","SOS2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","SOS2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"B CELLS","SOS2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","TARM1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","TARM1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"OTHER","THBS1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","TIRAP",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ARPP","TIRAP",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","TRIM14",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","TRIM21",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","TRPM2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","UNC93B1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","ZBP1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","ATM",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","ATM",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","ATM",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","BCL2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","BCL2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","BCL2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"T CELLS","BCL2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"B CELLS","BCL2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","BLK",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","BLK",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","BLK",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","BLNK",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","BLNK",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"OTHER","BMI1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","BTLA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","BTNL9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","BTNL9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"T CELLS","BTNL9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","CCR6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","CCR6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","CCR6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","CD160",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","CD160",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","CD160",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"T CELLS","CD160",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","CD180",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","CD180",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","CD180",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","CD27",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","CD27",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"B CELLS","CD27",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE","CD27",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","CD40",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","CD40",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","CD40",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"B CELLS","CD40",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ARPP","CD40",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","CLU",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"COMPLEMENT IMMUNE SYSTEM","CLU",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","CR2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","CR2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","CR2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","CR2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"COMPLEMENT IMMUNE SYSTEM","CR2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
