"","condition","genes"
"41747","I (D26, severe)","A1BG-AS1"
"41748","I (D26, severe)","EZR-AS1"
"41749","I (D26, severe)","SPATA5L1"
"41750","I (D26, severe)","KIAA0226L"
"41751","I (D26, severe)","NPTXR"
"41752","I (D26, severe)","LINC01347"
"41753","I (D26, severe)","EPPK1"
"41754","I (D26, severe)","GKAP1"
"41755","I (D26, severe)","SLC25A39"
"41756","I (D26, severe)","TPI1P2"
"41757","I (D26, severe)","PLIN3"
"41758","I (D26, severe)","ASIC3"
"41759","I (D26, severe)","LINC01270"
"41760","I (D26, severe)","HSD17B13"
"41761","I (D26, severe)","HDAC11"
"41762","I (D26, severe)","STX1B"
"41763","I (D26, severe)","ARHGAP33"
"41764","I (D26, severe)","ST3GAL6"
"41765","I (D26, severe)","C9orf16"
"41766","I (D26, severe)","DCP2"
"41767","I (D26, severe)","LOC399715"
"41768","I (D26, severe)","SLC24A3"
"41769","I (D26, severe)","DGKQ"
"41770","I (D26, severe)","MRPS18B"
"41771","I (D26, severe)","INHBC"
"41772","I (D26, severe)","SLC4A10"
"41773","I (D26, severe)","LINC01569"
"41774","I (D26, severe)","LOC101926944"
"41775","I (D26, severe)","ABHD8"
"41776","I (D26, severe)","FRRS1"
"41777","I (D26, severe)","DLEU2"
"41778","I (D26, severe)","ZNF542P"
"41779","I (D26, severe)","HSDL2"
"41780","I (D26, severe)","SHE"
"41781","I (D26, severe)","LONRF3"
"41782","I (D26, severe)","HAVCR1"
"41783","I (D26, severe)","C12orf73"
"41784","I (D26, severe)","HLA-DRB1"
"41785","I (D26, severe)","C1orf127"
"41786","I (D26, severe)","WDR66"
"41787","I (D26, severe)","SNORA45B"
"41788","I (D26, severe)","TPTEP1"
"41789","I (D26, severe)","CELF2-AS1"
"41790","I (D26, severe)","ISM1"
"41791","I (D26, severe)","YIPF1"
"41792","I (D26, severe)","CD200R1"
"41793","I (D26, severe)","SNIP1"
"41794","I (D26, severe)","TNFSF11"
"41795","I (D26, severe)","TFPI"
"41796","I (D26, severe)","LZTS2"
"41797","I (D26, severe)","LOC152225"
"41798","I (D26, severe)","ZNF222"
"41799","I (D26, severe)","SMAD7"
"41800","I (D26, severe)","CCT6B"
"41801","I (D26, severe)","C1orf145"
"41802","I (D26, severe)","SNORA70"
"41803","I (D26, severe)","HIST1H2BF"
"41804","I (D26, severe)","SETD9"
"41805","I (D26, severe)","ST7-AS1"
"41806","I (D26, severe)","CYSTM1"
"41807","I (D26, severe)","ZC3H3"
"41808","I (D26, severe)","TSSC4"
"41809","I (D26, severe)","AOC4P"
"41810","I (D26, severe)","CACNA1C"
"41811","I (D26, severe)","PPP2R3C"
"41812","I (D26, severe)","C2orf44"
"41813","I (D26, severe)","FNTB"
"41814","I (D26, severe)","MIR3153"
"41815","I (D26, severe)","UNQ6494"
"41816","I (D26, severe)","ASAH2B"
"41817","I (D26, severe)","SPRN"
"41818","I (D26, severe)","PBX4"
"41819","I (D26, severe)","FAM209A"
"41820","I (D26, severe)","SNORD36C"
"41821","I (D26, severe)","GLT1D1"
"41822","I (D26, severe)","ZNF213-AS1"
"41823","I (D26, severe)","EMILIN1"
"41824","I (D26, severe)","IQCD"
"41825","I (D26, severe)","KCNG1"
"41826","I (D26, severe)","POMGNT2"
"41827","I (D26, severe)","ALG1"
"41828","I (D26, severe)","SNORD32A"
"41829","I (D26, severe)","GSTA1"
"41830","I (D26, severe)","NR1D1"
"41831","I (D26, severe)","ZNF674-AS1"
"41832","I (D26, severe)","FBLN5"
"41833","I (D26, severe)","ZNF624"
"41834","I (D26, severe)","CDC42EP3"
"41835","I (D26, severe)","UPK3A"
"41836","I (D26, severe)","TDP2"
"41837","I (D26, severe)","TAS2R40"
"41838","I (D26, severe)","MIR548AE2"
"41839","I (D26, severe)","AQP9"
"41840","I (D26, severe)","TOR4A"
"41841","I (D26, severe)","TRHDE"
"41842","I (D26, severe)","ZNF232"
"41843","I (D26, severe)","ARNTL2"
"41844","I (D26, severe)","ACSS3"
"41845","I (D26, severe)","UBOX5-AS1"
"41846","I (D26, severe)","KDELR3"
"41847","I (D26, severe)","AMIGO3"
"41848","I (D26, severe)","GPR84"
"41849","I (D26, severe)","ANKRD39"
"41850","I (D26, severe)","P2RX5-TAX1BP3"
"41851","I (D26, severe)","STXBP5"
"41852","I (D26, severe)","CIB2"
"41853","I (D26, severe)","KEL"
"41854","I (D26, severe)","IL10RB-AS1"
"41855","I (D26, severe)","PDGFD"
"41856","I (D26, severe)","KLHDC7A"
"41857","I (D26, severe)","MAD2L1BP"
"41858","I (D26, severe)","THCAT158"
"41859","I (D26, severe)","LOC285819"
"41860","I (D26, severe)","TRPM4"
"41861","I (D26, severe)","NEXN-AS1"
"41862","I (D26, severe)","SLC6A12"
"41863","I (D26, severe)","DENND2C"
"41864","I (D26, severe)","CCDC80"
"41865","I (D26, severe)","C15orf65"
"41866","I (D26, severe)","CDK5R1"
"41867","I (D26, severe)","HIST1H2AK"
"41868","I (D26, severe)","SQRDL"
"41869","I (D26, severe)","CXXC4"
"41870","I (D26, severe)","PHLDB3"
"41871","I (D26, severe)","TARP"
"41872","I (D26, severe)","A3GALT2"
"41873","I (D26, severe)","HSPBAP1"
"41874","I (D26, severe)","SERPINA2"
"41875","I (D26, severe)","TIPARP"
"41876","I (D26, severe)","ARMC5"
"41877","I (D26, severe)","ITM2B"
"41878","I (D26, severe)","DIRC2"
"41879","I (D26, severe)","HIP1R"
"41880","I (D26, severe)","C12orf65"
"41881","I (D26, severe)","AIM2"
"41882","I (D26, severe)","FAM151A"
"41883","I (D26, severe)","AFF2"
"41884","I (D26, severe)","KLF6"
"41885","I (D26, severe)","BAIAP2L1"
"41886","I (D26, severe)","C3orf70"
"41887","I (D26, severe)","RBM7"
"41888","I (D26, severe)","LOC148709"
"41889","I (D26, severe)","SARS2"
"41890","I (D26, severe)","SNORD77"
"41891","I (D26, severe)","TPRN"
"41892","I (D26, severe)","ZNF570"
"41893","I (D26, severe)","EAF2"
"41894","I (D26, severe)","GUK1"
"41895","I (D26, severe)","LAMA2"
"41896","I (D26, severe)","LPCAT2"
"41897","I (D26, severe)","KRT10"
"41898","I (D26, severe)","NAGS"
"41899","I (D26, severe)","SOX6"
"41900","I (D26, severe)","SNORD42A"
"41901","I (D26, severe)","KNOP1"
"41902","I (D26, severe)","LOC102546294"
"41903","I (D26, severe)","ABI3"
"41904","I (D26, severe)","SLC27A5"
"41905","I (D26, severe)","RP2"
"41906","I (D26, severe)","TMC5"
"41907","I (D26, severe)","LINC01506"
"41908","I (D26, severe)","SNORD35B"
"41909","I (D26, severe)","RPUSD1"
"41910","I (D26, severe)","PCOLCE"
"41911","I (D26, severe)","TMEM201"
"41912","I (D26, severe)","PXMP4"
"41913","I (D26, severe)","KIAA1875"
"41914","I (D26, severe)","PRMT5"
"41915","I (D26, severe)","SERPINC1"
"41916","I (D26, severe)","ORC1"
"41917","I (D26, severe)","LINC00937"
"41918","I (D26, severe)","NDUFA6-AS1"
"41919","I (D26, severe)","SPNS3"
"41920","I (D26, severe)","LINC00525"
"41921","I (D26, severe)","MICALL2"
"41922","I (D26, severe)","TMEM119"
"41923","I (D26, severe)","KCTD1"
"41924","I (D26, severe)","TMEM253"
"41925","I (D26, severe)","ZNF248"
"41926","I (D26, severe)","LDOC1"
"41927","I (D26, severe)","DCAF4L1"
"41928","I (D26, severe)","DEPDC7"
"41929","I (D26, severe)","TMEM40"
"41930","I (D26, severe)","GPT2"
"41931","I (D26, severe)","PRDM5"
"41932","I (D26, severe)","SESN2"
"41933","I (D26, severe)","LOC101928043"
"41934","I (D26, severe)","CBX4"
"41935","I (D26, severe)","CFAP58"
"41936","I (D26, severe)","TMEM51"
"41937","I (D26, severe)","ASB9"
"41938","I (D26, severe)","ABLIM3"
"41939","I (D26, severe)","MIR4442"
"41940","I (D26, severe)","GEMIN7"
"41941","I (D26, severe)","ZNF215"
"41942","I (D26, severe)","EPG5"
"41943","I (D26, severe)","HIF1A-AS2"
"41944","I (D26, severe)","PRRT2"
"41945","I (D26, severe)","RCAN3"
"41946","I (D26, severe)","CR1L"
"41947","I (D26, severe)","CD163"
"41948","I (D26, severe)","MIR4420"
"41949","I (D26, severe)","JOSD2"
"41950","I (D26, severe)","SLC18A1"
"41951","I (D26, severe)","STX3"
"41952","I (D26, severe)","TET2-AS1"
"41953","I (D26, severe)","C19orf45"
"41954","I (D26, severe)","FAM195A"
"41955","I (D26, severe)","PLXNA4"
"41956","I (D26, severe)","LRRC6"
"41957","I (D26, severe)","ITPRIP"
"41958","I (D26, severe)","FAM169B"
"41959","I (D26, severe)","MIR7152"
"41960","I (D26, severe)","SDSL"
"41961","I (D26, severe)","SLC22A14"
"41962","I (D26, severe)","CLEC4E"
"41963","I (D26, severe)","FASTKD5"
"41964","I (D26, severe)","KLF4"
"41965","I (D26, severe)","ODC1"
"41966","I (D26, severe)","TNFRSF25"
"41967","I (D26, severe)","TYMS"
"41968","I (D26, severe)","C14orf80"
"41969","I (D26, severe)","LYPD4"
"41970","I (D26, severe)","SPARC"
"41971","I (D26, severe)","GPR141"
"41972","I (D26, severe)","SDC1"
"41973","I (D26, severe)","LOC101928988"
"41974","I (D26, severe)","SMIM10"
"41975","I (D26, severe)","MINOS1P1"
"41976","I (D26, severe)","MIR101-1"
"41977","I (D26, severe)","KCNMB4"
"41978","I (D26, severe)","TTC7B"
"41979","I (D26, severe)","HIST1H2BD"
"41980","I (D26, severe)","AUTS2"
"41981","I (D26, severe)","LDLRAD2"
"41982","I (D26, severe)","SNORA63"
"41983","I (D26, severe)","IQCE"
"41984","I (D26, severe)","LINC01225"
"41985","I (D26, severe)","TICRR"
"41986","I (D26, severe)","RASSF8"
"41987","I (D26, severe)","PDE4C"
"41988","I (D26, severe)","CCM2"
"41989","I (D26, severe)","SAP25"
"41990","I (D26, severe)","C5orf42"
"41991","I (D26, severe)","RSPH14"
"41992","I (D26, severe)","NUCB1"
"41993","I (D26, severe)","ALOX12B"
"41994","I (D26, severe)","MIR6883"
"41995","I (D26, severe)","MUC19"
"41996","I (D26, severe)","FAM86C2P"
"41997","I (D26, severe)","DENND2D"
"41998","I (D26, severe)","SCARF2"
"41999","I (D26, severe)","SNORD54"
"42000","I (D26, severe)","CPXM2"
"42001","I (D26, severe)","NTNG2"
"42002","I (D26, severe)","VIM-AS1"
"42003","I (D26, severe)","MIR548O2"
"42004","I (D26, severe)","PITPNA-AS1"
"42005","I (D26, severe)","SEPT4"
"42006","I (D26, severe)","TBC1D3P1-DHX40P1"
"42007","I (D26, severe)","EGF"
"42008","I (D26, severe)","ZNF2"
"42009","I (D26, severe)","RDH13"
"42010","I (D26, severe)","CD163L1"
"42011","I (D26, severe)","SMAP2"
"42012","I (D26, severe)","FGF13"
"42013","I (D26, severe)","SLC6A16"
"42014","I (D26, severe)","WASF3"
"42015","I (D26, severe)","ROR1"
"42016","I (D26, severe)","ZNF213"
"42017","I (D26, severe)","DNAH6"
"42018","I (D26, severe)","MYRF"
"42019","I (D26, severe)","KRT74"
"42020","I (D26, severe)","DMD"
"42021","I (D26, severe)","LINC01135"
"42022","I (D26, severe)","CPTP"
"42023","I (D26, severe)","FABP6"
"42024","I (D26, severe)","PRSS12"
"42025","I (D26, severe)","LOC101929718"
"42026","I (D26, severe)","LINC01336"
"42027","I (D26, severe)","ZNF696"
"42028","I (D26, severe)","CRYBA1"
"42029","I (D26, severe)","TEX101"
"42030","I (D26, severe)","TUBB4A"
"42031","I (D26, severe)","TRIM25"
"42032","I (D26, severe)","TSR3"
"42033","I (D26, severe)","CDRT15"
"42034","I (D26, severe)","TUBB2A"
"42035","I (D26, severe)","ZFR2"
"42036","I (D26, severe)","PTTG1"
"42037","I (D26, severe)","HTR3A"
"42038","I (D26, severe)","LOC101928650"
"42039","I (D26, severe)","MIR3138"
"42040","I (D26, severe)","CPQ"
"42041","I (D26, severe)","KLRG1"
"42042","I (D26, severe)","FAM65B"
"42043","I (D26, severe)","DNLZ"
"42044","I (D26, severe)","LOC100506321"
"42045","I (D26, severe)","SLC9A5"
"42046","I (D26, severe)","ZNF80"
"42047","I (D26, severe)","GCNT7"
"42048","I (D26, severe)","NINL"
"42049","I (D26, severe)","LCNL1"
"42050","I (D26, severe)","ADM5"
"42051","I (D26, severe)","AKR1C3"
"42052","I (D26, severe)","STK3"
"42053","I (D26, severe)","RAB20"
"42054","I (D26, severe)","LOC101929331"
"42055","I (D26, severe)","PROK2"
"42056","I (D26, severe)","BACH1-IT2"
"42057","I (D26, severe)","MOXD1"
"42058","I (D26, severe)","CHTF18"
"42059","I (D26, severe)","KIF18B"
"42060","I (D26, severe)","WDR92"
"42061","I (D26, severe)","STAG3L1"
"42062","I (D26, severe)","IRF7"
"42063","I (D26, severe)","DDIT4"
"42064","I (D26, severe)","FEZ1"
"42065","I (D26, severe)","SEZ6L"
"42066","I (D26, severe)","SNORA28"
"42067","I (D26, severe)","MMACHC"
"42068","I (D26, severe)","FGGY"
"42069","I (D26, severe)","EXT1"
"42070","I (D26, severe)","CWC25"
"42071","I (D26, severe)","MIR6764"
"42072","I (D26, severe)","ENPP3"
"42073","I (D26, severe)","CTGLF12P"
"42074","I (D26, severe)","KIF18A"
"42075","I (D26, severe)","GK"
"42076","I (D26, severe)","PPFIA3"
"42077","I (D26, severe)","OIP5"
"42078","I (D26, severe)","HIST1H2BJ"
"42079","I (D26, severe)","SLC52A2"
"42080","I (D26, severe)","LOC105375734"
"42081","I (D26, severe)","ZNF107"
"42082","I (D26, severe)","NTN5"
"42083","I (D26, severe)","PEX11A"
"42084","I (D26, severe)","PLA2G16"
"42085","I (D26, severe)","LINC01160"
"42086","I (D26, severe)","C21orf62-AS1"
"42087","I (D26, severe)","MIR5095"
"42088","I (D26, severe)","SNORD18B"
"42089","I (D26, severe)","TMIE"
"42090","I (D26, severe)","PCBP2-OT1"
"42091","I (D26, severe)","FAAHP1"
"42092","I (D26, severe)","LOC102723344"
"42093","I (D26, severe)","VSIG1"
"42094","I (D26, severe)","LOC101927178"
"42095","I (D26, severe)","LOC100505716"
"42096","I (D26, severe)","PAQR8"
"42097","I (D26, severe)","C8orf82"
"42098","I (D26, severe)","ZNF141"
"42099","I (D26, severe)","FAM221B"
"42100","I (D26, severe)","HHLA3"
"42101","I (D26, severe)","PRAP1"
"42102","I (D26, severe)","PLXNA1"
"42103","I (D26, severe)","SDC2"
"42104","I (D26, severe)","ZNF230"
"42105","I (D26, severe)","CBS"
"42106","I (D26, severe)","LINC01191"
"42107","I (D26, severe)","RAB31"
"42108","I (D26, severe)","ITPR3"
"42109","I (D26, severe)","CDH1"
"42110","I (D26, severe)","TMEM254-AS1"
"42111","I (D26, severe)","ASPRV1"
"42112","I (D26, severe)","KIAA1462"
"42113","I (D26, severe)","TP53"
"42114","I (D26, severe)","B3GNT7"
"42115","I (D26, severe)","EDARADD"
"42116","I (D26, severe)","ERICH6-AS1"
"42117","I (D26, severe)","SLC1A7"
"42118","I (D26, severe)","PRC1"
"42119","I (D26, severe)","NAB2"
"42120","I (D26, severe)","NTRK1"
"42121","I (D26, severe)","PAFAH1B3"
"42122","I (D26, severe)","KIF13A"
"42123","I (D26, severe)","SNORD89"
"42124","I (D26, severe)","SUV420H2"
"42125","I (D26, severe)","FCMR"
"42126","I (D26, severe)","GS1-279B7.1"
"42127","I (D26, severe)","PQLC1"
"42128","I (D26, severe)","MYLPF"
"42129","I (D26, severe)","LINC01480"
"42130","I (D26, severe)","GRIN2C"
"42131","I (D26, severe)","LOC399815"
"42132","I (D26, severe)","PHEX"
"42133","I (D26, severe)","PSMD6-AS2"
"42134","I (D26, severe)","USP12-AS1"
"42135","I (D26, severe)","FAM153A"
"42136","I (D26, severe)","DEPTOR"
"42137","I (D26, severe)","RETN"
"42138","I (D26, severe)","LOC101929241"
"42139","I (D26, severe)","UBR5-AS1"
"42140","I (D26, severe)","LOC100130899"
"42141","I (D26, severe)","ESPN"
"42142","I (D26, severe)","LINC01545"
"42143","I (D26, severe)","ZNF658"
"42144","I (D26, severe)","LRIG1"
"42145","I (D26, severe)","TOMM20L"
"42146","I (D26, severe)","LGI4"
"42147","I (D26, severe)","ZNF572"
"42148","I (D26, severe)","FMO4"
"42149","I (D26, severe)","PRKAR2B"
"42150","I (D26, severe)","ZNF471"
"42151","I (D26, severe)","PCSK6"
"42152","I (D26, severe)","AANAT"
"42153","I (D26, severe)","HPD"
"42154","I (D26, severe)","EHF"
"42155","I (D26, severe)","SH3GL1P2"
"42156","I (D26, severe)","PRKCA"
"42157","I (D26, severe)","GNA11"
"42158","I (D26, severe)","MIR4441"
"42159","I (D26, severe)","ALDH1A1"
"42160","I (D26, severe)","FAM45B"
"42161","I (D26, severe)","NECAP1"
"42162","I (D26, severe)","DMRTC2"
"42163","I (D26, severe)","ZNF677"
"42164","I (D26, severe)","STAG3L5P-PVRIG2P-PILRB"
"42165","I (D26, severe)","ZNF541"
"42166","I (D26, severe)","DDO"
"42167","I (D26, severe)","CCDC158"
"42168","I (D26, severe)","TRPM6"
"42169","I (D26, severe)","ARHGAP11A"
"42170","I (D26, severe)","CACNA1C-AS1"
"42171","I (D26, severe)","CAMK4"
"42172","I (D26, severe)","FAM174B"
"42173","I (D26, severe)","GVINP1"
"42174","I (D26, severe)","LEF1"
"42175","I (D26, severe)","MCM2"
"42176","I (D26, severe)","SEMA5A"
"42177","I (D26, severe)","CARD11"
"42178","I (D26, severe)","C16orf86"
"42179","I (D26, severe)","MIR5094"
"42180","I (D26, severe)","LOC101928008"
"42181","I (D26, severe)","GCKR"
"42182","I (D26, severe)","IL4"
"42183","I (D26, severe)","CDT1"
"42184","I (D26, severe)","MS4A7"
"42185","I (D26, severe)","GJB6"
"42186","I (D26, severe)","BCL7C"
"42187","I (D26, severe)","LINC00689"
"42188","I (D26, severe)","LOC101927438"
"42189","I (D26, severe)","MXD1"
"42190","I (D26, severe)","PLXNA2"
"42191","I (D26, severe)","PRDM4"
"42192","I (D26, severe)","CTDSPL"
"42193","I (D26, severe)","SNED1"
"42194","I (D26, severe)","SIGLEC12"
"42195","I (D26, severe)","GIMAP2"
"42196","I (D26, severe)","DGKH"
"42197","I (D26, severe)","FGD3"
"42198","I (D26, severe)","LCA5L"
"42199","I (D26, severe)","LINC01011"
"42200","I (D26, severe)","LRRC56"
"42201","I (D26, severe)","SEC16B"
"42202","I (D26, severe)","PEX11G"
"42203","I (D26, severe)","TRIB2"
"42204","I (D26, severe)","RGS16"
"42205","I (D26, severe)","CMTR2"
"42206","I (D26, severe)","EPB41L5"
"42207","I (D26, severe)","KCNMA1"
"42208","I (D26, severe)","SPTBN5"
"42209","I (D26, severe)","ELOVL7"
"42210","I (D26, severe)","LILRP2"
"42211","I (D26, severe)","CLEC12A"
"42212","I (D26, severe)","FLJ41278"
"42213","I (D26, severe)","AGAP1"
"42214","I (D26, severe)","MIR6774"
"42215","I (D26, severe)","SIT1"
"42216","I (D26, severe)","PLEKHB1"
"42217","I (D26, severe)","PLK1"
"42218","I (D26, severe)","B3GAT1"
"42219","I (D26, severe)","INSC"
"42220","I (D26, severe)","LINC00534"
"42221","I (D26, severe)","ADGRB1"
"42222","I (D26, severe)","SLC9A3R2"
"42223","I (D26, severe)","ADD3-AS1"
"42224","I (D26, severe)","LY6G5C"
"42225","I (D26, severe)","PFN1P2"
"42226","I (D26, severe)","LOC101243545"
"42227","I (D26, severe)","INO80B"
"42228","I (D26, severe)","HYLS1"
"42229","I (D26, severe)","LVRN"
"42230","I (D26, severe)","NAPRT"
"42231","I (D26, severe)","ZNF280B"
"42232","I (D26, severe)","WASH1"
"42233","I (D26, severe)","ASAP3"
"42234","I (D26, severe)","GYLTL1B"
"42235","I (D26, severe)","NCR1"
"42236","I (D26, severe)","INSL6"
"42237","I (D26, severe)","LIPE"
"42238","I (D26, severe)","PAG1"
"42239","I (D26, severe)","ACOX1"
"42240","I (D26, severe)","RASA4B"
"42241","I (D26, severe)","FAM134B"
"42242","I (D26, severe)","LOC285804"
"42243","I (D26, severe)","SLC8A1"
"42244","I (D26, severe)","HIST1H2AI"
"42245","I (D26, severe)","C19orf24"
"42246","I (D26, severe)","LINC01423"
"42247","I (D26, severe)","METRN"
"42248","I (D26, severe)","IRAIN"
"42249","I (D26, severe)","PAWR"
"42250","I (D26, severe)","OR6W1P"
"42251","I (D26, severe)","APOA2"
"42252","I (D26, severe)","KIAA1549L"
"42253","I (D26, severe)","FAM46A"
"42254","I (D26, severe)","FBXL8"
"42255","I (D26, severe)","ZNF618"
"42256","I (D26, severe)","DOCK4"
"42257","I (D26, severe)","PGD"
"42258","I (D26, severe)","PTGER3"
"42259","I (D26, severe)","SESTD1"
"42260","I (D26, severe)","HIST1H1D"
"42261","I (D26, severe)","DISP2"
"42262","I (D26, severe)","XPO6"
"42263","I (D26, severe)","PTGFR"
"42264","I (D26, severe)","MYL5"
"42265","I (D26, severe)","SLC4A9"
"42266","I (D26, severe)","LMO7"
"42267","I (D26, severe)","LOC100289495"
"42268","I (D26, severe)","FOXP3"
"42269","I (D26, severe)","CCDC127"
"42270","I (D26, severe)","SYCE1L"
"42271","I (D26, severe)","PPFIA2"
"42272","I (D26, severe)","METTL13"
"42273","I (D26, severe)","TREX2"
"42274","I (D26, severe)","TSPEAR-AS1"
"42275","I (D26, severe)","MIR5586"
"42276","I (D26, severe)","DOC2A"
"42277","I (D26, severe)","GAS6"
"42278","I (D26, severe)","FAM156A"
"42279","I (D26, severe)","PDLIM1"
"42280","I (D26, severe)","PAX6"
"42281","I (D26, severe)","TIAM1"
"42282","I (D26, severe)","MIR3662"
"42283","I (D26, severe)","CSRP2"
"42284","I (D26, severe)","POLR2L"
"42285","I (D26, severe)","SEMA7A"
"42286","I (D26, severe)","TRIM47"
"42287","I (D26, severe)","SOGA3"
"42288","I (D26, severe)","ANKRD22"
"42289","I (D26, severe)","MIR155HG"
"42290","I (D26, severe)","P3H3"
"42291","I (D26, severe)","TSEN54"
"42292","I (D26, severe)","CEL"
"42293","I (D26, severe)","LINC01226"
"42294","I (D26, severe)","C9orf66"
"42295","I (D26, severe)","IKZF5"
"42296","I (D26, severe)","LOC145474"
"42297","I (D26, severe)","LAPTM4B"
"42298","I (D26, severe)","ANTXRL"
"42299","I (D26, severe)","COBL"
"42300","I (D26, severe)","KLHL3"
"42301","I (D26, severe)","HIST1H3B"
"42302","I (D26, severe)","RILPL2"
"42303","I (D26, severe)","LOC100287042"
"42304","I (D26, severe)","C10orf82"
"42305","I (D26, severe)","HIST1H3H"
"42306","I (D26, severe)","LOC643201"
"42307","I (D26, severe)","ANKRD18A"
"42308","I (D26, severe)","GPR157"
"42309","I (D26, severe)","SPTA1"
"42310","I (D26, severe)","FAM171A1"
"42311","I (D26, severe)","RAD54L"
"42312","I (D26, severe)","PRSS23"
"42313","I (D26, severe)","IGFL4"
"42314","I (D26, severe)","MOXD2P"
"42315","I (D26, severe)","CD320"
"42316","I (D26, severe)","WDFY3"
"42317","I (D26, severe)","MAN1B1-AS1"
"42318","I (D26, severe)","SIRPG"
"42319","I (D26, severe)","PDGFRA"
"42320","I (D26, severe)","SMPDL3A"
"42321","I (D26, severe)","SNORD58C"
"42322","I (D26, severe)","DRC1"
"42323","I (D26, severe)","ACOXL"
"42324","I (D26, severe)","INSL3"
"42325","I (D26, severe)","MOCS3"
"42326","I (D26, severe)","FLRT1"
"42327","I (D26, severe)","MIR373"
"42328","I (D26, severe)","SLC22A4"
"42329","I (D26, severe)","FOXJ1"
"42330","I (D26, severe)","C3AR1"
"42331","I (D26, severe)","ARHGEF25"
"42332","I (D26, severe)","PLSCR1"
"42333","I (D26, severe)","ABLIM1"
"42334","I (D26, severe)","ASB13"
"42335","I (D26, severe)","LOC101929140"
